"DateTime","EXOChla_RFU_1","EXOCond_uScm_1","EXODepth_m_1","EXOfDOM_QSU_1","EXOfDOM_RFU_1","EXODOsat_percent_1","EXODO_mgL_1","EXOPressure_psi_1","EXOSpCond_uScm_1","EXOBGAPC_RFU_1","EXOTDS_mgL_1","EXOWiper_V_1","EXOTemp_C_1","EXOBattery_V_1","EXOCablepower_V_1"
2023-10-13 04:30:00,0.67,73.2,2.083,6.89,2.33,86.8,8.04,2.954,82.5,0.53,54,1.198,19.091,4.78,0
2023-10-13 04:40:00,0.72,73.1,2.083,6.94,2.35,87.2,8.08,2.955,82.5,0.51,54,1.198,19.074,4.79,0
2023-10-13 04:50:00,0.71,73.1,2.084,6.92,2.34,87.5,8.1,2.955,82.5,0.56,54,1.198,19.062,4.78,0
2023-10-13 05:00:00,0.46,73.1,2.085,7.02,2.37,87.3,8.09,2.958,82.5,0.51,54,1.198,19.049,4.79,0
2023-10-13 05:10:00,0.72,73.1,2.085,7.14,2.41,86.1,7.98,2.958,82.5,0.53,54,1.198,19.054,4.8,0
2023-10-13 05:20:00,0.66,73.1,2.084,6.97,2.36,87.3,8.09,2.955,82.5,0.51,54,1.193,19.042,4.78,0
2023-10-13 05:30:00,0.69,73.1,2.086,6.99,2.36,87.5,8.11,2.959,82.5,0.53,54,1.193,19.034,4.79,0
2023-10-13 05:40:00,0.71,73.1,2.088,7.02,2.37,85.2,7.9,2.962,82.5,0.53,54,1.193,19.022,4.81,0
2023-10-13 05:50:00,0.72,73,2.089,6.99,2.36,85.1,7.89,2.963,82.5,0.52,54,1.193,19.018,4.78,0
2023-10-13 06:00:00,0.46,73,2.091,6.97,2.36,84.7,7.86,2.965,82.5,0.47,54,1.193,19.013,4.79,0
2023-10-13 06:10:00,0.63,73,2.092,7.07,2.39,85.3,7.91,2.967,82.5,0.51,54,1.193,19.001,4.78,0
2023-10-13 06:20:00,0.59,73.1,2.093,7.13,2.41,85.5,7.93,2.968,82.5,0.48,54,1.198,19.004,4.78,0
2023-10-13 06:30:00,0.69,73.1,2.093,7.05,2.38,84,7.79,2.968,82.5,0.52,54,1.198,18.996,4.8,0
2023-10-13 06:40:00,0.76,73,2.095,7.01,2.37,83.4,7.74,2.972,82.4,0.54,54,1.198,18.983,4.78,0
2023-10-13 06:50:00,0.58,73,2.095,7.04,2.38,84.3,7.82,2.971,82.5,0.51,54,1.198,18.974,4.78,0
2023-10-13 07:00:00,0.91,73,2.096,6.95,2.35,84.2,7.82,2.973,82.5,0.52,54,1.198,18.967,4.77,0
2023-10-13 07:10:00,0.64,72.9,2.098,7.06,2.39,86.2,8,2.975,82.4,0.52,54,1.198,18.969,4.79,0
2023-10-13 07:20:00,0.7,73,2.1,7.04,2.38,86.1,7.99,2.978,82.5,0.52,54,1.194,18.965,4.79,0
2023-10-13 07:30:00,0.74,72.9,2.1,7.17,2.42,85.7,7.96,2.979,82.5,0.54,54,1.194,18.96,4.78,0
2023-10-13 07:40:00,0.7,72.9,2.101,7.05,2.38,84.1,7.81,2.979,82.4,0.51,54,1.194,18.955,4.79,0
2023-10-13 07:50:00,0.68,72.9,2.102,7.07,2.39,86.2,8,2.981,82.4,0.52,54,1.194,18.948,4.77,0
2023-10-13 08:00:00,0.72,73,2.102,7.01,2.37,85.8,7.97,2.981,82.5,0.6,54,1.194,18.941,4.78,0
2023-10-13 08:10:00,0.6,72.9,2.103,7.02,2.38,83.5,7.76,2.983,82.4,0.48,54,1.194,18.931,4.79,0
2023-10-13 08:20:00,0.45,72.9,2.104,7.23,2.44,84.9,7.88,2.985,82.5,0.52,54,1.198,18.925,4.77,0
2023-10-13 08:30:00,0.65,72.9,2.105,7.08,2.39,86.4,8.02,2.986,82.5,0.54,54,1.198,18.943,4.79,0
2023-10-13 08:40:00,0.61,72.9,2.105,7.17,2.42,85.6,7.95,2.986,82.5,0.57,54,1.198,18.936,4.78,0
2023-10-13 08:50:00,0.54,72.9,2.107,7.16,2.42,84.8,7.88,2.988,82.4,0.52,54,1.198,18.933,4.78,0
2023-10-13 09:00:00,0.41,72.9,2.108,7.2,2.44,85.2,7.92,2.989,82.4,0.46,54,1.198,18.934,4.79,0
2023-10-13 09:10:00,0.48,73,2.107,7.15,2.42,86.1,8,2.989,82.5,0.48,54,1.198,18.953,4.78,0
2023-10-13 09:20:00,0.59,73,2.107,6.88,2.33,86.5,8.02,2.988,82.5,0.52,54,1.193,18.981,4.78,0
2023-10-13 09:30:00,0.66,72.9,2.106,7.02,2.38,85.6,7.95,2.987,82.3,0.53,54,1.193,18.971,4.77,0
2023-10-13 09:40:00,0.41,72.8,2.105,6.91,2.34,85.3,7.91,2.986,82.3,0.47,54,1.193,18.977,4.79,0
2023-10-13 09:50:00,0.42,72.9,2.104,6.86,2.32,84.8,7.87,2.985,82.3,0.5,54,1.193,18.995,4.79,0
2023-10-13 10:00:00,0.52,73.1,2.103,6.83,2.31,83.7,7.75,2.983,82.4,0.53,54,1.193,19.061,4.78,0
2023-10-13 10:10:00,0.59,73.2,2.072,6.72,2.27,87.3,8.08,2.939,82.5,0.54,54,1.193,19.112,4.78,0
2023-10-13 10:20:00,0.69,72.9,2.1,7.21,2.44,85.5,7.94,2.979,82.5,0.54,54,1.198,18.945,4.77,0
2023-10-13 10:30:00,0.54,73.2,2.099,6.8,2.3,88.1,8.15,2.977,82.5,0.53,54,1.198,19.115,4.78,0
2023-10-13 10:40:00,0.54,73.3,2.095,6.83,2.31,88.2,8.16,2.971,82.5,0.54,54,1.198,19.138,4.79,0
2023-10-13 10:50:00,0.43,73.5,2.095,6.78,2.3,88.3,8.17,2.971,82.7,0.49,54,1.198,19.161,4.77,0
2023-10-13 11:00:00,0.52,73.6,2.092,6.7,2.27,88.5,8.18,2.967,82.7,0.5,54,1.198,19.185,4.78,0
2023-10-13 11:10:00,0.49,73.6,2.088,6.71,2.27,88.9,8.21,2.962,82.7,0.52,54,1.198,19.202,4.77,0
2023-10-13 11:20:00,0.55,73.4,2.086,6.69,2.27,89.1,8.23,2.958,82.5,0.5,54,1.194,19.218,4.77,0
2023-10-13 11:30:00,0.57,73.4,2.084,6.66,2.25,89.4,8.25,2.955,82.5,0.49,54,1.194,19.25,4.78,0
2023-10-13 11:40:00,0.52,73.5,2.08,6.62,2.24,89.7,8.27,2.95,82.5,0.46,54,1.194,19.297,4.78,0
2023-10-13 11:50:00,0.55,73.5,2.078,6.61,2.24,89.6,8.26,2.947,82.5,0.47,54,1.194,19.299,4.78,0
2023-10-13 12:00:00,0.52,73.5,2.077,6.61,2.24,89.3,8.23,2.946,82.5,0.47,54,1.194,19.311,4.77,0
2023-10-13 12:10:00,0.59,73.5,2.072,6.57,2.22,89.3,8.23,2.939,82.4,0.49,54,1.194,19.358,4.78,0
2023-10-13 12:20:00,0.53,73.8,2.069,6.55,2.22,89.7,8.25,2.934,82.5,0.49,54,1.198,19.449,4.78,0
2023-10-13 12:30:00,0.47,73.8,2.066,6.53,2.21,89.8,8.25,2.93,82.5,0.47,54,1.198,19.443,4.77,0
2023-10-13 12:40:00,0.44,73.6,2.064,6.65,2.25,87.3,8.05,2.928,82.6,0.46,54,1.198,19.301,4.79,0
2023-10-13 12:50:00,0.56,73.6,2.063,6.58,2.23,87.5,8.06,2.926,82.5,0.5,54,1.198,19.332,4.77,0
2023-10-13 13:00:00,0.71,73.5,2.063,6.71,2.27,87.5,8.07,2.925,82.5,0.49,54,1.198,19.259,4.78,0
2023-10-13 13:10:00,0.52,73.5,2.062,6.6,2.23,87.4,8.06,2.925,82.5,0.45,54,1.198,19.309,4.78,0
2023-10-13 13:20:00,0.42,73.6,2.06,6.62,2.24,88.6,8.16,2.921,82.5,0.45,54,1.193,19.352,4.77,0
2023-10-13 13:30:00,0.5,73.7,2.058,6.53,2.21,87.4,8.03,2.918,82.5,0.46,54,1.193,19.431,4.78,0
2023-10-13 13:40:00,0.48,73.9,2.055,6.5,2.2,87,7.99,2.915,82.6,0.45,54,1.193,19.478,4.78,0
2023-10-13 13:50:00,0.51,73.7,2.051,6.65,2.25,88,8.1,2.909,82.5,0.43,54,1.193,19.393,4.78,0
2023-10-13 14:00:00,0.5,73.7,2.05,6.71,2.27,87.5,8.05,2.907,82.6,0.46,54,1.193,19.399,4.79,0
2023-10-13 14:10:00,0.74,73.2,2.051,6.9,2.33,88.8,8.2,2.909,82.3,0.5,53,1.193,19.225,4.77,0
2023-10-13 14:20:00,0.7,73.3,2.058,6.94,2.35,87.9,8.12,2.918,82.6,0.53,54,1.198,19.158,4.77,0
2023-10-13 14:30:00,0.44,73.7,2.054,6.68,2.26,89.8,8.26,2.914,82.5,0.47,54,1.198,19.384,4.77,0
2023-10-13 14:40:00,0.44,73.7,2.053,6.74,2.28,88.6,8.15,2.912,82.6,0.44,54,1.198,19.39,4.77,0
2023-10-13 14:50:00,0.47,73.7,2.049,6.6,2.23,88.8,8.17,2.906,82.5,0.46,54,1.198,19.419,4.78,0
2023-10-13 15:00:00,0.53,73.8,2.047,6.7,2.27,89.3,8.22,2.903,82.6,0.44,54,1.198,19.405,4.77,0
2023-10-13 15:10:00,0.7,73.8,2.046,6.78,2.29,89.2,8.21,2.902,82.6,0.51,54,1.198,19.394,4.78,0
2023-10-13 15:20:00,0.53,73.7,2.047,6.59,2.23,89.7,8.25,2.902,82.5,0.47,54,1.194,19.417,4.76,0
2023-10-13 15:30:00,0.59,73.9,2.046,6.59,2.23,88.8,8.17,2.901,82.7,0.44,54,1.194,19.411,4.77,0
2023-10-13 15:40:00,0.5,73.9,2.046,6.65,2.25,89.2,8.21,2.901,82.8,0.47,54,1.194,19.403,4.78,0
2023-10-13 15:50:00,0.8,73.1,2.049,7.02,2.37,89.2,8.27,2.906,82.5,0.54,54,1.194,19.06,4.78,0
2023-10-13 16:00:00,0.75,73.6,2.05,6.78,2.29,90.3,8.32,2.907,82.5,0.48,54,1.194,19.332,4.78,0
2023-10-13 16:10:00,0.67,73.7,2.046,6.65,2.25,90,8.29,2.902,82.5,0.48,54,1.194,19.368,4.79,0
2023-10-13 16:20:00,0.46,73.8,2.045,6.59,2.23,89.6,8.23,2.901,82.6,0.45,54,1.197,19.458,4.77,0
2023-10-13 16:30:00,0.62,73.7,2.044,6.69,2.26,88.2,8.11,2.899,82.6,0.47,54,1.197,19.399,4.79,0
2023-10-13 16:40:00,0.73,73.7,2.042,6.7,2.27,89.3,8.21,2.896,82.5,0.47,54,1.197,19.418,4.77,0
2023-10-13 16:50:00,0.65,73.9,2.042,6.57,2.22,89.8,8.25,2.896,82.6,0.47,54,1.197,19.481,4.78,0
2023-10-13 17:00:00,0.65,73.9,2.041,6.51,2.2,89.6,8.23,2.895,82.6,0.44,54,1.197,19.506,4.78,0
2023-10-13 17:10:00,0.64,74,2.041,6.51,2.2,90.3,8.29,2.894,82.6,0.44,54,1.197,19.536,4.77,0
2023-10-13 17:20:00,0.68,73.9,2.04,6.49,2.2,90.7,8.33,2.893,82.6,0.47,54,1.193,19.524,4.77,0
2023-10-13 17:30:00,0.59,74,2.042,6.43,2.18,90.2,8.27,2.896,82.6,0.46,54,1.193,19.529,4.77,0
2023-10-13 17:40:00,0.39,74.1,2.042,6.39,2.16,91,8.34,2.896,82.6,0.4,54,1.193,19.577,4.78,0
2023-10-13 17:50:00,0.67,74,2.041,6.61,2.24,90.6,8.3,2.895,82.5,0.45,54,1.193,19.586,4.79,0
2023-10-13 18:00:00,0.72,74,2.042,6.56,2.22,90.7,8.32,2.896,82.5,0.44,54,1.193,19.571,4.78,0
2023-10-13 18:10:00,0.51,74,2.042,6.41,2.17,89.4,8.19,2.896,82.6,0.64,54,1.193,19.589,4.79,0
2023-10-13 18:20:00,0.49,74.1,2.042,6.6,2.23,89.9,8.25,2.896,82.6,0.41,54,1.198,19.578,4.77,0
2023-10-13 18:30:00,0.65,74.1,2.043,6.53,2.21,89,8.16,2.897,82.6,0.46,54,1.198,19.575,4.78,0
2023-10-13 18:40:00,0.34,74.2,2.044,6.41,2.17,89,8.15,2.898,82.7,0.37,54,1.198,19.619,4.79,0
2023-10-13 18:50:00,0.39,74.1,2.043,6.93,2.35,90,8.25,2.897,82.7,0.4,54,1.198,19.592,4.78,0
2023-10-13 19:00:00,0.18,74.3,2.044,6.94,2.35,88.2,8.08,2.898,82.8,0.38,54,1.198,19.593,4.78,0
2023-10-13 19:10:00,0.3,74.2,2.046,6.41,2.17,90.6,8.3,2.902,82.7,0.37,54,1.198,19.598,4.77,0
2023-10-13 19:20:00,0.6,74,2.046,6.48,2.19,91.1,8.35,2.901,82.6,0.47,54,1.194,19.566,4.78,0
2023-10-13 19:30:00,0.44,74.2,2.043,6.41,2.17,92,8.42,2.898,82.6,0.46,54,1.194,19.652,4.78,0
2023-10-13 19:40:00,0.58,74.3,2.042,6.49,2.2,92,8.42,2.896,82.7,0.44,54,1.194,19.647,4.78,0
2023-10-13 19:50:00,0.36,74.4,2.044,6.69,2.26,90.2,8.25,2.898,82.8,0.39,54,1.194,19.674,4.78,0
2023-10-13 20:00:00,0.44,74.3,2.042,6.54,2.21,89.2,8.16,2.896,82.8,0.41,54,1.194,19.681,4.77,0
2023-10-13 20:10:00,0.64,74.4,2.043,6.79,2.3,88.7,8.11,2.897,82.8,0.44,54,1.194,19.688,4.78,0
2023-10-13 20:20:00,0.59,74.3,2.043,6.45,2.18,91.4,8.35,2.897,82.7,0.4,54,1.197,19.723,4.78,0
2023-10-13 20:30:00,0.47,74.3,2.042,6.44,2.18,92.2,8.43,2.896,82.6,0.42,54,1.197,19.713,4.77,0
2023-10-13 20:40:00,0.39,74.3,2.04,6.44,2.18,92.1,8.42,2.893,82.6,0.39,54,1.197,19.709,4.79,0
2023-10-13 20:50:00,0.51,74.3,2.04,6.47,2.19,92.2,8.43,2.893,82.6,0.41,54,1.197,19.712,4.77,0
2023-10-13 21:00:00,0.42,74.3,2.039,6.47,2.19,91.9,8.41,2.891,82.6,0.38,54,1.197,19.71,4.78,0
2023-10-13 21:10:00,0.46,74.3,2.038,6.45,2.18,92.1,8.42,2.89,82.6,0.39,54,1.197,19.707,4.78,0
2023-10-13 21:20:00,0.63,74.3,2.039,6.39,2.16,91.8,8.4,2.891,82.6,0.44,54,1.206,19.705,4.77,0
2023-10-13 21:30:00,0.37,74.3,2.039,6.44,2.18,92,8.42,2.891,82.6,0.39,54,1.206,19.703,4.79,0
2023-10-13 21:40:00,0.52,74.3,2.039,6.44,2.18,91.9,8.41,2.891,82.6,0.42,54,1.206,19.708,4.77,0
2023-10-13 21:50:00,0.44,74.3,2.037,6.48,2.19,92,8.41,2.889,82.7,0.42,54,1.206,19.709,4.78,0
2023-10-13 22:00:00,0.42,74.3,2.038,6.44,2.18,92,8.41,2.889,82.7,0.43,54,1.206,19.71,4.79,0
2023-10-13 22:10:00,0.48,74.3,2.036,6.4,2.17,91.9,8.4,2.887,82.7,0.42,54,1.206,19.707,4.78,0
2023-10-13 22:20:00,0.44,74.3,2.036,6.4,2.17,91.4,8.36,2.887,82.6,0.44,54,1.195,19.718,4.78,0
2023-10-13 22:30:00,0.49,74.3,2.038,6.4,2.17,91.5,8.36,2.89,82.7,0.41,54,1.195,19.719,4.77,0
2023-10-13 22:40:00,0.44,74.3,2.036,6.4,2.17,91.7,8.38,2.887,82.7,0.4,54,1.195,19.726,4.78,0
2023-10-13 22:50:00,0.54,74.3,2.035,6.71,2.27,90.7,8.29,2.885,82.6,0.45,54,1.195,19.73,4.79,0
2023-10-13 23:00:00,0.55,74.3,2.034,6.57,2.22,91,8.32,2.885,82.6,0.45,54,1.195,19.717,4.77,0
2023-10-13 23:10:00,0.45,74.3,2.034,6.36,2.15,91.2,8.34,2.884,82.6,0.39,54,1.195,19.718,4.79,0
2023-10-13 23:20:00,0.54,74.3,2.03,6.45,2.18,91.1,8.33,2.879,82.7,0.42,54,1.196,19.719,4.77,0
2023-10-13 23:30:00,0.42,74.3,2.029,6.44,2.18,91.1,8.33,2.878,82.6,0.42,54,1.196,19.713,4.77,0
2023-10-13 23:40:00,0.41,74.3,2.029,6.49,2.2,91.3,8.35,2.877,82.6,0.41,54,1.196,19.702,4.78,0
2023-10-13 23:50:00,0.54,74.3,2.025,6.46,2.19,90.8,8.3,2.872,82.6,0.42,54,1.196,19.701,4.78,0
2023-10-14,0.44,74.2,2.026,6.49,2.2,91.1,8.33,2.873,82.6,0.41,54,1.196,19.692,4.79,0
2023-10-14 00:10:00,0.46,74.2,2.024,6.45,2.18,91.3,8.35,2.871,82.6,0.4,54,1.196,19.681,4.77,0
2023-10-14 00:20:00,0.54,74.2,2.022,6.45,2.19,91.1,8.34,2.868,82.6,0.45,54,1.198,19.677,4.78,0
2023-10-14 00:30:00,0.55,74.4,2.022,6.46,2.19,90.8,8.31,2.868,82.8,0.44,54,1.198,19.667,4.79,0
2023-10-14 00:40:00,0.45,74.3,2.023,6.44,2.18,91.3,8.36,2.869,82.8,0.42,54,1.198,19.672,4.78,0
2023-10-14 00:50:00,0.4,74.3,2.022,6.44,2.18,91.4,8.36,2.867,82.8,0.43,54,1.198,19.666,4.78,0
2023-10-14 01:00:00,0.59,74.3,2.021,6.53,2.21,91.1,8.34,2.866,82.7,0.43,54,1.198,19.656,4.77,0
2023-10-14 01:10:00,0.44,74.3,2.02,6.45,2.19,91.3,8.35,2.865,82.8,0.41,54,1.198,19.657,4.77,0
2023-10-14 01:20:00,0.46,74.2,2.021,6.47,2.19,91,8.33,2.866,82.6,0.44,54,1.192,19.649,4.78,0
2023-10-14 01:30:00,0.4,74.1,2.02,6.52,2.21,91.4,8.36,2.864,82.6,0.39,54,1.192,19.643,4.77,0
2023-10-14 01:40:00,0.57,74.1,2.021,6.53,2.21,91.3,8.36,2.865,82.6,0.44,54,1.192,19.642,4.78,0
2023-10-14 01:50:00,0.47,74.1,2.02,6.5,2.2,91.1,8.34,2.865,82.6,0.42,54,1.192,19.63,4.79,0
2023-10-14 02:00:00,0.45,74.2,2.022,6.5,2.2,91,8.33,2.867,82.6,0.45,54,1.192,19.638,4.78,0
2023-10-14 02:10:00,0.54,74.1,2.023,6.53,2.21,90.7,8.31,2.869,82.6,0.44,54,1.192,19.626,4.78,0
2023-10-14 02:20:00,0.47,74.1,2.015,6.48,2.19,91.1,8.34,2.858,82.6,0.42,54,1.198,19.623,4.78,0
2023-10-14 02:30:00,0.42,73.5,2.016,7.26,2.45,87.3,8.05,2.859,82.5,0.43,54,1.198,19.267,4.77,0
2023-10-14 02:40:00,0.62,74,2.012,6.66,2.25,90.3,8.28,2.853,82.6,0.44,54,1.198,19.551,4.78,0
2023-10-14 02:50:00,0.63,74,2.011,6.76,2.29,90.8,8.33,2.852,82.6,0.46,54,1.198,19.546,4.77,0
2023-10-14 03:00:00,0.64,74.1,2.004,6.75,2.28,90.2,8.28,2.842,82.7,0.45,54,1.198,19.549,4.78,0
2023-10-14 03:10:00,0.72,73.8,2.008,6.7,2.27,87.4,8.03,2.848,82.5,0.44,54,1.198,19.464,4.77,0
2023-10-14 03:20:00,0.55,73.8,2.007,6.7,2.27,89,8.18,2.846,82.6,0.43,54,1.194,19.446,4.77,0
2023-10-14 03:30:00,0.69,73.8,2.006,6.73,2.28,88.9,8.17,2.845,82.6,0.46,54,1.194,19.451,4.78,0
2023-10-14 03:40:00,0.6,73.8,2.009,6.69,2.26,89.1,8.19,2.849,82.6,0.45,54,1.194,19.45,4.77,0
2023-10-14 03:50:00,0.71,73.8,2.004,6.7,2.27,87.9,8.08,2.843,82.6,0.47,54,1.194,19.447,4.78,0
2023-10-14 04:00:00,0.72,73.8,2.006,6.81,2.31,89.3,8.2,2.845,82.6,0.45,54,1.194,19.456,4.76,0
2023-10-14 04:10:00,0.67,73.8,2.004,6.68,2.26,89.7,8.24,2.842,82.6,0.46,54,1.194,19.465,4.77,0
2023-10-14 04:20:00,0.69,73.8,2.007,6.66,2.26,89.5,8.23,2.846,82.6,0.47,54,1.198,19.454,4.77,0
2023-10-14 04:30:00,0.65,73.8,2.005,6.69,2.26,89.8,8.25,2.843,82.5,0.47,54,1.198,19.445,4.77,0
2023-10-14 04:40:00,0.67,73.8,2.007,6.74,2.28,89.7,8.24,2.846,82.5,0.45,54,1.198,19.444,4.77,0
2023-10-14 04:50:00,0.54,73.7,2.008,6.7,2.27,87.8,8.07,2.848,82.5,0.44,54,1.198,19.426,4.77,0
2023-10-14 05:00:00,0.48,73.4,2.008,7.08,2.39,88.8,8.21,2.847,82.5,0.5,54,1.198,19.184,4.76,0
2023-10-14 05:10:00,0.57,73.7,2.009,6.78,2.29,88.5,8.15,2.849,82.6,0.49,54,1.198,19.365,4.77,0
2023-10-14 05:20:00,0.7,73.7,2.006,6.86,2.32,88.4,8.14,2.845,82.6,0.51,54,1.192,19.371,4.76,0
2023-10-14 05:30:00,0.73,73.7,2.008,6.84,2.31,87.3,8.03,2.847,82.6,0.5,54,1.192,19.391,4.77,0
2023-10-14 05:40:00,0.74,73.7,2.006,6.9,2.33,88.1,8.11,2.845,82.6,0.51,54,1.192,19.38,4.76,0
2023-10-14 05:50:00,0.73,73.7,2.006,6.74,2.28,87.4,8.05,2.845,82.6,0.51,54,1.192,19.38,4.77,0
2023-10-14 06:00:00,0.7,73.7,2.004,6.88,2.33,87.7,8.07,2.842,82.5,0.5,54,1.192,19.385,4.77,0
2023-10-14 06:10:00,0.74,73.7,2,6.75,2.29,88.3,8.13,2.837,82.6,0.47,54,1.192,19.376,4.76,0
2023-10-14 06:20:00,0.72,73.7,2.004,6.78,2.29,89.1,8.2,2.842,82.6,0.52,54,1.198,19.377,4.77,0
2023-10-14 06:30:00,0.7,73.7,2.002,6.77,2.29,88.8,8.17,2.839,82.6,0.51,54,1.198,19.379,4.76,0
2023-10-14 06:40:00,0.56,73.7,2.005,6.84,2.31,89,8.19,2.843,82.6,0.5,54,1.198,19.366,4.77,0
2023-10-14 06:50:00,0.78,73.7,2,6.95,2.35,88.5,8.15,2.837,82.5,0.51,54,1.198,19.367,4.77,0
2023-10-14 07:00:00,0.78,73.3,2.003,6.72,2.27,88.3,8.13,2.84,82.2,0.52,53,1.198,19.359,4.76,0
2023-10-14 07:10:00,0.76,73.7,2.002,6.68,2.26,88.5,8.15,2.84,82.6,0.49,54,1.198,19.354,4.77,0
2023-10-14 07:20:00,0.8,73.7,2.001,6.8,2.3,88,8.1,2.838,82.6,0.51,54,1.195,19.35,4.76,0
2023-10-14 07:30:00,0.3,73.7,2.002,6.9,2.33,86.3,7.95,2.839,82.7,0.47,54,1.195,19.338,4.77,0
2023-10-14 07:40:00,0.75,73.6,2.001,7.15,2.42,87.1,8.03,2.838,82.5,0.51,54,1.195,19.33,4.77,0
2023-10-14 07:50:00,0.25,73.6,2.004,6.73,2.28,86.1,7.93,2.842,82.6,0.43,54,1.195,19.324,4.76,0
2023-10-14 08:00:00,0.93,73.6,2,6.73,2.28,85.8,7.9,2.837,82.5,0.51,54,1.195,19.325,4.77,0
2023-10-14 08:10:00,0.43,73.5,2,6.73,2.28,86.8,8,2.836,82.4,0.46,54,1.195,19.32,4.76,0
2023-10-14 08:20:00,0.62,73.6,2,6.89,2.33,87,8.02,2.836,82.5,0.49,54,1.198,19.32,4.76,0
2023-10-14 08:30:00,0.66,73.5,1.998,7.12,2.41,86,7.92,2.833,82.5,0.49,54,1.198,19.306,4.77,0
2023-10-14 08:40:00,0.4,73.6,1.998,6.8,2.3,85.7,7.9,2.833,82.5,0.48,54,1.198,19.304,4.76,0
2023-10-14 08:50:00,0.61,73.5,1.994,6.78,2.29,86.9,8.01,2.828,82.5,0.49,54,1.198,19.3,4.77,0
2023-10-14 09:00:00,0.67,73.5,1.993,6.7,2.27,86.3,7.96,2.826,82.5,0.52,54,1.198,19.298,4.76,0
2023-10-14 09:10:00,0.53,73.5,1.988,6.64,2.25,86.6,7.99,2.82,82.5,0.52,54,1.198,19.293,4.76,0
2023-10-14 09:20:00,0.73,73.5,1.988,6.68,2.26,88.2,8.13,2.82,82.5,0.51,54,1.192,19.291,4.77,0
2023-10-14 09:30:00,0.58,73.4,1.986,6.81,2.3,88,8.12,2.817,82.5,0.47,54,1.192,19.256,4.76,0
2023-10-14 09:40:00,0.77,73.5,1.986,6.95,2.35,87.8,8.1,2.817,82.6,0.47,54,1.192,19.269,4.77,0
2023-10-14 09:50:00,0.61,73.3,1.985,6.7,2.27,86.7,8,2.815,82.3,0.5,54,1.192,19.273,4.76,0
2023-10-14 10:00:00,0.62,73.3,1.982,6.74,2.28,87.5,8.08,2.811,82.4,0.45,54,1.192,19.239,4.76,0
2023-10-14 10:10:00,0.68,73.4,1.924,6.75,2.28,88.9,8.2,2.728,82.4,0.46,54,1.192,19.283,4.77,0
2023-10-14 10:20:00,0.56,73.3,1.982,7.12,2.41,85.9,7.96,2.811,82.6,0.5,54,1.198,19.081,4.76,0
2023-10-14 10:30:00,0.69,73.3,1.982,6.87,2.32,86.9,8.03,2.811,82.5,0.5,54,1.198,19.196,4.77,0
2023-10-14 10:40:00,0.77,73.4,1.978,6.89,2.33,88.3,8.16,2.805,82.5,0.49,54,1.198,19.214,4.76,0
2023-10-14 10:50:00,0.84,73.4,1.979,6.87,2.32,89.6,8.27,2.806,82.5,0.51,54,1.198,19.248,4.77,0
2023-10-14 11:00:00,0.79,73.4,1.974,6.67,2.26,87.5,8.07,2.799,82.4,0.49,54,1.198,19.269,4.78,0
2023-10-14 11:10:00,0.65,73.3,1.971,6.65,2.25,88.2,8.13,2.796,82.3,0.46,54,1.198,19.275,4.77,0
2023-10-14 11:20:00,0.69,73.4,1.971,6.72,2.27,89.5,8.26,2.795,82.5,0.48,54,1.195,19.277,4.77,0
2023-10-14 11:30:00,0.37,73.5,1.968,6.78,2.29,88.8,8.19,2.791,82.5,0.46,54,1.195,19.272,4.78,0
2023-10-14 11:40:00,0.88,73.4,1.965,7.04,2.38,89.3,8.24,2.786,82.5,0.51,54,1.195,19.249,4.77,0
2023-10-14 11:50:00,0.7,73.5,1.963,6.79,2.3,87.2,8.05,2.783,82.6,0.49,54,1.195,19.262,4.78,0
2023-10-14 12:00:00,0.87,73.5,1.963,6.76,2.29,88.6,8.17,2.784,82.5,0.5,54,1.195,19.27,4.77,0
2023-10-14 12:10:00,0.5,73.5,1.957,6.77,2.29,87.7,8.09,2.776,82.5,0.47,54,1.195,19.262,4.78,0
2023-10-14 12:20:00,0.82,73.5,1.955,6.97,2.36,88.4,8.16,2.773,82.5,0.53,54,1.197,19.233,4.78,0
2023-10-14 12:30:00,0.89,73.3,1.953,7.06,2.39,88.8,8.2,2.769,82.5,0.51,54,1.197,19.201,4.76,0
2023-10-14 12:40:00,0.66,73.3,1.949,6.81,2.31,89.1,8.22,2.764,82.3,0.46,54,1.197,19.252,4.77,0
2023-10-14 12:50:00,0.7,73.4,1.947,6.9,2.33,86.6,8,2.761,82.4,0.5,54,1.197,19.238,4.76,0
2023-10-14 13:00:00,0.78,73.5,1.943,7.1,2.4,87.1,8.04,2.756,82.6,0.48,54,1.197,19.231,4.77,0
2023-10-14 13:10:00,0.63,73.6,1.943,7.11,2.4,89.5,8.26,2.756,82.6,0.46,54,1.197,19.271,4.78,0
2023-10-14 13:20:00,0.55,73.5,1.937,6.86,2.32,89.1,8.22,2.747,82.5,0.47,54,1.192,19.272,4.76,0
2023-10-14 13:30:00,0.74,73.5,1.935,6.7,2.27,90.3,8.33,2.744,82.5,0.49,54,1.192,19.291,4.77,0
2023-10-14 13:40:00,0.73,73.5,1.933,7.07,2.39,87.1,8.04,2.742,82.5,0.46,54,1.192,19.259,4.76,0
2023-10-14 13:50:00,0.33,73.5,1.93,6.72,2.27,88,8.12,2.737,82.5,0.44,54,1.192,19.28,4.76,0
