"","DateTime","Status","Valve","Measurement time","correctvalve_a","logtime_a","wavelength","absorbance","Depth"
"7306",2020-07-24 01:47:14,"Ok",2,"20/7/24 1:48",2,1595569543,"500nm",5.9915,"1.6"
"7307",2020-07-24 01:47:14,"Ok",2,"20/7/24 1:48",2,1595569543,"600nm",4.9658,"1.6"
"7308",2020-07-24 01:47:14,"Ok",2,"20/7/24 1:48",2,1595569543,"700nm",4.581,"1.6"
"7309",2020-07-24 03:05:14,"Ok",2,"20/7/24 3:6",2,1595574223,"200nm",33.7456,"1.6"
"7310",2020-07-24 03:05:14,"Ok",2,"20/7/24 3:6",2,1595574223,"300nm",15.1692,"1.6"
"7311",2020-07-24 03:05:14,"Ok",2,"20/7/24 3:6",2,1595574223,"400nm",8.969,"1.6"
"7312",2020-07-24 03:05:14,"Ok",2,"20/7/24 3:6",2,1595574223,"500nm",5.9453,"1.6"
"7313",2020-07-24 03:05:14,"Ok",2,"20/7/24 3:6",2,1595574223,"600nm",4.9333,"1.6"
"7314",2020-07-24 03:05:14,"Ok",2,"20/7/24 3:6",2,1595574223,"700nm",4.5499,"1.6"
"7315",2020-07-24 04:23:14,"Ok",2,"20/7/24 4:24",2,1595578903,"200nm",34.0786,"1.6"
"7316",2020-07-24 04:23:14,"Ok",2,"20/7/24 4:24",2,1595578903,"300nm",15.2299,"1.6"
"7317",2020-07-24 04:23:14,"Ok",2,"20/7/24 4:24",2,1595578903,"400nm",9.0309,"1.6"
"7318",2020-07-24 04:23:14,"Ok",2,"20/7/24 4:24",2,1595578903,"500nm",5.9813,"1.6"
"7319",2020-07-24 04:23:14,"Ok",2,"20/7/24 4:24",2,1595578903,"600nm",4.98,"1.6"
"7320",2020-07-24 04:23:14,"Ok",2,"20/7/24 4:24",2,1595578903,"700nm",4.6034,"1.6"
"7321",2020-07-24 05:41:14,"Ok",2,"20/7/24 5:42",2,1595583583,"200nm",34.052,"1.6"
"7322",2020-07-24 05:41:14,"Ok",2,"20/7/24 5:42",2,1595583583,"300nm",15.1845,"1.6"
"7323",2020-07-24 05:41:14,"Ok",2,"20/7/24 5:42",2,1595583583,"400nm",9.0301,"1.6"
"7324",2020-07-24 05:41:14,"Ok",2,"20/7/24 5:42",2,1595583583,"500nm",6.0076,"1.6"
"7325",2020-07-24 05:41:14,"Ok",2,"20/7/24 5:42",2,1595583583,"600nm",5.0033,"1.6"
"7326",2020-07-24 05:41:14,"Ok",2,"20/7/24 5:42",2,1595583583,"700nm",4.62,"1.6"
"7327",2020-07-24 06:59:14,"Ok",2,"20/7/24 7:0",2,1595588263,"200nm",33.9258,"1.6"
"7328",2020-07-24 06:59:14,"Ok",2,"20/7/24 7:0",2,1595588263,"300nm",15.2224,"1.6"
"7329",2020-07-24 06:59:14,"Ok",2,"20/7/24 7:0",2,1595588263,"400nm",9.0209,"1.6"
"7330",2020-07-24 06:59:14,"Ok",2,"20/7/24 7:0",2,1595588263,"500nm",5.9875,"1.6"
"7331",2020-07-24 06:59:14,"Ok",2,"20/7/24 7:0",2,1595588263,"600nm",4.9684,"1.6"
"7332",2020-07-24 06:59:14,"Ok",2,"20/7/24 7:0",2,1595588263,"700nm",4.583,"1.6"
"7333",2020-07-24 08:17:14,"Ok",2,"20/7/24 8:18",2,1595592943,"200nm",33.785,"1.6"
"7334",2020-07-24 08:17:14,"Ok",2,"20/7/24 8:18",2,1595592943,"300nm",15.1897,"1.6"
"7335",2020-07-24 08:17:14,"Ok",2,"20/7/24 8:18",2,1595592943,"400nm",9.0105,"1.6"
"7336",2020-07-24 08:17:14,"Ok",2,"20/7/24 8:18",2,1595592943,"500nm",5.9773,"1.6"
"7337",2020-07-24 08:17:14,"Ok",2,"20/7/24 8:18",2,1595592943,"600nm",4.9726,"1.6"
"7338",2020-07-24 08:17:14,"Ok",2,"20/7/24 8:18",2,1595592943,"700nm",4.5843,"1.6"
"7339",2020-07-24 09:35:14,"Ok",2,"20/7/24 9:36",2,1595597623,"200nm",33.9262,"1.6"
"7340",2020-07-24 09:35:14,"Ok",2,"20/7/24 9:36",2,1595597623,"300nm",15.2125,"1.6"
"7341",2020-07-24 09:35:14,"Ok",2,"20/7/24 9:36",2,1595597623,"400nm",8.9901,"1.6"
"7342",2020-07-24 09:35:14,"Ok",2,"20/7/24 9:36",2,1595597623,"500nm",5.9666,"1.6"
"7343",2020-07-24 09:35:14,"Ok",2,"20/7/24 9:36",2,1595597623,"600nm",4.9444,"1.6"
"7344",2020-07-24 09:35:14,"Ok",2,"20/7/24 9:36",2,1595597623,"700nm",4.57,"1.6"
"7345",2020-07-24 10:53:14,"Ok",2,"20/7/24 10:54",2,1595602303,"200nm",34.2985,"1.6"
"7346",2020-07-24 10:53:14,"Ok",2,"20/7/24 10:54",2,1595602303,"300nm",15.3658,"1.6"
"7347",2020-07-24 10:53:14,"Ok",2,"20/7/24 10:54",2,1595602303,"400nm",9.1039,"1.6"
"7348",2020-07-24 10:53:14,"Ok",2,"20/7/24 10:54",2,1595602303,"500nm",6.056,"1.6"
"7349",2020-07-24 10:53:14,"Ok",2,"20/7/24 10:54",2,1595602303,"600nm",5.0229,"1.6"
"7350",2020-07-24 10:53:14,"Ok",2,"20/7/24 10:54",2,1595602303,"700nm",4.6382,"1.6"
"7351",2020-07-24 12:11:14,"Ok",2,"20/7/24 12:12",2,1595606984,"200nm",34.1806,"1.6"
"7352",2020-07-24 12:11:14,"Ok",2,"20/7/24 12:12",2,1595606984,"300nm",15.4822,"1.6"
"7353",2020-07-24 12:11:14,"Ok",2,"20/7/24 12:12",2,1595606984,"400nm",9.2224,"1.6"
"7354",2020-07-24 12:11:14,"Ok",2,"20/7/24 12:12",2,1595606984,"500nm",6.1429,"1.6"
"7355",2020-07-24 12:11:14,"Ok",2,"20/7/24 12:12",2,1595606984,"600nm",5.0957,"1.6"
"7356",2020-07-24 12:11:14,"Ok",2,"20/7/24 12:12",2,1595606984,"700nm",4.6955,"1.6"
"7357",2020-07-24 13:29:14,"Ok",2,"20/7/24 13:30",2,1595611664,"200nm",35.6469,"1.6"
"7358",2020-07-24 13:29:14,"Ok",2,"20/7/24 13:30",2,1595611664,"300nm",16.1865,"1.6"
"7359",2020-07-24 13:29:14,"Ok",2,"20/7/24 13:30",2,1595611664,"400nm",9.6626,"1.6"
"7360",2020-07-24 13:29:14,"Ok",2,"20/7/24 13:30",2,1595611664,"500nm",6.5002,"1.6"
"7361",2020-07-24 13:29:14,"Ok",2,"20/7/24 13:30",2,1595611664,"600nm",5.4007,"1.6"
"7362",2020-07-24 13:29:14,"Ok",2,"20/7/24 13:30",2,1595611664,"700nm",4.9728,"1.6"
"7363",2020-07-24 14:47:14,"Ok",2,"20/7/24 14:48",2,1595616344,"200nm",35.8259,"1.6"
"7364",2020-07-24 14:47:14,"Ok",2,"20/7/24 14:48",2,1595616344,"300nm",16.6004,"1.6"
"7365",2020-07-24 14:47:14,"Ok",2,"20/7/24 14:48",2,1595616344,"400nm",9.9093,"1.6"
"7366",2020-07-24 14:47:14,"Ok",2,"20/7/24 14:48",2,1595616344,"500nm",6.6105,"1.6"
"7367",2020-07-24 14:47:14,"Ok",2,"20/7/24 14:48",2,1595616344,"600nm",5.4812,"1.6"
"7368",2020-07-24 14:47:14,"Ok",2,"20/7/24 14:48",2,1595616344,"700nm",5.0497,"1.6"
"7369",2020-07-24 16:05:14,"Ok",2,"20/7/24 16:6",2,1595621024,"200nm",34.7085,"1.6"
"7370",2020-07-24 16:05:14,"Ok",2,"20/7/24 16:6",2,1595621024,"300nm",16.1252,"1.6"
"7371",2020-07-24 16:05:14,"Ok",2,"20/7/24 16:6",2,1595621024,"400nm",9.7083,"1.6"
"7372",2020-07-24 16:05:14,"Ok",2,"20/7/24 16:6",2,1595621024,"500nm",6.5094,"1.6"
"7373",2020-07-24 16:05:14,"Ok",2,"20/7/24 16:6",2,1595621024,"600nm",5.4129,"1.6"
"7374",2020-07-24 16:05:14,"Ok",2,"20/7/24 16:6",2,1595621024,"700nm",5,"1.6"
"7375",2020-07-24 17:23:14,"Ok",2,"20/7/24 17:24",2,1595625705,"200nm",33.9881,"1.6"
"7376",2020-07-24 17:23:14,"Ok",2,"20/7/24 17:24",2,1595625705,"300nm",15.7635,"1.6"
"7377",2020-07-24 17:23:14,"Ok",2,"20/7/24 17:24",2,1595625705,"400nm",9.4934,"1.6"
"7378",2020-07-24 17:23:14,"Ok",2,"20/7/24 17:24",2,1595625705,"500nm",6.367,"1.6"
"7379",2020-07-24 17:23:14,"Ok",2,"20/7/24 17:24",2,1595625705,"600nm",5.2882,"1.6"
"7380",2020-07-24 17:23:14,"Ok",2,"20/7/24 17:24",2,1595625705,"700nm",4.9103,"1.6"
"7381",2020-07-24 18:41:14,"Ok",2,"20/7/24 18:42",2,1595630385,"200nm",34.4015,"1.6"
"7382",2020-07-24 18:41:14,"Ok",2,"20/7/24 18:42",2,1595630385,"300nm",15.8986,"1.6"
"7383",2020-07-24 18:41:14,"Ok",2,"20/7/24 18:42",2,1595630385,"400nm",9.555,"1.6"
"7384",2020-07-24 18:41:14,"Ok",2,"20/7/24 18:42",2,1595630385,"500nm",6.4095,"1.6"
"7385",2020-07-24 18:41:14,"Ok",2,"20/7/24 18:42",2,1595630385,"600nm",5.3274,"1.6"
"7386",2020-07-24 18:41:14,"Ok",2,"20/7/24 18:42",2,1595630385,"700nm",4.9414,"1.6"
"7387",2020-07-24 19:59:14,"Ok",2,"20/7/24 20:0",2,1595635065,"200nm",34.2397,"1.6"
"7388",2020-07-24 19:59:14,"Ok",2,"20/7/24 20:0",2,1595635065,"300nm",15.8495,"1.6"
"7389",2020-07-24 19:59:14,"Ok",2,"20/7/24 20:0",2,1595635065,"400nm",9.4963,"1.6"
"7390",2020-07-24 19:59:14,"Ok",2,"20/7/24 20:0",2,1595635065,"500nm",6.3579,"1.6"
"7391",2020-07-24 19:59:14,"Ok",2,"20/7/24 20:0",2,1595635065,"600nm",5.2692,"1.6"
"7392",2020-07-24 19:59:14,"Ok",2,"20/7/24 20:0",2,1595635065,"700nm",4.8654,"1.6"
"7393",2020-07-24 21:17:14,"Ok",2,"20/7/24 21:18",2,1595639745,"200nm",34.4565,"1.6"
"7394",2020-07-24 21:17:14,"Ok",2,"20/7/24 21:18",2,1595639745,"300nm",15.9119,"1.6"
"7395",2020-07-24 21:17:14,"Ok",2,"20/7/24 21:18",2,1595639745,"400nm",9.5048,"1.6"
"7396",2020-07-24 21:17:14,"Ok",2,"20/7/24 21:18",2,1595639745,"500nm",6.3417,"1.6"
"7397",2020-07-24 21:17:14,"Ok",2,"20/7/24 21:18",2,1595639745,"600nm",5.2722,"1.6"
"7398",2020-07-24 21:17:14,"Ok",2,"20/7/24 21:18",2,1595639745,"700nm",4.86,"1.6"
"7399",2020-07-24 22:35:14,"Ok",2,"20/7/24 22:36",2,1595644426,"200nm",34.5022,"1.6"
"7400",2020-07-24 22:35:14,"Ok",2,"20/7/24 22:36",2,1595644426,"300nm",15.9833,"1.6"
"7401",2020-07-24 22:35:14,"Ok",2,"20/7/24 22:36",2,1595644426,"400nm",9.4747,"1.6"
"7402",2020-07-24 22:35:14,"Ok",2,"20/7/24 22:36",2,1595644426,"500nm",6.2912,"1.6"
"7403",2020-07-24 22:35:14,"Ok",2,"20/7/24 22:36",2,1595644426,"600nm",5.2185,"1.6"
"7404",2020-07-24 22:35:14,"Ok",2,"20/7/24 22:36",2,1595644426,"700nm",4.8003,"1.6"
"7405",2020-07-25 00:29:14,"Ok",2,"20/7/25 0:30",2,1595651262,"200nm",33.0954,"1.6"
"7406",2020-07-25 00:29:14,"Ok",2,"20/7/25 0:30",2,1595651262,"300nm",15.4096,"1.6"
"7407",2020-07-25 00:29:14,"Ok",2,"20/7/25 0:30",2,1595651262,"400nm",9.2917,"1.6"
"7408",2020-07-25 00:29:14,"Ok",2,"20/7/25 0:30",2,1595651262,"500nm",6.1912,"1.6"
"7409",2020-07-25 00:29:14,"Ok",2,"20/7/25 0:30",2,1595651262,"600nm",5.1384,"1.6"
"7410",2020-07-25 00:29:14,"Ok",2,"20/7/25 0:30",2,1595651262,"700nm",4.7157,"1.6"
"7411",2020-07-25 01:47:14,"Ok",2,"20/7/25 1:48",2,1595655943,"200nm",34.2702,"1.6"
"7412",2020-07-25 01:47:14,"Ok",2,"20/7/25 1:48",2,1595655943,"300nm",15.6613,"1.6"
"7413",2020-07-25 01:47:14,"Ok",2,"20/7/25 1:48",2,1595655943,"400nm",9.355,"1.6"
"7414",2020-07-25 01:47:14,"Ok",2,"20/7/25 1:48",2,1595655943,"500nm",6.2425,"1.6"
"7415",2020-07-25 01:47:14,"Ok",2,"20/7/25 1:48",2,1595655943,"600nm",5.1973,"1.6"
"7416",2020-07-25 01:47:14,"Ok",2,"20/7/25 1:48",2,1595655943,"700nm",4.7784,"1.6"
"7417",2020-07-25 03:05:14,"Ok",2,"20/7/25 3:6",2,1595660623,"200nm",34.7361,"1.6"
"7418",2020-07-25 03:05:14,"Ok",2,"20/7/25 3:6",2,1595660623,"300nm",15.8609,"1.6"
"7419",2020-07-25 03:05:14,"Ok",2,"20/7/25 3:6",2,1595660623,"400nm",9.5382,"1.6"
"7420",2020-07-25 03:05:14,"Ok",2,"20/7/25 3:6",2,1595660623,"500nm",6.4278,"1.6"
"7421",2020-07-25 03:05:14,"Ok",2,"20/7/25 3:6",2,1595660623,"600nm",5.3611,"1.6"
"7422",2020-07-25 03:05:14,"Ok",2,"20/7/25 3:6",2,1595660623,"700nm",4.9351,"1.6"
"7423",2020-07-25 04:23:14,"Ok",2,"20/7/25 4:24",2,1595665303,"200nm",33.717,"1.6"
"7424",2020-07-25 04:23:14,"Ok",2,"20/7/25 4:24",2,1595665303,"300nm",15.3706,"1.6"
"7425",2020-07-25 04:23:14,"Ok",2,"20/7/25 4:24",2,1595665303,"400nm",9.1371,"1.6"
"7426",2020-07-25 04:23:14,"Ok",2,"20/7/25 4:24",2,1595665303,"500nm",6.09,"1.6"
"7427",2020-07-25 04:23:14,"Ok",2,"20/7/25 4:24",2,1595665303,"600nm",5.0501,"1.6"
"7428",2020-07-25 04:23:14,"Ok",2,"20/7/25 4:24",2,1595665303,"700nm",4.663,"1.6"
"7429",2020-07-25 05:41:14,"Ok",2,"20/7/25 5:42",2,1595669983,"200nm",33.1387,"1.6"
"7430",2020-07-25 05:41:14,"Ok",2,"20/7/25 5:42",2,1595669983,"300nm",15.1212,"1.6"
"7431",2020-07-25 05:41:14,"Ok",2,"20/7/25 5:42",2,1595669983,"400nm",9.0092,"1.6"
"7432",2020-07-25 05:41:14,"Ok",2,"20/7/25 5:42",2,1595669983,"500nm",6.0218,"1.6"
"7433",2020-07-25 05:41:14,"Ok",2,"20/7/25 5:42",2,1595669983,"600nm",5.0162,"1.6"
"7434",2020-07-25 05:41:14,"Ok",2,"20/7/25 5:42",2,1595669983,"700nm",4.642,"1.6"
"7435",2020-07-25 06:59:14,"Ok",2,"20/7/25 7:0",2,1595674663,"200nm",33.3981,"1.6"
"7436",2020-07-25 06:59:14,"Ok",2,"20/7/25 7:0",2,1595674663,"300nm",14.9811,"1.6"
"7437",2020-07-25 06:59:14,"Ok",2,"20/7/25 7:0",2,1595674663,"400nm",8.9346,"1.6"
"7438",2020-07-25 06:59:14,"Ok",2,"20/7/25 7:0",2,1595674663,"500nm",5.965,"1.6"
"7439",2020-07-25 06:59:14,"Ok",2,"20/7/25 7:0",2,1595674663,"600nm",4.971,"1.6"
"7440",2020-07-25 06:59:14,"Ok",2,"20/7/25 7:0",2,1595674663,"700nm",4.6077,"1.6"
"7441",2020-07-25 08:17:14,"Ok",2,"20/7/25 8:18",2,1595679343,"200nm",33.3028,"1.6"
"7442",2020-07-25 08:17:14,"Ok",2,"20/7/25 8:18",2,1595679343,"300nm",15.1363,"1.6"
"7443",2020-07-25 08:17:14,"Ok",2,"20/7/25 8:18",2,1595679343,"400nm",8.9834,"1.6"
"7444",2020-07-25 08:17:14,"Ok",2,"20/7/25 8:18",2,1595679343,"500nm",5.9972,"1.6"
"7445",2020-07-25 08:17:14,"Ok",2,"20/7/25 8:18",2,1595679343,"600nm",4.9695,"1.6"
"7446",2020-07-25 08:17:14,"Ok",2,"20/7/25 8:18",2,1595679343,"700nm",4.5962,"1.6"
"7447",2020-07-25 09:35:14,"Ok",2,"20/7/25 9:36",2,1595684023,"200nm",33.2343,"1.6"
"7448",2020-07-25 09:35:14,"Ok",2,"20/7/25 9:36",2,1595684023,"300nm",15.317,"1.6"
"7449",2020-07-25 09:35:14,"Ok",2,"20/7/25 9:36",2,1595684023,"400nm",9.1689,"1.6"
"7450",2020-07-25 09:35:14,"Ok",2,"20/7/25 9:36",2,1595684023,"500nm",6.1484,"1.6"
"7451",2020-07-25 09:35:14,"Ok",2,"20/7/25 9:36",2,1595684023,"600nm",5.1042,"1.6"
"7452",2020-07-25 09:35:14,"Ok",2,"20/7/25 9:36",2,1595684023,"700nm",4.7316,"1.6"
"7453",2020-07-25 10:53:14,"Ok",2,"20/7/25 10:54",2,1595688704,"200nm",33.8312,"1.6"
"7454",2020-07-25 10:53:14,"Ok",2,"20/7/25 10:54",2,1595688704,"300nm",15.6363,"1.6"
"7455",2020-07-25 10:53:14,"Ok",2,"20/7/25 10:54",2,1595688704,"400nm",9.4601,"1.6"
"7456",2020-07-25 10:53:14,"Ok",2,"20/7/25 10:54",2,1595688704,"500nm",6.39,"1.6"
"7457",2020-07-25 10:53:14,"Ok",2,"20/7/25 10:54",2,1595688704,"600nm",5.3236,"1.6"
"7458",2020-07-25 10:53:14,"Ok",2,"20/7/25 10:54",2,1595688704,"700nm",4.9124,"1.6"
"7459",2020-07-25 12:11:14,"Ok",2,"20/7/25 12:12",2,1595693384,"200nm",33.7912,"1.6"
"7460",2020-07-25 12:11:14,"Ok",2,"20/7/25 12:12",2,1595693384,"300nm",15.7681,"1.6"
"7461",2020-07-25 12:11:14,"Ok",2,"20/7/25 12:12",2,1595693384,"400nm",9.4799,"1.6"
"7462",2020-07-25 12:11:14,"Ok",2,"20/7/25 12:12",2,1595693384,"500nm",6.3857,"1.6"
"7463",2020-07-25 12:11:14,"Ok",2,"20/7/25 12:12",2,1595693384,"600nm",5.3052,"1.6"
"7464",2020-07-25 12:11:14,"Ok",2,"20/7/25 12:12",2,1595693384,"700nm",4.9002,"1.6"
"7465",2020-07-25 13:29:14,"Ok",2,"20/7/25 13:30",2,1595698064,"200nm",33.6953,"1.6"
"7466",2020-07-25 13:29:14,"Ok",2,"20/7/25 13:30",2,1595698064,"300nm",15.5592,"1.6"
"7467",2020-07-25 13:29:14,"Ok",2,"20/7/25 13:30",2,1595698064,"400nm",9.421,"1.6"
"7468",2020-07-25 13:29:14,"Ok",2,"20/7/25 13:30",2,1595698064,"500nm",6.3709,"1.6"
"7469",2020-07-25 13:29:14,"Ok",2,"20/7/25 13:30",2,1595698064,"600nm",5.3046,"1.6"
"7470",2020-07-25 13:29:14,"Ok",2,"20/7/25 13:30",2,1595698064,"700nm",4.9219,"1.6"
"7471",2020-07-25 14:47:14,"Ok",2,"20/7/25 14:48",2,1595702744,"200nm",34.0974,"1.6"
"7472",2020-07-25 14:47:14,"Ok",2,"20/7/25 14:48",2,1595702744,"300nm",15.8975,"1.6"
"7473",2020-07-25 14:47:14,"Ok",2,"20/7/25 14:48",2,1595702744,"400nm",9.5717,"1.6"
"7474",2020-07-25 14:47:14,"Ok",2,"20/7/25 14:48",2,1595702744,"500nm",6.4408,"1.6"
"7475",2020-07-25 14:47:14,"Ok",2,"20/7/25 14:48",2,1595702744,"600nm",5.3453,"1.6"
"7476",2020-07-25 14:47:14,"Ok",2,"20/7/25 14:48",2,1595702744,"700nm",4.959,"1.6"
"7477",2020-07-25 16:05:14,"Ok",2,"20/7/25 16:6",2,1595707425,"200nm",33.7276,"1.6"
"7478",2020-07-25 16:05:14,"Ok",2,"20/7/25 16:6",2,1595707425,"300nm",15.5993,"1.6"
"7479",2020-07-25 16:05:14,"Ok",2,"20/7/25 16:6",2,1595707425,"400nm",9.3167,"1.6"
"7480",2020-07-25 16:05:14,"Ok",2,"20/7/25 16:6",2,1595707425,"500nm",6.2179,"1.6"
"7481",2020-07-25 16:05:14,"Ok",2,"20/7/25 16:6",2,1595707425,"600nm",5.1428,"1.6"
"7482",2020-07-25 16:05:14,"Ok",2,"20/7/25 16:6",2,1595707425,"700nm",4.7767,"1.6"
"7483",2020-07-25 17:23:14,"Ok",2,"20/7/25 17:24",2,1595712105,"200nm",33.2297,"1.6"
"7484",2020-07-25 17:23:14,"Ok",2,"20/7/25 17:24",2,1595712105,"300nm",15.8164,"1.6"
"7485",2020-07-25 17:23:14,"Ok",2,"20/7/25 17:24",2,1595712105,"400nm",9.5607,"1.6"
"7486",2020-07-25 17:23:14,"Ok",2,"20/7/25 17:24",2,1595712105,"500nm",6.4544,"1.6"
"7487",2020-07-25 17:23:14,"Ok",2,"20/7/25 17:24",2,1595712105,"600nm",5.3621,"1.6"
"7488",2020-07-25 17:23:14,"Ok",2,"20/7/25 17:24",2,1595712105,"700nm",4.9996,"1.6"
"7489",2020-07-25 18:41:14,"Ok",2,"20/7/25 18:42",2,1595716785,"200nm",32.8143,"1.6"
"7490",2020-07-25 18:41:14,"Ok",2,"20/7/25 18:42",2,1595716785,"300nm",15.597,"1.6"
"7491",2020-07-25 18:41:14,"Ok",2,"20/7/25 18:42",2,1595716785,"400nm",9.4653,"1.6"
"7492",2020-07-25 18:41:14,"Ok",2,"20/7/25 18:42",2,1595716785,"500nm",6.3992,"1.6"
"7493",2020-07-25 18:41:14,"Ok",2,"20/7/25 18:42",2,1595716785,"600nm",5.3168,"1.6"
"7494",2020-07-25 18:41:14,"Ok",2,"20/7/25 18:42",2,1595716785,"700nm",4.9553,"1.6"
"7495",2020-07-25 19:59:14,"Ok",2,"20/7/25 20:0",2,1595721466,"200nm",32.9056,"1.6"
"7496",2020-07-25 19:59:14,"Ok",2,"20/7/25 20:0",2,1595721466,"300nm",15.5903,"1.6"
"7497",2020-07-25 19:59:14,"Ok",2,"20/7/25 20:0",2,1595721466,"400nm",9.4273,"1.6"
"7498",2020-07-25 19:59:14,"Ok",2,"20/7/25 20:0",2,1595721466,"500nm",6.3807,"1.6"
"7499",2020-07-25 19:59:14,"Ok",2,"20/7/25 20:0",2,1595721466,"600nm",5.3015,"1.6"
"7500",2020-07-25 19:59:14,"Ok",2,"20/7/25 20:0",2,1595721466,"700nm",4.9331,"1.6"
"7501",2020-07-25 21:17:14,"Ok",2,"20/7/25 21:18",2,1595726146,"200nm",33.0186,"1.6"
"7502",2020-07-25 21:17:14,"Ok",2,"20/7/25 21:18",2,1595726146,"300nm",15.389,"1.6"
"7503",2020-07-25 21:17:14,"Ok",2,"20/7/25 21:18",2,1595726146,"400nm",9.2653,"1.6"
"7504",2020-07-25 21:17:14,"Ok",2,"20/7/25 21:18",2,1595726146,"500nm",6.2431,"1.6"
"7505",2020-07-25 21:17:14,"Ok",2,"20/7/25 21:18",2,1595726146,"600nm",5.1993,"1.6"
"7506",2020-07-25 21:17:14,"Ok",2,"20/7/25 21:18",2,1595726146,"700nm",4.8072,"1.6"
"7507",2020-07-25 22:35:14,"Ok",2,"20/7/25 22:36",2,1595730826,"200nm",32.9473,"1.6"
"7508",2020-07-25 22:35:14,"Ok",2,"20/7/25 22:36",2,1595730826,"300nm",15.3764,"1.6"
"7509",2020-07-25 22:35:14,"Ok",2,"20/7/25 22:36",2,1595730826,"400nm",9.2175,"1.6"
"7510",2020-07-25 22:35:14,"Ok",2,"20/7/25 22:36",2,1595730826,"500nm",6.1762,"1.6"
"7511",2020-07-25 22:35:14,"Ok",2,"20/7/25 22:36",2,1595730826,"600nm",5.1461,"1.6"
"7512",2020-07-25 22:35:14,"Ok",2,"20/7/25 22:36",2,1595730826,"700nm",4.7347,"1.6"
"7513",2020-07-26 00:29:14,"Ok",2,"20/7/26 0:30",2,1595737662,"200nm",32.3322,"1.6"
"7514",2020-07-26 00:29:14,"Ok",2,"20/7/26 0:30",2,1595737662,"300nm",15.1262,"1.6"
"7515",2020-07-26 00:29:14,"Ok",2,"20/7/26 0:30",2,1595737662,"400nm",9.2763,"1.6"
"7516",2020-07-26 00:29:14,"Ok",2,"20/7/26 0:30",2,1595737662,"500nm",6.2513,"1.6"
"7517",2020-07-26 00:29:14,"Ok",2,"20/7/26 0:30",2,1595737662,"600nm",5.2155,"1.6"
"7518",2020-07-26 00:29:14,"Ok",2,"20/7/26 0:30",2,1595737662,"700nm",4.7821,"1.6"
"7519",2020-07-26 01:47:14,"Ok",2,"20/7/26 1:48",2,1595742343,"200nm",33.0212,"1.6"
"7520",2020-07-26 01:47:14,"Ok",2,"20/7/26 1:48",2,1595742343,"300nm",15.3471,"1.6"
"7521",2020-07-26 01:47:14,"Ok",2,"20/7/26 1:48",2,1595742343,"400nm",9.2559,"1.6"
"7522",2020-07-26 01:47:14,"Ok",2,"20/7/26 1:48",2,1595742343,"500nm",6.228,"1.6"
"7523",2020-07-26 01:47:14,"Ok",2,"20/7/26 1:48",2,1595742343,"600nm",5.1948,"1.6"
"7524",2020-07-26 01:47:14,"Ok",2,"20/7/26 1:48",2,1595742343,"700nm",4.7782,"1.6"
"7525",2020-07-26 03:05:14,"Ok",2,"20/7/26 3:6",2,1595747023,"200nm",32.8117,"1.6"
"7526",2020-07-26 03:05:14,"Ok",2,"20/7/26 3:6",2,1595747023,"300nm",15.3294,"1.6"
"7527",2020-07-26 03:05:14,"Ok",2,"20/7/26 3:6",2,1595747023,"400nm",9.2324,"1.6"
"7528",2020-07-26 03:05:14,"Ok",2,"20/7/26 3:6",2,1595747023,"500nm",6.2125,"1.6"
"7529",2020-07-26 03:05:14,"Ok",2,"20/7/26 3:6",2,1595747023,"600nm",5.1777,"1.6"
"7530",2020-07-26 03:05:14,"Ok",2,"20/7/26 3:6",2,1595747023,"700nm",4.7685,"1.6"
"7531",2020-07-26 04:23:14,"Ok",2,"20/7/26 4:24",2,1595751703,"200nm",32.8494,"1.6"
"7532",2020-07-26 04:23:14,"Ok",2,"20/7/26 4:24",2,1595751703,"300nm",15.407,"1.6"
"7533",2020-07-26 04:23:14,"Ok",2,"20/7/26 4:24",2,1595751703,"400nm",9.2992,"1.6"
"7534",2020-07-26 04:23:14,"Ok",2,"20/7/26 4:24",2,1595751703,"500nm",6.2694,"1.6"
"7535",2020-07-26 04:23:14,"Ok",2,"20/7/26 4:24",2,1595751703,"600nm",5.2253,"1.6"
"7536",2020-07-26 04:23:14,"Ok",2,"20/7/26 4:24",2,1595751703,"700nm",4.8102,"1.6"
"7537",2020-07-26 05:41:14,"Ok",2,"20/7/26 5:42",2,1595756383,"200nm",32.6186,"1.6"
"7538",2020-07-26 05:41:14,"Ok",2,"20/7/26 5:42",2,1595756383,"300nm",14.9357,"1.6"
"7539",2020-07-26 05:41:14,"Ok",2,"20/7/26 5:42",2,1595756383,"400nm",8.9456,"1.6"
"7540",2020-07-26 05:41:14,"Ok",2,"20/7/26 5:42",2,1595756383,"500nm",5.9979,"1.6"
"7541",2020-07-26 05:41:14,"Ok",2,"20/7/26 5:42",2,1595756383,"600nm",5.0103,"1.6"
"7542",2020-07-26 05:41:14,"Ok",2,"20/7/26 5:42",2,1595756383,"700nm",4.6176,"1.6"
"7543",2020-07-26 06:59:14,"Ok",2,"20/7/26 7:0",2,1595761063,"200nm",32.4577,"1.6"
"7544",2020-07-26 06:59:14,"Ok",2,"20/7/26 7:0",2,1595761063,"300nm",14.9272,"1.6"
"7545",2020-07-26 06:59:14,"Ok",2,"20/7/26 7:0",2,1595761063,"400nm",8.9103,"1.6"
"7546",2020-07-26 06:59:14,"Ok",2,"20/7/26 7:0",2,1595761063,"500nm",5.9735,"1.6"
