"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20201022.CR6","5131","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2020-12-04 00:00:00",6133,13.35731,6.936652
"2020-12-04 00:10:00",6134,13.35974,6.938912
"2020-12-04 00:20:00",6135,13.3609,6.937405
"2020-12-04 00:30:00",6136,13.36004,6.935286
"2020-12-04 00:40:00",6137,13.35814,6.934407
"2020-12-04 00:50:00",6138,13.35751,6.934203
"2020-12-04 01:00:00",6139,13.35759,6.935898
"2020-12-04 01:10:00",6140,13.35926,6.940153
"2020-12-04 01:20:00",6141,13.3597,6.942633
"2020-12-04 01:30:00",6142,13.35926,6.942476
"2020-12-04 01:40:00",6143,13.35755,6.941974
"2020-12-04 01:50:00",6144,13.35603,6.945539
"2020-12-04 02:00:00",6145,13.3575,6.949276
"2020-12-04 02:10:00",6146,13.35842,6.950768
"2020-12-04 02:20:00",6147,13.36014,6.956864
"2020-12-04 02:30:00",6148,13.35964,6.957728
"2020-12-04 02:40:00",6149,13.35792,6.956298
"2020-12-04 02:50:00",6150,13.35669,6.960179
"2020-12-04 03:00:00",6151,13.35697,6.96106
"2020-12-04 03:10:00",6152,13.35804,6.959614
"2020-12-04 03:20:00",6153,13.35938,6.958875
"2020-12-04 03:30:00",6154,13.35989,6.962207
"2020-12-04 03:40:00",6155,13.35767,6.962364
"2020-12-04 03:50:00",6156,13.35789,6.964486
"2020-12-04 04:00:00",6157,13.35702,6.963653
"2020-12-04 04:10:00",6158,13.35742,6.962411
"2020-12-04 04:20:00",6159,13.35881,6.969123
"2020-12-04 04:30:00",6160,13.35826,6.968258
"2020-12-04 04:40:00",6161,13.35747,6.964313
"2020-12-04 04:50:00",6162,13.35721,6.964596
"2020-12-04 05:00:00",6163,13.35863,6.961908
"2020-12-04 05:10:00",6164,13.35889,6.960887
"2020-12-04 05:20:00",6165,13.35777,6.962238
"2020-12-04 05:30:00",6166,13.35667,6.960981
"2020-12-04 05:40:00",6167,13.35497,6.957822
"2020-12-04 05:50:00",6168,13.35639,6.955858
"2020-12-04 06:00:00",6169,13.35843,6.960682
"2020-12-04 06:10:00",6170,13.35941,6.960761
"2020-12-04 06:20:00",6171,13.35674,6.960478
"2020-12-04 06:30:00",6172,13.35668,6.963291
"2020-12-04 06:40:00",6173,13.3569,6.96491
"2020-12-04 06:50:00",6174,13.35623,6.961971
"2020-12-04 07:00:00",6175,13.35778,6.956487
"2020-12-04 07:10:00",6176,13.35848,6.970632
"2020-12-04 07:20:00",6177,13.35819,6.979737
"2020-12-04 07:30:00",6178,13.35697,6.98957
"2020-12-04 07:40:00",6179,13.35644,7.011219
"2020-12-04 07:50:00",6180,13.35847,6.979187
"2020-12-04 08:00:00",6181,13.35962,6.983937
"2020-12-04 08:10:00",6182,13.35913,6.982553
"2020-12-04 08:20:00",6183,13.35672,7.010431
"2020-12-04 08:30:00",6184,13.35605,6.991176
"2020-12-04 08:40:00",6185,13.35519,6.992403
"2020-12-04 08:50:00",6186,13.35681,7.008698
"2020-12-04 09:00:00",6187,13.35687,7.002116
"2020-12-04 09:10:00",6188,13.35881,7.011738
"2020-12-04 09:20:00",6189,13.35619,7.00136
"2020-12-04 09:30:00",6190,13.35556,6.996779
"2020-12-04 09:40:00",6191,13.35431,6.994984
"2020-12-04 09:50:00",6192,13.35696,6.999062
"2020-12-04 10:00:00",6193,13.35647,6.999801
"2020-12-04 10:10:00",6194,13.358,6.996259
"2020-12-04 10:20:00",6195,13.35581,6.995126
"2020-12-04 10:30:00",6196,13.35649,6.996118
"2020-12-04 10:40:00",6197,13.35572,6.996275
"2020-12-04 10:50:00",6198,13.35687,6.994229
"2020-12-04 11:00:00",6199,13.35917,6.992324
"2020-12-04 11:10:00",6200,13.35936,6.996779
"2020-12-04 11:20:00",6201,13.35744,6.997566
"2020-12-04 11:30:00",6202,13.3548,6.998274
"2020-12-04 11:40:00",6203,13.35331,6.99892
"2020-12-04 11:50:00",6204,13.35479,6.998857
"2020-12-04 12:00:00",6205,13.35727,6.997062
"2020-12-04 12:10:00",6206,13.35838,6.995551
"2020-12-04 12:20:00",6207,13.35709,6.994905
"2020-12-04 12:30:00",6208,13.35406,6.996212
"2020-12-04 12:40:00",6209,13.35341,6.997046
"2020-12-04 12:50:00",6210,13.35603,6.996542
"2020-12-04 13:00:00",6211,13.3596,6.999376
"2020-12-04 13:10:00",6212,13.35223,7.001423
"2020-12-04 13:20:00",6213,13.35789,6.999408
"2020-12-04 13:30:00",6214,13.35621,7.001691
"2020-12-04 13:40:00",6215,13.35692,6.997345
"2020-12-04 13:50:00",6216,13.35877,6.996165
"2020-12-04 14:00:00",6217,13.35754,6.998526
"2020-12-04 14:10:00",6218,13.35631,7.00188
"2020-12-04 14:20:00",6219,13.35659,7.003486
"2020-12-04 14:30:00",6220,13.35787,7.001596
"2020-12-04 14:40:00",6221,13.35844,7.000824
"2020-12-04 14:50:00",6222,13.35778,6.997991
"2020-12-04 15:00:00",6223,13.35494,6.99659
"2020-12-04 15:10:00",6224,13.35533,7.002179
"2020-12-04 15:20:00",6225,13.35667,7.003848
"2020-12-04 15:30:00",6226,13.35991,7.002179
"2020-12-04 15:40:00",6227,13.36054,7.006856
"2020-12-04 15:50:00",6228,13.35955,7.007832
"2020-12-04 16:00:00",6229,13.3573,7.008809
"2020-12-04 16:10:00",6230,13.35602,7.007375
"2020-12-04 16:20:00",6231,13.3573,7.009486
"2020-12-04 16:30:00",6232,13.36012,7.008793
"2020-12-04 16:40:00",6233,13.36241,7.007407
"2020-12-04 16:50:00",6234,13.36271,7.009659
"2020-12-04 17:00:00",6235,13.36089,7.012967
"2020-12-04 17:10:00",6236,13.36004,7.01771
"2020-12-04 17:20:00",6237,13.36118,7.023603
"2020-12-04 17:30:00",6238,13.36442,7.024533
"2020-12-04 17:40:00",6239,13.36553,7.025684
"2020-12-04 17:50:00",6240,13.36754,7.028711
"2020-12-04 18:00:00",6241,13.36617,7.026803
"2020-12-04 18:10:00",6242,13.36532,7.025132
"2020-12-04 18:20:00",6243,13.36589,7.026299
"2020-12-04 18:30:00",6244,13.36972,7.027875
"2020-12-04 18:40:00",6245,13.37254,7.029925
"2020-12-04 18:50:00",6246,13.37322,7.029404
"2020-12-04 19:00:00",6247,13.37222,7.031549
"2020-12-04 19:10:00",6248,13.37122,7.035617
"2020-12-04 19:20:00",6249,13.37401,7.038062
"2020-12-04 19:30:00",6250,13.37698,7.039402
"2020-12-04 19:40:00",6251,13.38094,7.040743
"2020-12-04 19:50:00",6252,13.38045,7.043677
"2020-12-04 20:00:00",6253,13.38071,7.039986
"2020-12-04 20:10:00",6254,13.38106,7.040632
"2020-12-04 20:20:00",6255,13.38357,7.039465
"2020-12-04 20:30:00",6256,13.38742,7.042983
"2020-12-04 20:40:00",6257,13.38926,7.03986
"2020-12-04 20:50:00",6258,13.39108,7.04027
"2020-12-04 21:00:00",6259,13.39094,7.038818
"2020-12-04 21:10:00",6260,13.3904,7.040333
"2020-12-04 21:20:00",6261,13.39034,7.044403
"2020-12-04 21:30:00",6262,13.39336,7.04221
"2020-12-04 21:40:00",6263,13.39464,7.043077
"2020-12-04 21:50:00",6264,13.39714,7.038708
"2020-12-04 22:00:00",6265,13.39899,7.038172
"2020-12-04 22:10:00",6266,13.40102,7.041563
"2020-12-04 22:20:00",6267,13.40258,7.043046
"2020-12-04 22:30:00",6268,13.40574,7.047338
"2020-12-04 22:40:00",6269,13.4089,7.048126
"2020-12-04 22:50:00",6270,13.41076,7.052466
"2020-12-04 23:00:00",6271,13.41174,7.050746
"2020-12-04 23:10:00",6272,13.41291,7.04688
"2020-12-04 23:20:00",6273,13.41478,7.044765
"2020-12-04 23:30:00",6274,13.41756,7.039355
"2020-12-04 23:40:00",6275,13.41771,7.038976
"2020-12-04 23:50:00",6276,13.42818,7.038866
"2020-12-05 00:00:00",6277,13.42947,7.043488
"2020-12-05 00:10:00",6278,13.43373,7.04445
"2020-12-05 00:20:00",6279,13.4286,7.04464
"2020-12-05 00:30:00",6280,13.43963,7.046217
"2020-12-05 00:40:00",6281,13.43678,7.133949
"2020-12-05 00:50:00",6282,13.43858,7.439015
"2020-12-05 01:00:00",6283,13.44003,7.577914
"2020-12-05 01:10:00",6284,13.43451,7.548189
"2020-12-05 01:20:00",6285,13.43718,7.52223
"2020-12-05 01:30:00",6286,13.4407,7.519891
"2020-12-05 01:40:00",6287,13.4399,7.525199
"2020-12-05 01:50:00",6288,13.44099,7.532623
"2020-12-05 02:00:00",6289,13.44405,7.2593
"2020-12-05 02:10:00",6290,13.45127,7.14184
