"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_10JUL15.CR3","15161","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg"
"2016-05-31 12:38:00",465130,13.38,26.98,519.5,31.16744,101.7,25.94,84,0,0.577,350.7,253.3,7.045,-39.29,-13.88,0.028
"2016-05-31 12:39:00",465131,13.38,26.96,539.2,32.3501,101.7,25.37,82.7,0,0.56,352.4,265.2,7.445,-39.85,-13.52,0.028
"2016-05-31 12:40:00",465132,13.38,26.93,521.5,31.29133,101.7,25.09,81.6,0,0.599,335.1,259,7.537,-40.66,-13.19,0.029
"2016-05-31 12:41:00",465133,13.38,26.92,535.5,32.13223,101.7,25.01,82.6,0,0.608,353.5,265.8,8.01,-40.35,-12.9,0.03
"2016-05-31 12:42:00",465134,13.38,26.89,563.3,33.79928,101.7,25.01,82.9,0,0.358,20.1,280.3,8.76,-39.66,-12.64,0.031
"2016-05-31 12:43:00",465135,13.38,26.87,615,36.89916,101.7,25.08,82.3,0,0.448,0.088,302,10.04,-40.02,-12.4,0.033
"2016-05-31 12:44:00",465136,13.38,26.85,1069,64.11933,101.7,25.18,81.7,0,0.681,17.68,539.7,20.47,-39.84,-12.43,0.037
"2016-05-31 12:45:00",465137,13.37,26.83,2197,131.8013,101.7,25.3,79.15,0,0.712,23.69,1152,47.07,-37.47,-11.87,0.041
"2016-05-31 12:46:00",465138,13.38,26.82,2181,130.8555,101.7,25.47,78.89,0,0.714,343.2,1155,46.56,-38.37,-12.15,0.04
"2016-05-31 12:47:00",465139,13.38,26.8,1498,89.90796,101.7,25.53,72.41,0,0.662,321.2,822,31.02,-40.14,-12.16,0.037
"2016-05-31 12:48:00",465140,13.38,26.8,681.3,40.87986,101.7,25.66,78.58,0,0.696,308.2,343.3,10.81,-43.43,-13.17,0.031
"2016-05-31 12:49:00",465141,13.38,26.8,598.3,35.89595,101.7,25.71,72.57,0,0.871,315.7,298.7,8.96,-42.92,-13.43,0.03
"2016-05-31 12:50:00",465142,13.38,26.8,593.9,35.63448,101.7,25.7,74.36,0,0.743,327.8,296.4,9.72,-41.58,-13.44,0.033
"2016-05-31 12:51:00",465143,13.38,26.8,608.3,36.49663,101.7,25.72,71.66,0,0.634,353.3,303.8,10.05,-41.73,-13.6,0.033
"2016-05-31 12:52:00",465144,13.37,26.81,598.3,35.89767,101.7,25.71,77.17,0,0.875,336,296.3,9.72,-42.91,-13.4,0.033
"2016-05-31 12:53:00",465145,13.38,26.82,997,59.82098,101.7,25.65,71.49,0,1.036,317.4,501.1,18.78,-41.89,-12.83,0.037
"2016-05-31 12:54:00",465146,13.38,26.82,1155,69.29542,101.7,25.82,71.37,0,0.715,271.3,599.5,23.39,-41.59,-12.8,0.039
"2016-05-31 12:55:00",465147,13.37,26.82,500.9,30.05645,101.7,25.9,70.62,0,0.601,353,253.7,8.64,-43.36,-13.31,0.034
"2016-05-31 12:56:00",465148,13.38,26.82,423.2,25.39318,101.7,25.96,71.15,0,0.487,1.688,211.5,6.995,-42.86,-13.32,0.033
"2016-05-31 12:57:00",465149,13.37,26.82,399.3,23.95849,101.7,25.91,73.88,0,0.679,329.4,198.9,6.556,-42.04,-13.42,0.033
"2016-05-31 12:58:00",465150,13.37,26.82,399.7,23.98335,101.7,25.78,75.07,0,0.596,334.2,198.9,6.949,-41,-13.1,0.035
"2016-05-31 12:59:00",465151,13.38,26.82,390.1,23.40778,101.7,25.75,77.4,0,0.456,291.5,194.3,6.992,-41.14,-12.84,0.036
"2016-05-31 13:00:00",465152,13.38,26.82,375.3,22.51796,101.7,25.65,78.45,0,0.567,353.8,187.5,7.098,-41.06,-12.51,0.038
"2016-05-31 13:01:00",465153,13.38,26.81,362.3,21.73866,101.7,25.55,75.33,0,0.942,335.7,182.3,6.748,-39.91,-12.12,0.037
"2016-05-31 13:02:00",465154,13.38,26.8,371,22.25859,101.7,25.49,80.9,0,1.767,9.55,186.2,6.9,-39.01,-12.1,0.037
"2016-05-31 13:03:00",465155,13.37,26.8,375.8,22.54572,101.7,25.36,83.2,0,1.227,0.088,186.7,6.506,-39.31,-11.8,0.035
"2016-05-31 13:04:00",465156,13.38,26.79,372.5,22.34763,101.7,25.17,83.9,0,0.831,343.8,183.7,6.824,-39.94,-11.48,0.037
"2016-05-31 13:05:00",465157,13.38,26.77,371.7,22.2996,101.7,24.99,83.7,0,0.717,328.3,183.3,6.705,-39.77,-11.04,0.037
"2016-05-31 13:06:00",465158,13.37,26.75,374,22.44098,101.7,24.92,83.2,0,0.521,318.1,185.5,6.827,-39.1,-10.67,0.037
"2016-05-31 13:07:00",465159,13.37,26.73,373.4,22.40542,101.7,24.89,82.7,0,0.513,330.1,185.6,7.128,-38.98,-10.31,0.038
"2016-05-31 13:08:00",465160,13.38,26.7,379,22.7415,101.7,24.87,82.6,0,0.648,341.9,187,6.943,-38.61,-9.88,0.037
"2016-05-31 13:09:00",465161,13.38,26.68,414.7,24.87918,101.7,24.87,83.4,0,0.652,351.4,201.8,7.607,-38.19,-9.56,0.038
"2016-05-31 13:10:00",465162,13.38,26.65,465.7,27.94068,101.7,24.89,85.7,0,0.588,354.5,225.9,8.48,-38.73,-9.27,0.038
"2016-05-31 13:11:00",465163,13.38,26.63,495.9,29.75262,101.7,24.88,84.8,0,0.443,344.2,240.5,9.21,-40.1,-9.14,0.038
"2016-05-31 13:12:00",465164,13.38,26.6,518.2,31.09342,101.7,24.88,86.2,0,0.154,351.3,249.2,9.84,-41.7,-9.04,0.039
"2016-05-31 13:13:00",465165,13.38,26.57,575.1,34.5089,101.7,24.87,85.9,0,0.245,325.7,277.8,11.29,-44.25,-8.94,0.041
"2016-05-31 13:14:00",465166,13.38,26.55,566.8,34.00692,101.7,24.91,85.2,0,0.328,329,273.1,11.03,-47.46,-9.04,0.04
"2016-05-31 13:15:00",465167,13.38,26.52,570,34.19925,101.7,24.9,84.2,0,0.518,346.9,272.4,11.5,-49.29,-9.11,0.042
"2016-05-31 13:16:00",465168,13.37,26.5,951,57.08352,101.7,24.87,84.5,0,0.781,7.365,461.6,20.85,-49.12,-8.95,0.044
"2016-05-31 13:17:00",465169,13.38,26.48,2190,131.4099,101.7,24.96,82.8,0,1.527,342.6,1138,54.11,-45.01,-8.34,0.048
"2016-05-31 13:18:00",465170,13.38,26.46,1868,112.0997,101.7,25.06,82.8,0,1.116,310.2,961,43.54,-45.89,-8.25,0.045
"2016-05-31 13:19:00",465171,13.38,26.45,819,49.11959,101.7,25.04,84,0,0.75,275.8,394.9,15.08,-50.14,-9.1,0.038
"2016-05-31 13:20:00",465172,13.38,26.43,2106,126.3773,101.7,25.29,71.72,0,1.521,207.1,1082,50.3,-45.91,-7.738,0.046
"2016-05-31 13:21:00",465173,13.38,26.42,2258,135.4759,101.7,25.89,70.31,0,1.488,190.7,1170,56.54,-45.93,-7.373,0.048
"2016-05-31 13:22:00",465174,13.37,26.42,2078,124.6668,101.7,26.19,69.41,0,1.395,183.5,1062,51.2,-47.53,-7.796,0.048
"2016-05-31 13:23:00",465175,13.38,26.42,2138,128.2626,101.7,26.3,67.25,0,0.578,184.8,1107,53.02,-48.04,-9.15,0.048
"2016-05-31 13:24:00",465176,13.37,26.44,1518,91.08504,101.7,26.83,65.68,0,1.705,216.7,834,38.26,-48.69,-10.18,0.045
"2016-05-31 13:25:00",465177,13.37,26.45,684.7,41.0808,101.7,26.91,65.64,0,0.369,140.7,347,13.35,-49.83,-12.09,0.038
"2016-05-31 13:26:00",465178,13.38,26.48,1135,68.08346,101.7,26.96,65.77,0,0.207,343.4,594.6,25.78,-47.46,-12.89,0.042
"2016-05-31 13:27:00",465179,13.38,26.5,973,58.36347,101.7,27.26,65.02,0,0.947,337.6,512.5,21.9,-47.05,-13.29,0.042
"2016-05-31 13:28:00",465180,13.37,26.53,1467,88.01313,101.7,27.14,67.49,0,1.138,315.1,650.7,29.96,-46.43,-13.52,0.045
"2016-05-31 13:29:00",465181,13.37,26.56,1671,100.2406,101.7,27.1,68.11,0,0.74,327.6,823,38.37,-47.27,-13.31,0.046
"2016-05-31 13:30:00",465182,13.38,26.59,2173,130.3794,101.7,27.15,65.37,0,0.727,352.5,1103,52.35,-49.14,-13.52,0.047
"2016-05-31 13:31:00",465183,13.38,26.62,1326,79.57148,101.7,27.02,66.78,0,1.142,12.06,693.1,29.74,-53.42,-14.08,0.04
"2016-05-31 13:32:00",465184,13.38,26.66,861,51.63491,101.7,26.9,67.85,0,1.421,48.8,412.1,15.57,-57.12,-15.53,0.038
"2016-05-31 13:33:00",465185,13.38,26.7,935,56.12356,101.7,26.78,68.43,0,0.84,25.13,436.1,17.93,-58.89,-15.9,0.04
"2016-05-31 13:34:00",465186,13.38,26.74,2104,126.2609,101.7,26.98,74.65,0,0.759,56.45,1009,49.2,-57.71,-15.96,0.049
"2016-05-31 13:35:00",465187,13.38,26.77,2149,128.9434,101.7,26.86,63.37,0,1.454,354.5,1111,53.62,-58.07,-15.96,0.048
"2016-05-31 13:36:00",465188,13.38,26.81,1971,118.2734,101.7,26.88,62.55,0,2.832,351.6,1048,48.93,-58.09,-16.35,0.047
"2016-05-31 13:37:00",465189,13.38,26.85,2156,129.3351,101.7,26.9,62.52,0,2.608,0.188,1109,50.91,-58.39,-16.38,0.046
"2016-05-31 13:38:00",465190,13.37,26.89,1955,117.3255,101.7,26.95,63.6,0,1.919,3.088,1026,45.75,-59.17,-16.78,0.045
"2016-05-31 13:39:00",465191,13.38,26.93,2256,135.3751,101.7,27.07,64.18,0,1.704,0.088,1164,53.68,-57.77,-17.1,0.046
"2016-05-31 13:40:00",465192,13.38,26.97,2246,134.7399,101.7,27.09,63.24,0,2.047,347.2,1168,53.44,-56.83,-17.41,0.046
"2016-05-31 13:41:00",465193,13.38,27.01,1647,98.83173,101.7,27.01,66.28,0,2.216,312.9,880,36.9,-56.14,-17.81,0.04
"2016-05-31 13:42:00",465194,13.38,27.05,1140,68.39106,101.7,26.83,62.13,0,1.583,310,522.1,19.14,-56.25,-17.53,0.036
"2016-05-31 13:43:00",465195,13.37,27.09,1775,106.5154,101.7,27.04,63.77,0,0.676,346.1,965,44.72,-52.52,-16.6,0.045
"2016-05-31 13:44:00",465196,13.38,27.13,640.1,38.4049,101.7,26.99,64.85,0,0.601,54.9,316.8,9.92,-56.3,-17.32,0.031
"2016-05-31 13:45:00",465197,13.38,27.17,575.9,34.55651,101.7,27.17,63.3,0,0.843,68.56,280.7,9.33,-56,-17.42,0.033
"2016-05-31 13:46:00",465198,13.38,27.21,554.8,33.29062,101.7,27.28,63.19,0,0.947,49.5,267.9,9.7,-56.1,-17.28,0.036
"2016-05-31 13:47:00",465199,13.39,27.24,566.9,34.01632,101.7,27.24,62.69,0,0.688,35.86,275.1,10.77,-55.24,-17.28,0.039
"2016-05-31 13:48:00",465200,13.38,27.28,590.7,35.44373,101.7,27.27,63.37,0,1.873,228.2,286.6,11.88,-53.96,-16.68,0.041
"2016-05-31 13:49:00",465201,13.38,27.3,633.4,38.00533,101.7,27.09,65.34,0,2.589,200.7,308.9,13.57,-53.19,-15.83,0.044
"2016-05-31 13:50:00",465202,13.37,27.33,691.8,41.50671,101.7,26.97,64.03,0,1.94,215,338,15.38,-53.86,-15.46,0.045
"2016-05-31 13:51:00",465203,13.38,27.36,2111,126.6316,101.7,27.08,64.62,0,0.462,284.5,1068,55.83,-51.15,-14.49,0.052
"2016-05-31 13:52:00",465204,13.38,27.37,2178,130.6866,101.7,27.23,64.5,0,1.222,60.48,1128,57.7,-52.67,-14.87,0.051
"2016-05-31 13:53:00",465205,13.38,27.39,2094,125.6506,101.7,27.22,65.25,0,1.56,354.5,1081,54.41,-55.4,-15.53,0.05
"2016-05-31 13:54:00",465206,13.37,27.41,1921,115.2412,101.7,27.38,66,0,0.906,57.6,1010,49.6,-57.06,-16.02,0.049
"2016-05-31 13:55:00",465207,13.38,27.44,2076,124.5397,101.7,27.88,64.02,0,0.443,117.7,1074,53.56,-57.83,-16.6,0.05
"2016-05-31 13:56:00",465208,13.38,27.47,1654,99.23538,101.7,28.58,62.51,0,1.904,198.1,861,41.33,-59.27,-16.92,0.048
"2016-05-31 13:57:00",465209,13.38,27.5,999,59.91727,101.7,28.36,65.54,0,1.478,247.4,493.9,21.23,-61.33,-18.24,0.042
"2016-05-31 13:58:00",465210,13.38,27.54,1744,104.6602,101.7,28.56,62.23,0,1.736,238.4,881,43.61,-58.44,-17.4,0.049
"2016-05-31 13:59:00",465211,13.38,27.57,1743,104.5706,101.7,28.65,62.26,0,1.333,234.9,900,45.52,-58.77,-17.31,0.051
"2016-05-31 14:00:00",465212,13.38,27.61,900,53.98605,101.7,28.58,63.04,0,0.65,4.94,453.4,20.2,-60.3,-18.26,0.043
"2016-05-31 14:01:00",465213,13.39,27.65,569.3,34.15769,101.7,28.41,63.06,0,0.207,296.9,269.6,9.66,-61.44,-19.09,0.036
"2016-05-31 14:02:00",465214,13.34,27.69,531.4,31.88378,101.7,28.31,61.94,0,0.397,27.79,250.8,8.79,-60.32,-19.1,0.035
"2016-05-31 14:03:00",465215,13.35,27.73,522.7,31.36469,101.7,28.15,62.81,0,0.764,335.3,248.7,8.94,-57.92,-18.93,0.036
"2016-05-31 14:04:00",465216,13.35,27.77,520,31.19841,101.7,27.93,62.03,0,1.137,11.94,251,8.91,-55.41,-18.91,0.035
"2016-05-31 14:05:00",465217,13.35,27.79,522.4,31.34296,101.7,27.83,63.23,0,0.735,27.15,256,9.04,-53.24,-18.51,0.035
"2016-05-31 14:06:00",465218,13.35,27.83,523.1,31.38366,101.7,27.61,63.99,0,1.313,62.19,259.4,9.14,-51.1,-18.38,0.035
"2016-05-31 14:07:00",465219,13.34,27.85,532,31.91774,101.7,27.52,65.23,0,0.662,110.1,264,9.05,-49.74,-18,0.034
"2016-05-31 14:08:00",465220,13.35,27.87,555.8,33.34953,101.7,27.56,65.3,0,1.769,194.8,277.4,10.27,-49.25,-17.35,0.037
"2016-05-31 14:09:00",465221,13.35,27.89,574.7,34.4817,101.7,27.39,66.16,0,2.2,188.7,286.3,11.53,-49.84,-16.94,0.04
"2016-05-31 14:10:00",465222,13.34,27.91,607.7,36.46206,101.7,27.36,65.89,0,2.007,225,300.5,12.18,-50.55,-15.96,0.041
"2016-05-31 14:11:00",465223,13.35,27.91,634.5,38.06903,101.7,27.36,66.77,0,1.669,219.6,312.1,13.3,-52.87,-15.4,0.043
"2016-05-31 14:12:00",465224,13.35,27.92,652.1,39.1231,101.7,27.38,68.43,0,1.552,208.1,316.1,14.44,-56.73,-14.59,0.046
"2016-05-31 14:13:00",465225,13.34,27.92,1583,94.98866,101.7,27.45,64.79,0,1.001,201.7,773.3,42.29,-58.43,-14.08,0.054
"2016-05-31 14:14:00",465226,13.34,27.92,1978,118.7046,101.7,27.67,66.36,0,1.076,199.3,1018,56.55,-60.39,-13.61,0.056
"2016-05-31 14:15:00",465227,13.35,27.93,2029,121.7487,101.6,27.83,65.73,0,1.789,216.8,1042,58.05,-62.7,-13.56,0.056
"2016-05-31 14:16:00",465228,13.35,27.93,2105,126.3112,101.6,27.72,62.93,0,3.074,219.8,1076,60.09,-64.13,-14.28,0.056
"2016-05-31 14:17:00",465229,13.35,27.94,2130,127.783,101.6,27.75,61.5,0,3.072,187.8,1090,60.22,-65.28,-14.29,0.055
"2016-05-31 14:18:00",465230,13.34,27.94,2118,127.0981,101.6,27.8,62.52,0,2.581,218,1085,59.84,-66.76,-14.85,0.055
"2016-05-31 14:19:00",465231,13.35,27.95,2009,120.5324,101.6,27.82,63.3,0,2.966,236.6,1028,56.15,-67.51,-14.7,0.055
"2016-05-31 14:20:00",465232,13.35,27.96,1985,119.1079,101.6,27.88,63,0,2.535,181.5,1014,55.41,-67.44,-14.98,0.055
"2016-05-31 14:21:00",465233,13.35,27.98,2085,125.0716,101.6,27.98,61.54,0,1.098,18.59,1063,58.68,-67.37,-15.96,0.055
"2016-05-31 14:22:00",465234,13.35,27.99,2149,128.9566,101.6,28.09,61.96,0,0.474,16.2,1103,60.91,-67.32,-17.26,0.055
"2016-05-31 14:23:00",465235,13.35,28.01,2159,129.5564,101.6,28.16,63.13,0,0.627,254.4,1110,60.78,-68.53,-17.63,0.055
"2016-05-31 14:24:00",465236,13.34,28.04,2122,127.3028,101.6,28.49,61.7,0,2.69,198.2,1087,58.1,-68.91,-17.62,0.053
"2016-05-31 14:25:00",465237,13.34,28.06,2079,124.7576,101.6,28.55,61.81,0,2.185,203.1,1062,56.05,-69.83,-18.58,0.053
"2016-05-31 14:26:00",465238,13.35,28.1,1990,119.4283,101.6,28.7,63.04,0,2.228,190.5,1009,53.73,-71.57,-18.34,0.053
"2016-05-31 14:27:00",465239,13.35,28.13,2022,121.3269,101.6,28.41,61.61,0,3.014,191.4,1036,56.39,-72.38,-18.27,0.054
"2016-05-31 14:28:00",465240,13.34,28.16,1919,115.17,101.6,28.06,58.61,0,3.966,213.8,981,54.02,-72.09,-17.71,0.055
"2016-05-31 14:29:00",465241,13.35,28.2,2009,120.5113,101.6,27.65,59.34,0,2.321,149.9,1025,55.62,-71.29,-18.84,0.054
"2016-05-31 14:30:00",465242,13.35,28.23,1904,114.2188,101.6,27.71,58.9,0,0.421,320.5,971,51.23,-71.1,-20,0.053
"2016-05-31 14:31:00",465243,13.35,28.27,1450,86.97095,101.6,27.68,59.85,0,1.661,343.9,766.3,37.65,-70.94,-20.2,0.048
"2016-05-31 14:32:00",465244,13.34,28.3,1227,73.63336,101.6,27.53,61.9,0,1.045,269.1,614.2,27.94,-71.28,-20.22,0.045
"2016-05-31 14:33:00",465245,13.35,28.33,916,54.93904,101.6,27.62,61.66,0,0.965,319.4,436.4,17.68,-72.38,-20.42,0.04
"2016-05-31 14:34:00",465246,13.35,28.36,1123,67.39845,101.6,27.55,60.16,0,1.258,304.6,525.3,25.01,-71.93,-20.6,0.046
"2016-05-31 14:35:00",465247,13.35,28.38,1927,115.5932,101.6,27.76,60.04,0,0.898,272.8,983,53.27,-69.03,-19.66,0.054
"2016-05-31 14:36:00",465248,13.35,28.41,1962,117.7442,101.6,28,60.4,0,1.553,18.69,1005,54.36,-69.86,-19.61,0.054
"2016-05-31 14:37:00",465249,13.35,28.43,1880,112.7859,101.6,27.81,58.56,0,1.705,354.3,965,51.32,-71.41,-20.34,0.053
"2016-05-31 14:38:00",465250,13.35,28.45,1400,84.00057,101.6,27.68,59.09,0,0.944,316.1,707.1,35.14,-73.62,-20.91,0.049
"2016-05-31 14:39:00",465251,13.35,28.47,1507,90.40408,101.6,27.56,59.61,0,2.373,325.5,730.5,37.86,-73.21,-20.8,0.052
"2016-05-31 14:40:00",465252,13.35,28.49,1490,89.41904,101.6,27.48,59.48,0,0.962,353,733.3,37.12,-73.2,-21.23,0.05
"2016-05-31 14:41:00",465253,13.35,28.51,1690,101.3795,101.6,27.62,59.31,0,0.972,190.1,849,45.26,-72.87,-21.19,0.053
"2016-05-31 14:42:00",465254,13.35,28.53,1688,101.3009,101.6,27.74,57.88,0,0.761,218.8,856,46.44,-72.36,-20.45,0.054
"2016-05-31 14:43:00",465255,13.35,28.54,1829,109.7503,101.6,27.98,58.06,0,0.488,161.5,938,52.5,-69.87,-19.84,0.056
"2016-05-31 14:44:00",465256,13.34,28.56,1643,98.5656,101.6,27.98,59.13,0,0.49,138.9,857,45.81,-67.97,-20.23,0.053
"2016-05-31 14:45:00",465257,13.34,28.58,1742,104.5445,101.6,28.04,58.81,0,0.938,200.7,864,45.73,-63.62,-19.91,0.053
"2016-05-31 14:46:00",465258,13.35,28.6,723.2,43.39091,101.6,28.03,59.28,0,1.431,202.1,357.5,14.27,-61.87,-20.16,0.04
"2016-05-31 14:47:00",465259,13.35,28.62,1382,82.91576,101.6,27.92,61.34,0,0.773,242.8,652.4,33.57,-57.99,-20.35,0.049
"2016-05-31 14:48:00",465260,13.35,28.65,1571,94.27567,101.6,28.02,60.28,0,0.853,320.3,804,43.01,-56.96,-20.17,0.052
"2016-05-31 14:49:00",465261,13.35,28.67,1734,104.0143,101.6,27.83,60.49,0,1.635,335.1,774,41.43,-56.47,-20.55,0.052
"2016-05-31 14:50:00",465262,13.35,28.69,2006,120.3565,101.6,27.59,61.79,0,1.772,338.8,1049,57.77,-53.11,-20.3,0.055
"2016-05-31 14:51:00",465263,13.35,28.72,1292,77.54725,101.6,27.49,61.77,0,0.317,190.8,671.6,32.64,-54.15,-21.15,0.045
"2016-05-31 14:52:00",465264,13.35,28.74,642.1,38.52614,101.6,27.65,60.55,0,0.944,168.2,313.6,10.08,-54.57,-21.78,0.032
"2016-05-31 14:53:00",465265,13.35,28.76,627.8,37.66552,101.6,27.85,61.4,0,1.068,218.1,307.8,11.07,-53.71,-21.7,0.036
"2016-05-31 14:54:00",465266,13.35,28.79,591.8,35.50769,101.6,27.95,57.37,0,1.875,10.92,290,11.53,-55.24,-21.66,0.04
"2016-05-31 14:55:00",465267,13.35,28.8,552.8,33.16634,101.6,27.92,57.58,0,0.155,10.79,268.1,10.16,-57.22,-21.95,0.038
"2016-05-31 14:56:00",465268,13.35,28.82,521.2,31.27044,101.6,27.85,58.48,0,0.421,233.5,250.8,9.64,-57.82,-21.13,0.038
"2016-05-31 14:57:00",465269,13.35,28.83,496.9,29.81467,101.6,27.87,59.04,0,0.467,231.8,237.5,9.45,-58.53,-20.82,0.04
"2016-05-31 14:58:00",465270,13.35,28.84,498.9,29.93405,101.6,27.86,60.62,0,0.707,200.8,237.5,9.33,-58.73,-19.96,0.039
"2016-05-31 14:59:00",465271,13.35,28.84,583.2,34.99177,101.6,27.74,63.76,0,1.008,57.46,276.9,12.73,-59.85,-19.34,0.046
"2016-05-31 15:00:00",465272,13.35,28.85,735.4,44.12535,101.6,27.62,60.15,0,0.616,353,353.6,18.06,-62.52,-19.66,0.051
"2016-05-31 15:01:00",465273,13.35,28.85,1630,97.80634,101.6,27.62,59.59,0,0.877,23.48,828,48.83,-63.33,-19.42,0.059
"2016-05-31 15:02:00",465274,13.35,28.85,1631,97.87793,101.6,27.61,62.24,0,0.131,0.088,826,47.96,-67.49,-19.37,0.058
"2016-05-31 15:03:00",465275,13.35,28.85,1206,72.33131,101.6,27.82,59.47,0,0.162,42.04,629.8,33.95,-72.48,-19.62,0.05
"2016-05-31 15:04:00",465276,13.34,28.85,464.6,27.87384,101.6,27.76,59.47,0,0.915,25.32,205.9,5.737,-77.91,-20.89,0.028
"2016-05-31 15:05:00",465277,13.35,28.85,525.6,31.53682,101.6,27.58,60.5,0,0.462,55.3,232.1,8.2,-79.97,-21.12,0.035
"2016-05-31 15:06:00",465278,13.34,28.85,1028,61.66212,101.6,27.65,60.82,0,0.343,347.7,463.6,24.81,-81,-20.92,0.051
"2016-05-31 15:07:00",465279,13.35,28.85,1717,103.007,101.6,27.61,66.92,0,0.665,50.48,863,51.04,-80.7,-20.49,0.059
"2016-05-31 15:08:00",465280,13.36,28.84,1718,103.0869,101.6,27.48,60.13,0,0.686,45.5,862,50.06,-81.2,-20.09,0.058
"2016-05-31 15:09:00",465281,13.35,28.84,1769,106.1103,101.6,27.56,58.79,0,0.074,129.9,889,51.82,-81.8,-20.83,0.058
"2016-05-31 15:10:00",465282,13.35,28.84,1805,108.3256,101.6,27.79,58.79,0,0.105,266.9,910,52.87,-82.1,-20.78,0.058
"2016-05-31 15:11:00",465283,13.35,28.84,1824,109.4259,101.6,28.13,62.12,0,0.354,335.5,915,53.08,-82.6,-21.5,0.058
"2016-05-31 15:12:00",465284,13.35,28.84,1836,110.1539,101.6,28.13,58.82,0,1.316,0.088,925,51.97,-81.6,-21.81,0.056
"2016-05-31 15:13:00",465285,13.35,28.85,1828,109.6511,101.6,27.7,55.75,0,1.246,340,921,50.28,-80.7,-22.1,0.055
"2016-05-31 15:14:00",465286,13.35,28.86,1797,107.8132,101.6,27.74,55.97,0,0.47,5.555,904,49.39,-80.5,-22.34,0.055
"2016-05-31 15:15:00",465287,13.35,28.87,1796,107.789,101.6,27.82,58.38,0,0.732,122.3,906,50.1,-79.3,-22.87,0.055
"2016-05-31 15:16:00",465288,13.34,28.88,1781,106.8425,101.6,28.03,57.89,0,0.632,333.1,898,48.91,-78.73,-24.07,0.054
"2016-05-31 15:17:00",465289,13.35,28.89,1778,106.6612,101.6,28.21,56.6,0,0.934,217.9,900,49.23,-79.42,-24.54,0.055
"2016-05-31 15:18:00",465290,13.35,28.9,1811,108.6453,101.6,28.29,57.14,0,1.539,202.3,919,50,-79.97,-24.16,0.054
"2016-05-31 15:19:00",465291,13.35,28.93,1817,108.9958,101.6,28.25,57.23,0,0.967,300.5,925,51.4,-80.8,-24,0.056
"2016-05-31 15:20:00",465292,13.36,28.95,1781,106.8891,101.6,28.5,59.2,0,0.662,245.3,904,50.57,-81.3,-24.38,0.056
"2016-05-31 15:21:00",465293,13.35,28.96,1740,104.3916,101.6,28.55,52.61,0,2.122,210.1,884,49.56,-82,-23.68,0.056
"2016-05-31 15:22:00",465294,13.34,28.99,1744,104.6236,101.6,27.98,55.2,0,4.01,225.2,883,51.19,-81.5,-22.58,0.058
"2016-05-31 15:23:00",465295,13.35,29.01,1817,108.9973,101.6,27.75,55.82,0,2.729,217.2,927,53.87,-80.7,-21.97,0.058
"2016-05-31 15:24:00",465296,13.36,29.04,1795,107.6942,101.6,27.84,57.57,0,1.501,182.5,918,53.38,-81.5,-22.63,0.058
"2016-05-31 15:25:00",465297,13.35,29.06,1823,109.3593,101.6,28.12,55.55,0,2.442,177.3,928,55.26,-81.9,-22.35,0.06
"2016-05-31 15:26:00",465298,13.35,29.08,1808,108.4652,101.6,28.12,55.67,0,2.18,154.4,919,54.97,-83,-22.61,0.06
"2016-05-31 15:27:00",465299,13.35,29.09,1783,107.0077,101.6,28.09,54.38,0,0.689,248.4,905,53.14,-84.9,-23.73,0.059
"2016-05-31 15:28:00",465300,13.35,29.11,1794,107.6497,101.6,28.18,56.42,0,1.189,249.1,904,52.91,-83.6,-23.51,0.059
"2016-05-31 15:29:00",465301,13.35,29.13,1795,107.7128,101.6,28.33,55.09,0,0.916,224,907,51.61,-83.7,-23.08,0.057
"2016-05-31 15:30:00",465302,13.36,29.15,1794,107.648,101.6,28.48,56.54,0,1.016,302.7,906,51.57,-85.2,-23.61,0.057
"2016-05-31 15:31:00",465303,13.35,29.16,1737,104.2089,101.6,28.15,57.15,0,1.818,285.8,879,49.55,-84.8,-23.32,0.056
"2016-05-31 15:32:00",465304,13.32,29.18,1662,99.74661,101.6,28.13,58.27,0,1.2,248.1,837,46.32,-84.6,-22.84,0.055
"2016-05-31 15:33:00",465305,13.32,29.2,1625,97.50946,101.6,28.19,60.49,0,1.222,0.088,815,44.92,-85.2,-23.08,0.055
"2016-05-31 15:34:00",465306,13.32,29.22,1702,102.1078,101.6,27.83,55.76,0,1.488,350.9,854,48.08,-84.4,-22.75,0.056
"2016-05-31 15:35:00",465307,13.32,29.24,1704,102.2622,101.6,27.7,58.67,0,1.545,174.2,852,47.8,-84.2,-22.75,0.056
"2016-05-31 15:36:00",465308,13.32,29.26,1756,105.3589,101.6,27.88,54.08,0,0.835,224.8,879,50.69,-84.7,-22.61,0.058
