"Plot Title: Cunningham temp mar 2015"
"#","Date Time, GMT-04:00","Temp, °C","Host Connected","Coupler Attached","Stopped","End Of File"
400,07/11/17 03:45:00 PM,8.879,,,,
401,07/11/17 04:00:00 PM,8.879,,,,
402,07/11/17 04:15:00 PM,8.879,,,,
403,07/11/17 04:30:00 PM,8.879,,,,
404,07/11/17 04:45:00 PM,8.879,,,,
405,07/11/17 05:00:00 PM,8.879,,,,
406,07/11/17 05:15:00 PM,8.879,,,,
407,07/11/17 05:30:00 PM,8.879,,,,
408,07/11/17 05:45:00 PM,8.879,,,,
409,07/11/17 06:00:00 PM,8.879,,,,
410,07/11/17 06:15:00 PM,8.879,,,,
411,07/11/17 06:30:00 PM,8.879,,,,
412,07/11/17 06:45:00 PM,8.879,,,,
413,07/11/17 07:00:00 PM,8.879,,,,
414,07/11/17 07:15:00 PM,8.879,,,,
415,07/11/17 07:30:00 PM,8.879,,,,
416,07/11/17 07:45:00 PM,8.879,,,,
417,07/11/17 08:00:00 PM,8.879,,,,
418,07/11/17 08:15:00 PM,8.879,,,,
419,07/11/17 08:30:00 PM,8.879,,,,
420,07/11/17 08:45:00 PM,8.879,,,,
421,07/11/17 09:00:00 PM,8.879,,,,
422,07/11/17 09:15:00 PM,8.879,,,,
423,07/11/17 09:30:00 PM,8.879,,,,
424,07/11/17 09:45:00 PM,8.879,,,,
425,07/11/17 10:00:00 PM,8.879,,,,
426,07/11/17 10:15:00 PM,8.879,,,,
427,07/11/17 10:30:00 PM,8.879,,,,
428,07/11/17 10:45:00 PM,8.879,,,,
429,07/11/17 11:00:00 PM,8.879,,,,
430,07/11/17 11:15:00 PM,8.879,,,,
431,07/11/17 11:30:00 PM,8.879,,,,
432,07/11/17 11:45:00 PM,8.879,,,,
433,07/12/17 12:00:00 AM,8.879,,,,
434,07/12/17 12:15:00 AM,8.879,,,,
435,07/12/17 12:30:00 AM,8.879,,,,
436,07/12/17 12:45:00 AM,8.879,,,,
437,07/12/17 01:00:00 AM,8.879,,,,
438,07/12/17 01:15:00 AM,8.879,,,,
439,07/12/17 01:30:00 AM,8.879,,,,
440,07/12/17 01:45:00 AM,8.879,,,,
441,07/12/17 02:00:00 AM,8.879,,,,
442,07/12/17 02:15:00 AM,8.879,,,,
443,07/12/17 02:30:00 AM,8.879,,,,
444,07/12/17 02:45:00 AM,8.879,,,,
445,07/12/17 03:00:00 AM,8.879,,,,
446,07/12/17 03:15:00 AM,8.879,,,,
447,07/12/17 03:30:00 AM,8.879,,,,
448,07/12/17 03:45:00 AM,8.879,,,,
449,07/12/17 04:00:00 AM,8.879,,,,
450,07/12/17 04:15:00 AM,8.879,,,,
451,07/12/17 04:30:00 AM,8.879,,,,
452,07/12/17 04:45:00 AM,8.879,,,,
453,07/12/17 05:00:00 AM,8.879,,,,
454,07/12/17 05:15:00 AM,8.879,,,,
455,07/12/17 05:30:00 AM,8.879,,,,
456,07/12/17 05:45:00 AM,8.879,,,,
457,07/12/17 06:00:00 AM,8.879,,,,
458,07/12/17 06:15:00 AM,8.879,,,,
459,07/12/17 06:30:00 AM,8.879,,,,
460,07/12/17 06:45:00 AM,8.879,,,,
461,07/12/17 07:00:00 AM,8.879,,,,
462,07/12/17 07:15:00 AM,8.879,,,,
463,07/12/17 07:30:00 AM,8.879,,,,
464,07/12/17 07:45:00 AM,8.879,,,,
465,07/12/17 08:00:00 AM,8.879,,,,
466,07/12/17 08:15:00 AM,8.879,,,,
467,07/12/17 08:30:00 AM,8.879,,,,
468,07/12/17 08:45:00 AM,8.879,,,,
469,07/12/17 09:00:00 AM,8.879,,,,
470,07/12/17 09:15:00 AM,8.879,,,,
471,07/12/17 09:30:00 AM,8.879,,,,
472,07/12/17 09:45:00 AM,8.879,,,,
473,07/12/17 10:00:00 AM,8.879,,,,
474,07/12/17 10:15:00 AM,8.879,,,,
475,07/12/17 10:30:00 AM,8.879,,,,
476,07/12/17 10:45:00 AM,8.879,,,,
477,07/12/17 11:00:00 AM,8.879,,,,
478,07/12/17 11:15:00 AM,8.879,,,,
479,07/12/17 11:30:00 AM,8.879,,,,
480,07/12/17 11:45:00 AM,8.879,,,,
481,07/12/17 12:00:00 PM,8.879,,,,
482,07/12/17 12:15:00 PM,8.879,,,,
483,07/12/17 12:30:00 PM,8.879,,,,
484,07/12/17 12:45:00 PM,8.879,,,,
485,07/12/17 01:00:00 PM,8.879,,,,
486,07/12/17 01:15:00 PM,8.879,,,,
487,07/12/17 01:30:00 PM,8.879,,,,
488,07/12/17 01:45:00 PM,8.879,,,,
489,07/12/17 02:00:00 PM,8.879,,,,
490,07/12/17 02:15:00 PM,8.879,,,,
491,07/12/17 02:30:00 PM,8.879,,,,
492,07/12/17 02:45:00 PM,8.879,,,,
493,07/12/17 03:00:00 PM,8.879,,,,
494,07/12/17 03:15:00 PM,8.879,,,,
495,07/12/17 03:30:00 PM,8.879,,,,
496,07/12/17 03:45:00 PM,8.879,,,,
497,07/12/17 04:00:00 PM,8.879,,,,
498,07/12/17 04:15:00 PM,8.879,,,,
499,07/12/17 04:30:00 PM,8.879,,,,
500,07/12/17 04:45:00 PM,8.879,,,,
501,07/12/17 05:00:00 PM,8.879,,,,
502,07/12/17 05:15:00 PM,8.879,,,,
503,07/12/17 05:30:00 PM,8.879,,,,
504,07/12/17 05:45:00 PM,8.879,,,,
505,07/12/17 06:00:00 PM,8.879,,,,
506,07/12/17 06:15:00 PM,8.879,,,,
