"Plot Title: mill l3 2015"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Host Connected","Stopped","End Of File"
237,07/09/17 11:00:00 PM,25.902,,,,,
238,07/09/17 11:15:00 PM,25.805,,,,,
239,07/09/17 11:30:00 PM,25.805,,,,,
240,07/09/17 11:45:00 PM,25.708,,,,,
241,07/10/17 12:00:00 AM,25.708,,,,,
242,07/10/17 12:15:00 AM,25.708,,,,,
243,07/10/17 12:30:00 AM,25.708,,,,,
244,07/10/17 12:45:00 AM,25.610,,,,,
245,07/10/17 01:00:00 AM,25.416,,,,,
246,07/10/17 01:15:00 AM,25.416,,,,,
247,07/10/17 01:30:00 AM,25.416,,,,,
248,07/10/17 01:45:00 AM,25.416,,,,,
249,07/10/17 02:00:00 AM,25.416,,,,,
250,07/10/17 02:15:00 AM,25.416,,,,,
251,07/10/17 02:30:00 AM,25.416,,,,,
252,07/10/17 02:45:00 AM,25.513,,,,,
253,07/10/17 03:00:00 AM,25.610,,,,,
254,07/10/17 03:15:00 AM,25.610,,,,,
255,07/10/17 03:30:00 AM,25.610,,,,,
256,07/10/17 03:45:00 AM,25.513,,,,,
257,07/10/17 04:00:00 AM,25.513,,,,,
258,07/10/17 04:15:00 AM,25.513,,,,,
259,07/10/17 04:30:00 AM,25.513,,,,,
260,07/10/17 04:45:00 AM,25.513,,,,,
261,07/10/17 05:00:00 AM,25.610,,,,,
262,07/10/17 05:15:00 AM,25.610,,,,,
263,07/10/17 05:30:00 AM,25.513,,,,,
264,07/10/17 05:45:00 AM,25.513,,,,,
265,07/10/17 06:00:00 AM,25.513,,,,,
266,07/10/17 06:15:00 AM,25.416,,,,,
267,07/10/17 06:30:00 AM,25.416,,,,,
268,07/10/17 06:45:00 AM,25.416,,,,,
269,07/10/17 07:00:00 AM,25.610,,,,,
270,07/10/17 07:15:00 AM,25.708,,,,,
271,07/10/17 07:30:00 AM,25.805,,,,,
272,07/10/17 07:45:00 AM,26.097,,,,,
273,07/10/17 08:00:00 AM,26.292,,,,,
274,07/10/17 08:15:00 AM,26.292,,,,,
275,07/10/17 08:30:00 AM,26.292,,,,,
276,07/10/17 08:45:00 AM,26.292,,,,,
277,07/10/17 09:00:00 AM,26.292,,,,,
278,07/10/17 09:15:00 AM,26.390,,,,,
279,07/10/17 09:30:00 AM,26.390,,,,,
280,07/10/17 09:45:00 AM,26.390,,,,,
281,07/10/17 10:00:00 AM,26.488,,,,,
282,07/10/17 10:15:00 AM,26.585,,,,,
283,07/10/17 10:30:00 AM,26.585,,,,,
284,07/10/17 10:45:00 AM,26.683,,,,,
285,07/10/17 11:00:00 AM,26.683,,,,,
286,07/10/17 11:15:00 AM,26.683,,,,,
287,07/10/17 11:30:00 AM,26.585,,,,,
288,07/10/17 11:45:00 AM,26.683,,,,,
289,07/10/17 12:00:00 PM,26.683,,,,,
290,07/10/17 12:15:00 PM,26.683,,,,,
291,07/10/17 12:30:00 PM,26.585,,,,,
292,07/10/17 12:45:00 PM,26.977,,,,,
293,07/10/17 01:00:00 PM,26.977,,,,,
