"Plot Title: 10789305"
"#","Date Time, GMT-04:00","Temp, °C","Coupler Attached","Host Connected","Coupler Detached","Stopped","End Of File"
2081,07/29/17 04:00:00 AM,26.000,,,,,
2082,07/29/17 04:15:00 AM,26.000,,,,,
2083,07/29/17 04:30:00 AM,26.000,,,,,
2084,07/29/17 04:45:00 AM,25.902,,,,,
2085,07/29/17 05:00:00 AM,25.902,,,,,
2086,07/29/17 05:15:00 AM,25.902,,,,,
2087,07/29/17 05:30:00 AM,25.805,,,,,
2088,07/29/17 05:45:00 AM,25.805,,,,,
2089,07/29/17 06:00:00 AM,25.805,,,,,
2090,07/29/17 06:15:00 AM,25.805,,,,,
2091,07/29/17 06:30:00 AM,25.805,,,,,
2092,07/29/17 06:45:00 AM,25.708,,,,,
2093,07/29/17 07:00:00 AM,25.708,,,,,
2094,07/29/17 07:15:00 AM,25.708,,,,,
2095,07/29/17 07:30:00 AM,25.708,,,,,
2096,07/29/17 07:45:00 AM,25.708,,,,,
2097,07/29/17 08:00:00 AM,25.708,,,,,
2098,07/29/17 08:15:00 AM,25.708,,,,,
2099,07/29/17 08:30:00 AM,25.610,,,,,
2100,07/29/17 08:45:00 AM,25.610,,,,,
2101,07/29/17 09:00:00 AM,25.610,,,,,
2102,07/29/17 09:15:00 AM,25.610,,,,,
2103,07/29/17 09:30:00 AM,25.610,,,,,
2104,07/29/17 09:45:00 AM,25.708,,,,,
2105,07/29/17 10:00:00 AM,25.610,,,,,
2106,07/29/17 10:15:00 AM,25.610,,,,,
2107,07/29/17 10:30:00 AM,25.610,,,,,
2108,07/29/17 10:45:00 AM,25.610,,,,,
2109,07/29/17 11:00:00 AM,25.708,,,,,
2110,07/29/17 11:15:00 AM,25.708,,,,,
2111,07/29/17 11:30:00 AM,25.708,,,,,
2112,07/29/17 11:45:00 AM,25.708,,,,,
2113,07/29/17 12:00:00 PM,25.805,,,,,
2114,07/29/17 12:15:00 PM,25.805,,,,,
2115,07/29/17 12:30:00 PM,25.708,,,,,
2116,07/29/17 12:45:00 PM,25.708,,,,,
2117,07/29/17 01:00:00 PM,25.805,,,,,
2118,07/29/17 01:15:00 PM,25.805,,,,,
2119,07/29/17 01:30:00 PM,25.805,,,,,
2120,07/29/17 01:45:00 PM,25.805,,,,,
2121,07/29/17 02:00:00 PM,25.805,,,,,
2122,07/29/17 02:15:00 PM,25.805,,,,,
2123,07/29/17 02:30:00 PM,25.805,,,,,
2124,07/29/17 02:45:00 PM,25.805,,,,,
2125,07/29/17 03:00:00 PM,25.805,,,,,
2126,07/29/17 03:15:00 PM,25.805,,,,,
2127,07/29/17 03:30:00 PM,25.805,,,,,
2128,07/29/17 03:45:00 PM,25.805,,,,,
2129,07/29/17 04:00:00 PM,25.805,,,,,
2130,07/29/17 04:15:00 PM,25.805,,,,,
2131,07/29/17 04:30:00 PM,25.805,,,,,
2132,07/29/17 04:45:00 PM,25.805,,,,,
2133,07/29/17 05:00:00 PM,25.805,,,,,
2134,07/29/17 05:15:00 PM,25.805,,,,,
2135,07/29/17 05:30:00 PM,25.805,,,,,
2136,07/29/17 05:45:00 PM,25.902,,,,,
2137,07/29/17 06:00:00 PM,25.902,,,,,
2138,07/29/17 06:15:00 PM,25.902,,,,,
2139,07/29/17 06:30:00 PM,25.902,,,,,
2140,07/29/17 06:45:00 PM,25.805,,,,,
2141,07/29/17 07:00:00 PM,25.805,,,,,
2142,07/29/17 07:15:00 PM,25.805,,,,,
2143,07/29/17 07:30:00 PM,25.805,,,,,
2144,07/29/17 07:45:00 PM,25.805,,,,,
2145,07/29/17 08:00:00 PM,25.805,,,,,
2146,07/29/17 08:15:00 PM,25.708,,,,,
2147,07/29/17 08:30:00 PM,25.708,,,,,
2148,07/29/17 08:45:00 PM,25.708,,,,,
2149,07/29/17 09:00:00 PM,25.708,,,,,
2150,07/29/17 09:15:00 PM,25.708,,,,,
2151,07/29/17 09:30:00 PM,25.708,,,,,
2152,07/29/17 09:45:00 PM,25.610,,,,,
2153,07/29/17 10:00:00 PM,25.610,,,,,
2154,07/29/17 10:15:00 PM,25.610,,,,,
2155,07/29/17 10:30:00 PM,25.610,,,,,
2156,07/29/17 10:45:00 PM,25.610,,,,,
2157,07/29/17 11:00:00 PM,25.513,,,,,
2158,07/29/17 11:15:00 PM,25.513,,,,,
2159,07/29/17 11:30:00 PM,25.513,,,,,
2160,07/29/17 11:45:00 PM,25.416,,,,,
2161,07/30/17 12:00:00 AM,25.416,,,,,
2162,07/30/17 12:15:00 AM,25.416,,,,,
2163,07/30/17 12:30:00 AM,25.319,,,,,
2164,07/30/17 12:45:00 AM,25.319,,,,,
2165,07/30/17 01:00:00 AM,25.319,,,,,
2166,07/30/17 01:15:00 AM,25.319,,,,,
2167,07/30/17 01:30:00 AM,25.222,,,,,
2168,07/30/17 01:45:00 AM,25.222,,,,,
2169,07/30/17 02:00:00 AM,25.222,,,,,
2170,07/30/17 02:15:00 AM,25.222,,,,,
2171,07/30/17 02:30:00 AM,25.125,,,,,
2172,07/30/17 02:45:00 AM,25.125,,,,,
2173,07/30/17 03:00:00 AM,25.028,,,,,
2174,07/30/17 03:15:00 AM,25.028,,,,,
2175,07/30/17 03:30:00 AM,25.028,,,,,
2176,07/30/17 03:45:00 AM,25.028,,,,,
2177,07/30/17 04:00:00 AM,24.931,,,,,
2178,07/30/17 04:15:00 AM,24.931,,,,,
2179,07/30/17 04:30:00 AM,24.931,,,,,
2180,07/30/17 04:45:00 AM,24.931,,,,,
2181,07/30/17 05:00:00 AM,24.835,,,,,
2182,07/30/17 05:15:00 AM,24.835,,,,,
2183,07/30/17 05:30:00 AM,24.835,,,,,
2184,07/30/17 05:45:00 AM,24.738,,,,,
2185,07/30/17 06:00:00 AM,24.738,,,,,
2186,07/30/17 06:15:00 AM,24.738,,,,,
2187,07/30/17 06:30:00 AM,24.738,,,,,
2188,07/30/17 06:45:00 AM,24.738,,,,,
2189,07/30/17 07:00:00 AM,24.641,,,,,
2190,07/30/17 07:15:00 AM,24.641,,,,,
2191,07/30/17 07:30:00 AM,24.641,,,,,
2192,07/30/17 07:45:00 AM,24.641,,,,,
2193,07/30/17 08:00:00 AM,24.641,,,,,
2194,07/30/17 08:15:00 AM,24.641,,,,,
2195,07/30/17 08:30:00 AM,24.641,,,,,
2196,07/30/17 08:45:00 AM,24.641,,,,,
2197,07/30/17 09:00:00 AM,24.641,,,,,
2198,07/30/17 09:15:00 AM,24.641,,,,,
2199,07/30/17 09:30:00 AM,24.641,,,,,
2200,07/30/17 09:45:00 AM,24.738,,,,,
2201,07/30/17 10:00:00 AM,24.738,,,,,
2202,07/30/17 10:15:00 AM,24.738,,,,,
2203,07/30/17 10:30:00 AM,24.835,,,,,
2204,07/30/17 10:45:00 AM,24.931,,,,,
2205,07/30/17 11:00:00 AM,24.931,,,,,
2206,07/30/17 11:15:00 AM,25.028,,,,,
2207,07/30/17 11:30:00 AM,25.028,,,,,
2208,07/30/17 11:45:00 AM,25.222,,,,,
2209,07/30/17 12:00:00 PM,25.319,,,,,
2210,07/30/17 12:15:00 PM,25.416,,,,,
2211,07/30/17 12:30:00 PM,25.610,,,,,
2212,07/30/17 12:45:00 PM,25.708,,,,,
2213,07/30/17 01:00:00 PM,25.708,,,,,
2214,07/30/17 01:15:00 PM,25.902,,,,,
2215,07/30/17 01:30:00 PM,26.390,,,,,
2216,07/30/17 01:45:00 PM,26.390,,,,,
2217,07/30/17 02:00:00 PM,26.488,,,,,
2218,07/30/17 02:15:00 PM,26.488,,,,,
2219,07/30/17 02:30:00 PM,26.781,,,,,
2220,07/30/17 02:45:00 PM,26.879,,,,,
2221,07/30/17 03:00:00 PM,26.879,,,,,
2222,07/30/17 03:15:00 PM,26.781,,,,,
2223,07/30/17 03:30:00 PM,26.781,,,,,
2224,07/30/17 03:45:00 PM,27.173,,,,,
2225,07/30/17 04:00:00 PM,27.567,,,,,
2226,07/30/17 04:15:00 PM,27.567,,,,,
2227,07/30/17 04:30:00 PM,27.468,,,,,
2228,07/30/17 04:45:00 PM,27.370,,,,,
2229,07/30/17 05:00:00 PM,26.683,,,,,
2230,07/30/17 05:15:00 PM,26.781,,,,,
2231,07/30/17 05:30:00 PM,26.879,,,,,
2232,07/30/17 05:45:00 PM,26.879,,,,,
2233,07/30/17 06:00:00 PM,26.879,,,,,
2234,07/30/17 06:15:00 PM,26.683,,,,,
2235,07/30/17 06:30:00 PM,26.000,,,,,
2236,07/30/17 06:45:00 PM,25.805,,,,,
2237,07/30/17 07:00:00 PM,25.513,,,,,
2238,07/30/17 07:15:00 PM,25.222,,,,,
2239,07/30/17 07:30:00 PM,25.125,,,,,
2240,07/30/17 07:45:00 PM,25.028,,,,,
2241,07/30/17 08:00:00 PM,24.931,,,,,
2242,07/30/17 08:15:00 PM,24.641,,,,,
2243,07/30/17 08:30:00 PM,24.545,,,,,
2244,07/30/17 08:45:00 PM,24.641,,,,,
2245,07/30/17 09:00:00 PM,24.738,,,,,
2246,07/30/17 09:15:00 PM,24.835,,,,,
2247,07/30/17 09:30:00 PM,24.931,,,,,
2248,07/30/17 09:45:00 PM,25.610,,,,,
2249,07/30/17 10:00:00 PM,25.902,,,,,
2250,07/30/17 10:15:00 PM,26.195,,,,,
2251,07/30/17 10:30:00 PM,26.585,,,,,
2252,07/30/17 10:45:00 PM,26.488,,,,,
2253,07/30/17 11:00:00 PM,26.390,,,,,
2254,07/30/17 11:15:00 PM,26.488,,,,,
2255,07/30/17 11:30:00 PM,26.390,,,,,
2256,07/30/17 11:45:00 PM,26.292,,,,,
2257,07/31/17 12:00:00 AM,26.292,,,,,
2258,07/31/17 12:15:00 AM,26.195,,,,,
2259,07/31/17 12:30:00 AM,26.195,,,,,
2260,07/31/17 12:45:00 AM,26.195,,,,,
2261,07/31/17 01:00:00 AM,26.097,,,,,
2262,07/31/17 01:15:00 AM,26.097,,,,,
2263,07/31/17 01:30:00 AM,26.000,,,,,
2264,07/31/17 01:45:00 AM,26.000,,,,,
2265,07/31/17 02:00:00 AM,25.902,,,,,
2266,07/31/17 02:15:00 AM,25.902,,,,,
2267,07/31/17 02:30:00 AM,25.805,,,,,
2268,07/31/17 02:45:00 AM,25.805,,,,,
2269,07/31/17 03:00:00 AM,25.708,,,,,
2270,07/31/17 03:15:00 AM,25.708,,,,,
2271,07/31/17 03:30:00 AM,25.610,,,,,
2272,07/31/17 03:45:00 AM,25.610,,,,,
2273,07/31/17 04:00:00 AM,25.513,,,,,
2274,07/31/17 04:15:00 AM,25.513,,,,,
2275,07/31/17 04:30:00 AM,25.416,,,,,
2276,07/31/17 04:45:00 AM,25.416,,,,,
2277,07/31/17 05:00:00 AM,25.319,,,,,
2278,07/31/17 05:15:00 AM,25.319,,,,,
2279,07/31/17 05:30:00 AM,25.222,,,,,
2280,07/31/17 05:45:00 AM,25.222,,,,,
2281,07/31/17 06:00:00 AM,25.125,,,,,
2282,07/31/17 06:15:00 AM,25.125,,,,,
2283,07/31/17 06:30:00 AM,25.028,,,,,
2284,07/31/17 06:45:00 AM,25.028,,,,,
2285,07/31/17 07:00:00 AM,24.931,,,,,
2286,07/31/17 07:15:00 AM,24.931,,,,,
2287,07/31/17 07:30:00 AM,24.931,,,,,
2288,07/31/17 07:45:00 AM,24.931,,,,,
2289,07/31/17 08:00:00 AM,24.931,,,,,
2290,07/31/17 08:15:00 AM,24.835,,,,,
2291,07/31/17 08:30:00 AM,24.835,,,,,
2292,07/31/17 08:45:00 AM,24.835,,,,,
2293,07/31/17 09:00:00 AM,24.835,,,,,
2294,07/31/17 09:15:00 AM,24.835,,,,,
2295,07/31/17 09:30:00 AM,24.931,,,,,
2296,07/31/17 09:45:00 AM,24.931,,,,,
2297,07/31/17 10:00:00 AM,25.028,,,,,
2298,07/31/17 10:15:00 AM,25.028,,,,,
2299,07/31/17 10:30:00 AM,25.028,,,,,
2300,07/31/17 10:45:00 AM,25.125,,,,,
2301,07/31/17 11:00:00 AM,25.125,,,,,
2302,07/31/17 11:15:00 AM,25.125,,,,,
2303,07/31/17 11:30:00 AM,25.125,,,,,
2304,07/31/17 11:45:00 AM,25.125,,,,,
2305,07/31/17 12:00:00 PM,25.125,,,,,
2306,07/31/17 12:15:00 PM,25.125,,,,,
2307,07/31/17 12:30:00 PM,25.125,,,,,
2308,07/31/17 12:45:00 PM,25.222,,,,,
2309,07/31/17 01:00:00 PM,25.222,,,,,
2310,07/31/17 01:15:00 PM,25.222,,,,,
2311,07/31/17 01:30:00 PM,25.222,,,,,
2312,07/31/17 01:45:00 PM,25.222,,,,,
2313,07/31/17 02:00:00 PM,25.222,,,,,
2314,07/31/17 02:15:00 PM,25.319,,,,,
2315,07/31/17 02:30:00 PM,25.125,,,,,
2316,07/31/17 02:45:00 PM,25.222,,,,,
2317,07/31/17 03:00:00 PM,25.222,,,,,
2318,07/31/17 03:15:00 PM,25.319,,,,,
2319,07/31/17 03:30:00 PM,25.319,,,,,
2320,07/31/17 03:45:00 PM,25.319,,,,,
2321,07/31/17 04:00:00 PM,25.319,,,,,
2322,07/31/17 04:15:00 PM,25.222,,,,,
2323,07/31/17 04:30:00 PM,25.319,,,,,
2324,07/31/17 04:45:00 PM,25.222,,,,,
2325,07/31/17 05:00:00 PM,25.222,,,,,
2326,07/31/17 05:15:00 PM,25.222,,,,,
2327,07/31/17 05:30:00 PM,25.222,,,,,
2328,07/31/17 05:45:00 PM,25.319,,,,,
2329,07/31/17 06:00:00 PM,25.319,,,,,
2330,07/31/17 06:15:00 PM,25.319,,,,,
2331,07/31/17 06:30:00 PM,25.319,,,,,
2332,07/31/17 06:45:00 PM,25.319,,,,,
2333,07/31/17 07:00:00 PM,25.319,,,,,
2334,07/31/17 07:15:00 PM,25.416,,,,,
2335,07/31/17 07:30:00 PM,25.610,,,,,
2336,07/31/17 07:45:00 PM,25.708,,,,,
2337,07/31/17 08:00:00 PM,25.902,,,,,
2338,07/31/17 08:15:00 PM,26.000,,,,,
2339,07/31/17 08:30:00 PM,26.097,,,,,
2340,07/31/17 08:45:00 PM,26.097,,,,,
2341,07/31/17 09:00:00 PM,26.195,,,,,
2342,07/31/17 09:15:00 PM,26.097,,,,,
2343,07/31/17 09:30:00 PM,26.097,,,,,
2344,07/31/17 09:45:00 PM,26.097,,,,,
2345,07/31/17 10:00:00 PM,25.902,,,,,
2346,07/31/17 10:15:00 PM,25.610,,,,,
2347,07/31/17 10:30:00 PM,25.708,,,,,
2348,07/31/17 10:45:00 PM,25.805,,,,,
2349,07/31/17 11:00:00 PM,25.610,,,,,
2350,07/31/17 11:15:00 PM,25.610,,,,,
2351,07/31/17 11:30:00 PM,25.610,,,,,
2352,07/31/17 11:45:00 PM,25.513,,,,,
2353,08/01/17 12:00:00 AM,25.513,,,,,
2354,08/01/17 12:15:00 AM,25.513,,,,,
2355,08/01/17 12:30:00 AM,25.513,,,,,
2356,08/01/17 12:45:00 AM,25.513,,,,,
2357,08/01/17 01:00:00 AM,25.513,,,,,
2358,08/01/17 01:15:00 AM,25.513,,,,,
2359,08/01/17 01:30:00 AM,25.416,,,,,
2360,08/01/17 01:45:00 AM,25.319,,,,,
2361,08/01/17 02:00:00 AM,25.319,,,,,
2362,08/01/17 02:15:00 AM,25.319,,,,,
2363,08/01/17 02:30:00 AM,25.319,,,,,
2364,08/01/17 02:45:00 AM,25.513,,,,,
2365,08/01/17 03:00:00 AM,25.513,,,,,
2366,08/01/17 03:15:00 AM,25.610,,,,,
2367,08/01/17 03:30:00 AM,25.805,,,,,
2368,08/01/17 03:45:00 AM,26.000,,,,,
2369,08/01/17 04:00:00 AM,26.097,,,,,
2370,08/01/17 04:15:00 AM,26.000,,,,,
2371,08/01/17 04:30:00 AM,26.000,,,,,
2372,08/01/17 04:45:00 AM,26.000,,,,,
2373,08/01/17 05:00:00 AM,25.902,,,,,
2374,08/01/17 05:15:00 AM,25.902,,,,,
2375,08/01/17 05:30:00 AM,25.805,,,,,
2376,08/01/17 05:45:00 AM,25.708,,,,,
2377,08/01/17 06:00:00 AM,25.708,,,,,
2378,08/01/17 06:15:00 AM,25.708,,,,,
2379,08/01/17 06:30:00 AM,25.708,,,,,
2380,08/01/17 06:45:00 AM,25.805,,,,,
2381,08/01/17 07:00:00 AM,25.708,,,,,
2382,08/01/17 07:15:00 AM,25.902,,,,,
2383,08/01/17 07:30:00 AM,26.000,,,,,
2384,08/01/17 07:45:00 AM,26.000,,,,,
2385,08/01/17 08:00:00 AM,25.902,,,,,
2386,08/01/17 08:15:00 AM,25.805,,,,,
2387,08/01/17 08:30:00 AM,25.902,,,,,
2388,08/01/17 08:45:00 AM,26.000,,,,,
2389,08/01/17 09:00:00 AM,26.000,,,,,
2390,08/01/17 09:15:00 AM,26.000,,,,,
2391,08/01/17 09:30:00 AM,26.000,,,,,
2392,08/01/17 09:45:00 AM,25.902,,,,,
2393,08/01/17 10:00:00 AM,25.805,,,,,
2394,08/01/17 10:15:00 AM,25.902,,,,,
2395,08/01/17 10:30:00 AM,25.902,,,,,
2396,08/01/17 10:45:00 AM,26.000,,,,,
2397,08/01/17 11:00:00 AM,26.000,,,,,
2398,08/01/17 11:15:00 AM,25.610,,,,,
2399,08/01/17 11:30:00 AM,25.513,,,,,
2400,08/01/17 11:45:00 AM,25.319,,,,,
2401,08/01/17 12:00:00 PM,25.416,,,,,
2402,08/01/17 12:15:00 PM,25.416,,,,,
2403,08/01/17 12:30:00 PM,25.319,,,,,
2404,08/01/17 12:45:00 PM,25.319,,,,,
2405,08/01/17 01:00:00 PM,25.416,,,,,
2406,08/01/17 01:15:00 PM,25.416,,,,,
2407,08/01/17 01:30:00 PM,25.513,,,,,
2408,08/01/17 01:45:00 PM,25.513,,,,,
2409,08/01/17 02:00:00 PM,25.513,,,,,
2410,08/01/17 02:15:00 PM,25.513,,,,,
2411,08/01/17 02:30:00 PM,25.513,,,,,
2412,08/01/17 02:45:00 PM,25.513,,,,,
2413,08/01/17 03:00:00 PM,25.513,,,,,
2414,08/01/17 03:15:00 PM,25.416,,,,,
2415,08/01/17 03:30:00 PM,25.416,,,,,
2416,08/01/17 03:45:00 PM,25.416,,,,,
2417,08/01/17 04:00:00 PM,25.319,,,,,
2418,08/01/17 04:15:00 PM,25.416,,,,,
2419,08/01/17 04:30:00 PM,25.416,,,,,
2420,08/01/17 04:45:00 PM,25.513,,,,,
2421,08/01/17 05:00:00 PM,25.610,,,,,
2422,08/01/17 05:15:00 PM,25.708,,,,,
2423,08/01/17 05:30:00 PM,25.805,,,,,
2424,08/01/17 05:45:00 PM,25.805,,,,,
2425,08/01/17 06:00:00 PM,25.708,,,,,
2426,08/01/17 06:15:00 PM,25.902,,,,,
2427,08/01/17 06:30:00 PM,25.902,,,,,
2428,08/01/17 06:45:00 PM,26.000,,,,,
2429,08/01/17 07:00:00 PM,26.097,,,,,
2430,08/01/17 07:15:00 PM,26.195,,,,,
2431,08/01/17 07:30:00 PM,26.195,,,,,
2432,08/01/17 07:45:00 PM,26.195,,,,,
2433,08/01/17 08:00:00 PM,26.292,,,,,
2434,08/01/17 08:15:00 PM,26.390,,,,,
2435,08/01/17 08:30:00 PM,26.292,,,,,
2436,08/01/17 08:45:00 PM,26.292,,,,,
2437,08/01/17 09:00:00 PM,26.292,,,,,
2438,08/01/17 09:15:00 PM,26.195,,,,,
2439,08/01/17 09:30:00 PM,26.195,,,,,
2440,08/01/17 09:45:00 PM,26.097,,,,,
2441,08/01/17 10:00:00 PM,26.000,,,,,
2442,08/01/17 10:15:00 PM,26.097,,,,,
2443,08/01/17 10:30:00 PM,26.097,,,,,
2444,08/01/17 10:45:00 PM,26.195,,,,,
2445,08/01/17 11:00:00 PM,26.292,,,,,
2446,08/01/17 11:15:00 PM,26.292,,,,,
2447,08/01/17 11:30:00 PM,26.390,,,,,
2448,08/01/17 11:45:00 PM,26.390,,,,,
2449,08/02/17 12:00:00 AM,26.488,,,,,
2450,08/02/17 12:15:00 AM,26.488,,,,,
2451,08/02/17 12:30:00 AM,26.488,,,,,
2452,08/02/17 12:45:00 AM,26.488,,,,,
2453,08/02/17 01:00:00 AM,26.390,,,,,
2454,08/02/17 01:15:00 AM,26.390,,,,,
2455,08/02/17 01:30:00 AM,26.390,,,,,
2456,08/02/17 01:45:00 AM,26.292,,,,,
2457,08/02/17 02:00:00 AM,26.292,,,,,
2458,08/02/17 02:15:00 AM,26.292,,,,,
2459,08/02/17 02:30:00 AM,26.195,,,,,
2460,08/02/17 02:45:00 AM,26.195,,,,,
2461,08/02/17 03:00:00 AM,26.097,,,,,
2462,08/02/17 03:15:00 AM,26.097,,,,,
2463,08/02/17 03:30:00 AM,26.097,,,,,
2464,08/02/17 03:45:00 AM,26.097,,,,,
2465,08/02/17 04:00:00 AM,26.000,,,,,
2466,08/02/17 04:15:00 AM,26.000,,,,,
2467,08/02/17 04:30:00 AM,26.000,,,,,
2468,08/02/17 04:45:00 AM,26.000,,,,,
2469,08/02/17 05:00:00 AM,25.902,,,,,
2470,08/02/17 05:15:00 AM,25.902,,,,,
2471,08/02/17 05:30:00 AM,25.902,,,,,
2472,08/02/17 05:45:00 AM,25.805,,,,,
2473,08/02/17 06:00:00 AM,25.805,,,,,
2474,08/02/17 06:15:00 AM,25.805,,,,,
2475,08/02/17 06:30:00 AM,25.805,,,,,
2476,08/02/17 06:45:00 AM,25.708,,,,,
2477,08/02/17 07:00:00 AM,25.708,,,,,
2478,08/02/17 07:15:00 AM,25.708,,,,,
2479,08/02/17 07:30:00 AM,25.708,,,,,
2480,08/02/17 07:45:00 AM,25.610,,,,,
2481,08/02/17 08:00:00 AM,25.708,,,,,
2482,08/02/17 08:15:00 AM,25.610,,,,,
2483,08/02/17 08:30:00 AM,25.610,,,,,
2484,08/02/17 08:45:00 AM,25.610,,,,,
2485,08/02/17 09:00:00 AM,25.708,,,,,
2486,08/02/17 09:15:00 AM,25.708,,,,,
2487,08/02/17 09:30:00 AM,25.805,,,,,
2488,08/02/17 09:45:00 AM,25.805,,,,,
2489,08/02/17 10:00:00 AM,25.902,,,,,
2490,08/02/17 10:15:00 AM,25.902,,,,,
2491,08/02/17 10:30:00 AM,26.000,,,,,
2492,08/02/17 10:45:00 AM,26.097,,,,,
2493,08/02/17 11:00:00 AM,26.195,,,,,
2494,08/02/17 11:15:00 AM,26.390,,,,,
2495,08/02/17 11:30:00 AM,26.488,,,,,
2496,08/02/17 11:45:00 AM,26.585,,,,,
2497,08/02/17 12:00:00 PM,26.781,,,,,
2498,08/02/17 12:15:00 PM,26.879,,,,,
2499,08/02/17 12:30:00 PM,26.977,,,,,
2500,08/02/17 12:45:00 PM,26.977,,,,,
2501,08/02/17 01:00:00 PM,27.173,,,,,
2502,08/02/17 01:15:00 PM,26.977,,,,,
2503,08/02/17 01:30:00 PM,26.683,,,,,
2504,08/02/17 01:45:00 PM,26.683,,,,,
2505,08/02/17 02:00:00 PM,26.781,,,,,
2506,08/02/17 02:15:00 PM,26.488,,,,,
2507,08/02/17 02:30:00 PM,26.585,,,,,
2508,08/02/17 02:45:00 PM,26.000,,,,,
2509,08/02/17 03:00:00 PM,25.708,,,,,
2510,08/02/17 03:15:00 PM,25.222,,,,,
2511,08/02/17 03:30:00 PM,25.028,,,,,
2512,08/02/17 03:45:00 PM,25.319,,,,,
2513,08/02/17 04:00:00 PM,25.319,,,,,
2514,08/02/17 04:15:00 PM,25.416,,,,,
2515,08/02/17 04:30:00 PM,25.513,,,,,
2516,08/02/17 04:45:00 PM,25.416,,,,,
2517,08/02/17 05:00:00 PM,25.416,,,,,
2518,08/02/17 05:15:00 PM,25.513,,,,,
2519,08/02/17 05:30:00 PM,25.513,,,,,
2520,08/02/17 05:45:00 PM,25.610,,,,,
2521,08/02/17 06:00:00 PM,25.708,,,,,
2522,08/02/17 06:15:00 PM,25.805,,,,,
2523,08/02/17 06:30:00 PM,25.805,,,,,
2524,08/02/17 06:45:00 PM,25.902,,,,,
2525,08/02/17 07:00:00 PM,25.902,,,,,
2526,08/02/17 07:15:00 PM,25.902,,,,,
2527,08/02/17 07:30:00 PM,26.000,,,,,
2528,08/02/17 07:45:00 PM,26.097,,,,,
2529,08/02/17 08:00:00 PM,26.000,,,,,
2530,08/02/17 08:15:00 PM,26.000,,,,,
2531,08/02/17 08:30:00 PM,26.000,,,,,
2532,08/02/17 08:45:00 PM,26.097,,,,,
2533,08/02/17 09:00:00 PM,26.097,,,,,
2534,08/02/17 09:15:00 PM,26.000,,,,,
2535,08/02/17 09:30:00 PM,26.000,,,,,
2536,08/02/17 09:45:00 PM,26.000,,,,,
2537,08/02/17 10:00:00 PM,26.097,,,,,
2538,08/02/17 10:15:00 PM,26.097,,,,,
2539,08/02/17 10:30:00 PM,26.195,,,,,
2540,08/02/17 10:45:00 PM,26.195,,,,,
2541,08/02/17 11:00:00 PM,26.195,,,,,
2542,08/02/17 11:15:00 PM,26.195,,,,,
2543,08/02/17 11:30:00 PM,26.292,,,,,
2544,08/02/17 11:45:00 PM,26.292,,,,,
2545,08/03/17 12:00:00 AM,26.292,,,,,
2546,08/03/17 12:15:00 AM,26.292,,,,,
2547,08/03/17 12:30:00 AM,26.390,,,,,
2548,08/03/17 12:45:00 AM,26.390,,,,,
2549,08/03/17 01:00:00 AM,26.390,,,,,
2550,08/03/17 01:15:00 AM,26.292,,,,,
2551,08/03/17 01:30:00 AM,26.292,,,,,
2552,08/03/17 01:45:00 AM,26.292,,,,,
2553,08/03/17 02:00:00 AM,26.195,,,,,
2554,08/03/17 02:15:00 AM,26.195,,,,,
2555,08/03/17 02:30:00 AM,26.195,,,,,
2556,08/03/17 02:45:00 AM,26.097,,,,,
2557,08/03/17 03:00:00 AM,26.097,,,,,
2558,08/03/17 03:15:00 AM,26.097,,,,,
2559,08/03/17 03:30:00 AM,26.000,,,,,
2560,08/03/17 03:45:00 AM,26.000,,,,,
2561,08/03/17 04:00:00 AM,26.000,,,,,
2562,08/03/17 04:15:00 AM,26.000,,,,,
2563,08/03/17 04:30:00 AM,25.902,,,,,
2564,08/03/17 04:45:00 AM,25.902,,,,,
2565,08/03/17 05:00:00 AM,25.902,,,,,
2566,08/03/17 05:15:00 AM,25.805,,,,,
2567,08/03/17 05:30:00 AM,25.805,,,,,
2568,08/03/17 05:45:00 AM,25.805,,,,,
2569,08/03/17 06:00:00 AM,25.805,,,,,
2570,08/03/17 06:15:00 AM,25.708,,,,,
2571,08/03/17 06:30:00 AM,25.708,,,,,
2572,08/03/17 06:45:00 AM,25.708,,,,,
2573,08/03/17 07:00:00 AM,25.610,,,,,
2574,08/03/17 07:15:00 AM,25.610,,,,,
2575,08/03/17 07:30:00 AM,25.610,,,,,
2576,08/03/17 07:45:00 AM,25.610,,,,,
2577,08/03/17 08:00:00 AM,25.513,,,,,
2578,08/03/17 08:15:00 AM,25.513,,,,,
2579,08/03/17 08:30:00 AM,25.610,,,,,
2580,08/03/17 08:45:00 AM,25.610,,,,,
2581,08/03/17 09:00:00 AM,25.610,,,,,
2582,08/03/17 09:15:00 AM,25.610,,,,,
2583,08/03/17 09:30:00 AM,25.610,,,,,
2584,08/03/17 09:45:00 AM,25.610,,,,,
2585,08/03/17 10:00:00 AM,25.708,,,,,
2586,08/03/17 10:15:00 AM,25.708,,,,,
2587,08/03/17 10:30:00 AM,25.902,,,,,
2588,08/03/17 10:45:00 AM,26.000,,,,,
2589,08/03/17 11:00:00 AM,26.097,,,,,
2590,08/03/17 11:15:00 AM,26.097,,,,,
2591,08/03/17 11:30:00 AM,26.000,,,,,
2592,08/03/17 11:45:00 AM,26.097,,,,,
2593,08/03/17 12:00:00 PM,26.000,,,,,
2594,08/03/17 12:15:00 PM,26.097,,,,,
2595,08/03/17 12:30:00 PM,26.097,,,,,
