"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20210628.CR6","65065","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-06-29 01:40:00",70,12.92,26.34,27.09136,22.39883,18.50701,14.31433,11.72039,9.978693,9.819452,9.810205,9.789454,9.767389,-0.087837,-0.777768,9.97848,-0.106582,-0.939823,9.8017,210629,23911,20.529,35.22,38.51,25.03,9.74,0.88,0.43,1.67,0.36,0.26,6.26,18.55,2.98,2.105,5.81,11.95,1.21,13.06431,9.75331
"2021-06-29 01:50:00",71,12.93,26.32,27.07482,22.44897,18.47543,14.41653,11.75115,9.963221,9.813562,9.812098,9.791651,9.771326,-0.087669,-0.775957,9.9608,-0.106842,-0.942172,9.80452,210629,24911,20.356,35.29,38.73,25.17,4.07,0.37,1.31,5.2,0.66,0.56,6.14,18.18,2.98,2.104,5.81,11.95,1.19,13.06495,9.75537
"2021-06-29 02:00:00",72,12.93,26.25,27.03332,22.48403,18.39257,14.36874,11.73782,9.957178,9.819818,9.813257,9.791895,9.772425,-0.087909,-0.777999,9.95627,-0.107557,-0.948426,9.80202,210629,25911,20.313,35.27,38.74,25.18,2.6,0.23,1.41,5.62,0.63,0.53,6.13,18.16,2.98,2.102,5.81,11.95,1.2,13.06639,9.753793
"2021-06-29 02:10:00",73,12.93,26.16,27.0104,22.51019,18.38445,14.31643,11.72573,9.923151,9.834467,9.812769,9.7922,9.771845,-0.087629,-0.774764,9.91479,-0.107217,-0.945487,9.80484,210629,30911,20.472,35.3,38.64,25.12,8.01,0.72,0.66,2.59,0.44,0.33,6.2,18.37,2.98,2.101,5.81,11.94,1.2,13.06641,9.754886
"2021-06-29 02:20:00",74,12.93,26.07,26.98632,22.49789,18.39184,14.29574,11.7785,9.916498,9.82815,9.814203,9.793421,9.773401,-0.088114,-0.779236,9.92451,-0.10727,-0.946041,9.80859,210629,31911,20.522,35.23,38.53,25.04,8.36,0.75,0.53,2.08,0.36,0.25,6.28,18.59,2.97,2.1,5.81,11.94,1.2,13.0664,9.756355
"2021-06-29 02:30:00",75,12.93,25.99,26.95101,22.46774,18.34487,14.27264,11.69451,9.897058,9.824762,9.814508,9.793146,9.773462,-0.088285,-0.780344,9.90274,-0.107846,-0.951072,9.8064,210629,32911,20.537,35.21,38.49,25.02,9.05,0.81,0.53,2.05,0.36,0.26,6.25,18.51,2.98,2.101,5.81,11.94,1.21,13.06597,9.757627
"2021-06-29 02:40:00",76,12.93,25.9,26.91165,22.48229,18.34866,14.28103,11.68017,9.873072,9.826807,9.814081,9.794916,9.774103,-0.088416,-0.781079,9.87972,-0.107558,-0.948573,9.80798,210629,33911,20.538,35.19,38.47,25,9.64,0.87,0.43,1.64,0.3,0.19,6.27,18.57,2.98,2.102,5.81,11.93,1.2,13.06576,9.757574
"2021-06-29 02:50:00",77,12.93,25.84,26.88091,22.52777,18.34811,14.25485,11.61294,9.861109,9.818354,9.817255,9.79458,9.774012,-0.088466,-0.781349,9.87048,-0.108131,-0.953708,9.81173,210629,34911,20.456,35.11,38.45,24.99,7.71,0.69,0.65,2.54,0.35,0.25,6.2,18.37,2.98,2.101,5.81,11.93,1.2,13.06567,9.758648
"2021-06-29 03:00:00",78,12.91,25.79,26.84051,22.68664,18.33404,14.27694,11.61248,9.853968,9.818872,9.820276,9.797632,9.777491,-0.088261,-0.779412,9.86375,-0.107931,-0.951925,9.81095,210629,35911,20.434,35.04,38.39,24.95,7.64,0.69,0.62,2.42,0.39,0.29,6.19,18.32,2.97,2.099,5.81,11.93,1.2,13.06615,9.758469
"2021-06-29 03:10:00",79,12.93,25.73,26.82275,22.75622,18.35284,14.30258,11.73049,9.861322,9.816523,9.817804,9.79751,9.77865,-0.088412,-0.780822,9.86797,-0.107198,-0.945667,9.82004,210629,40911,20.499,35.3,38.62,25.1,6.57,0.59,0.79,3.11,0.44,0.33,6.28,18.6,2.97,2.098,5.81,11.93,1.21,13.06689,9.76105
"2021-06-29 03:20:00",80,12.91,25.72,26.78439,22.80056,18.26727,14.37533,11.68615,9.881861,9.817255,9.819147,9.795435,9.776636,-0.088121,-0.778251,9.86781,-0.107362,-0.946992,9.81487,210629,41911,20.482,35.34,38.67,25.14,5.76,0.52,0.69,2.7,0.44,0.34,6.21,18.39,2.97,2.098,5.81,11.92,1.21,13.06752,9.760995
"2021-06-29 03:30:00",81,12.93,25.74,26.7669,22.92422,18.29177,14.38348,11.77526,9.861994,9.818048,9.817041,9.798639,9.775995,-0.088359,-0.780358,9.86814,-0.107597,-0.949018,9.81268,210629,42911,20.431,35.26,38.63,25.11,4.72,0.43,0.7,2.74,0.37,0.27,6.27,18.58,2.97,2.098,5.81,11.92,1.2,13.06714,9.759974
"2021-06-29 03:40:00",82,12.93,25.75,26.73828,22.98211,18.34741,14.41064,11.74288,9.850702,9.817499,9.814173,9.79397,9.773401,-0.088537,-0.78191,9.86704,-0.107587,-0.948861,9.80969,210629,43911,20.488,35.31,38.64,25.11,6.43,0.58,0.66,2.59,0.35,0.24,6.31,18.68,2.97,2.097,5.81,11.92,1.2,13.06635,9.757645
"2021-06-29 03:50:00",83,12.89,25.74,26.70419,23.00445,18.35568,14.35485,11.65005,9.902857,9.815516,9.816095,9.796839,9.774225,-0.088688,-0.783326,9.87158,-0.10657,-0.940081,9.81801,210629,44911,20.466,35.26,38.61,25.09,6.12,0.55,0.87,3.44,0.49,0.38,6.31,18.7,2.97,2.095,5.81,11.92,1.2,13.06682,9.758756
"2021-06-29 04:00:00",84,12.92,25.71,26.67687,22.96496,18.41946,14.43438,11.72302,9.897028,9.816126,9.818903,9.798578,9.778498,-0.088479,-0.781705,9.88349,-0.1072,-0.945695,9.82067,210629,45911,20.396,35.04,38.41,24.97,4.39,0.4,0.72,2.83,0.46,0.36,6.24,18.49,2.97,2.096,5.8,11.91,1.21,13.06735,9.761928
"2021-06-29 04:10:00",85,12.89,25.62,26.66516,22.95425,18.42678,14.47106,11.78631,9.94903,9.813105,9.815943,9.796289,9.778162,-0.088761,-0.784348,9.89194,-0.107882,-0.951615,9.81659,210629,50911,20.36,34.96,38.36,24.94,3.95,0.36,0.7,2.74,0.44,0.34,6.25,18.5,2.97,2.098,5.81,11.91,1.2,13.06793,9.760261
"2021-06-29 04:20:00",86,12.88,25.5,26.60513,22.91207,18.41995,14.48303,11.74902,9.97436,9.814753,9.817194,9.797998,9.778955,-0.087654,-0.775421,9.93843,-0.107782,-0.950862,9.82208,210629,51911,20.394,35.02,38.4,24.96,5.16,0.47,0.65,2.55,0.4,0.29,6.23,18.44,2.98,2.101,5.81,11.91,1.21,13.06773,9.76286
"2021-06-29 04:30:00",87,12.89,25.39,26.59075,22.81127,18.36196,14.53155,11.63024,9.947657,9.815485,9.819361,9.798273,9.779596,-0.087687,-0.775287,9.91543,-0.106983,-0.943773,9.82035,210629,52911,20.295,34.86,38.3,24.89,3.78,0.34,0.89,3.51,0.41,0.3,6.15,18.2,2.98,2.103,5.81,11.91,1.2,13.0675,9.764024
"2021-06-29 04:40:00",88,12.88,25.3,26.55252,22.81088,18.42291,14.54797,11.6033,9.967035,9.814905,9.819117,9.800379,9.779627,-0.088285,-0.779811,9.87392,-0.107521,-0.948559,9.82192,210629,53911,20.366,35.01,38.41,24.97,4.85,0.44,0.72,2.84,0.39,0.29,6.18,18.31,2.98,2.105,5.81,11.91,1.2,13.06816,9.763218
"2021-06-29 04:50:00",89,12.89,25.22,26.49233,22.83953,18.47848,14.52966,11.52612,9.966486,9.815149,9.819056,9.801905,9.778833,-0.08809,-0.778423,9.89209,-0.107025,-0.944155,9.82082,210629,54911,20.309,34.89,38.33,24.91,4.06,0.37,0.7,2.74,0.49,0.38,6.13,18.13,2.98,2.106,5.81,11.91,1.2,13.06816,9.76182
"2021-06-29 05:00:00",90,12.89,25.14,26.47534,22.89791,18.44341,14.47604,11.49368,9.885645,9.819452,9.822229,9.801874,9.778345,-0.08821,-0.778686,9.84902,-0.107688,-0.949964,9.81926,210629,55911,20.307,34.99,38.44,24.98,3.23,0.29,0.86,3.39,0.42,0.31,6.13,18.15,2.99,2.107,5.81,11.9,1.2,13.06802,9.76105
"2021-06-29 05:10:00",91,12.89,25.07,26.43347,22.8692,18.33871,14.45495,11.4674,9.905115,9.818415,9.823938,9.804193,9.782221,-0.08824,-0.779706,9.8899,-0.107971,-0.952541,9.82255,210629,60911,20.19,34.73,38.24,24.86,2.42,0.22,1.03,4.08,0.49,0.38,6.09,18.01,2.99,2.107,5.81,11.9,1.2,13.06729,9.76277
"2021-06-29 05:20:00",92,12.9,25.01,26.42013,22.84249,18.31875,14.43585,11.50332,9.87414,9.817774,9.824854,9.808619,9.782312,-0.088253,-0.779406,9.86735,-0.107336,-0.946924,9.82223,210629,61911,20.286,34.88,38.33,24.92,2.75,0.25,1.31,5.22,0.46,0.36,6.17,18.27,2.99,2.108,5.8,11.91,1.2,13.06808,9.765046
"2021-06-29 05:30:00",93,12.92,24.96,26.37884,22.74441,18.31924,14.45107,11.40981,9.873896,9.817591,9.825373,9.804956,9.781519,-0.088351,-0.780049,9.85513,-0.107666,-0.949831,9.82192,210629,62911,20.237,34.84,38.33,24.91,2.2,0.2,1.06,4.22,0.58,0.47,6.14,18.17,2.98,2.107,5.81,11.91,1.2,13.06868,9.763971
"2021-06-29 05:40:00",94,12.93,24.93,26.35461,22.67489,18.30645,14.46877,11.43432,9.847712,9.817896,9.829798,9.808619,9.780939,-0.088572,-0.781927,9.85106,-0.107796,-0.951005,9.82301,210629,63911,20.342,35.04,38.46,25,3.81,0.34,1,3.99,0.45,0.34,6.15,18.21,2.98,2.107,5.8,11.92,1.2,13.0691,9.764061
"2021-06-29 05:50:00",95,12.93,24.89,26.32525,22.70532,18.23785,14.4371,11.42718,9.850702,9.818415,9.829218,9.805628,9.781855,-0.087863,-0.775786,9.85796,-0.10751,-0.948508,9.82426,210629,64911,20.257,35,38.49,25.02,1.7,0.15,1.13,4.5,0.5,0.4,6.13,18.13,2.99,2.108,5.81,11.93,1.21,13.0687,9.764491
"2021-06-29 06:00:00",96,12.92,24.87,26.2749,22.72259,18.29861,14.47686,11.3515,9.869806,9.817957,9.826532,9.806208,9.783533,-0.087835,-0.77531,9.84543,-0.107966,-0.952495,9.82255,210629,65911,20.35,35.03,38.45,24.99,3.8,0.34,0.79,3.12,0.49,0.38,6.21,18.4,2.99,2.109,5.81,11.93,1.2,13.06951,9.765476
"2021-06-29 06:10:00",97,12.93,24.88,26.25006,22.71777,18.26278,14.50799,11.40835,9.831873,9.819818,9.823999,9.807642,9.785486,-0.088254,-0.778716,9.82944,-0.108062,-0.953345,9.8227,210629,70911,20.281,35.05,38.52,25.04,1.71,0.15,1.27,5.05,0.6,0.49,6.15,18.21,2.99,2.109,5.81,11.94,1.21,13.06971,9.766928
"2021-06-29 06:20:00",98,12.94,24.9,26.22997,22.69442,18.376,14.52615,11.3627,9.828028,9.818659,9.823633,9.804224,9.781641,-0.087883,-0.775724,9.84463,-0.107088,-0.944742,9.82208,210629,71911,20.264,35.01,38.49,25.02,1.51,0.14,1.14,4.53,0.54,0.43,6.14,18.18,2.99,2.109,5.81,11.95,1.2,13.0691,9.763702
"2021-06-29 06:30:00",99,12.94,24.96,26.22061,22.6798,18.38491,14.64556,11.25299,9.829798,9.814936,9.820246,9.802423,9.783838,-0.088546,-0.78158,9.8448,-0.10654,-0.93991,9.8224,210629,72911,20.3,35.02,38.48,25.01,2.58,0.23,0.97,3.85,0.44,0.34,6.16,18.25,2.99,2.109,5.81,11.97,1.21,13.06975,9.765135
"2021-06-29 06:40:00",100,12.97,25.04,26.18475,22.68566,18.33071,14.75353,11.36495,9.817865,9.816462,9.819239,9.802759,9.784174,-0.088641,-0.782401,9.84402,-0.108142,-0.954021,9.8216,210629,73911,20.286,35.05,38.52,25.04,1.35,0.12,1.48,5.9,0.56,0.45,6.14,18.17,2.99,2.108,5.81,11.98,1.2,13.06929,9.766839
"2021-06-29 06:50:00",101,12.96,25.14,26.16296,22.67718,18.29278,14.80856,11.34692,9.812769,9.816858,9.818811,9.804102,9.783319,-0.087821,-0.775014,9.83601,-0.108049,-0.95331,9.82615,210629,74911,20.242,35.01,38.51,25.03,1.02,0.09,1.39,5.54,0.68,0.58,6.1,18.05,2.99,2.108,5.81,11.99,1.21,13.06974,9.764652
"2021-06-29 07:00:00",102,13,25.27,26.12298,22.73895,18.2564,14.89889,11.38265,9.809137,9.818171,9.823236,9.804987,9.782312,-0.088315,-0.779226,9.82804,-0.107632,-0.949578,9.82379,210629,75911,20.114,34.68,38.25,24.86,0.19,0.02,2.28,9.16,0.84,0.73,6.01,17.8,2.99,2.109,5.81,11.95,1.2,13.06958,9.769079
"2021-06-29 07:10:00",103,13.01,25.68,26.12716,22.71005,18.26754,14.8468,11.45666,9.809656,9.816889,9.821405,9.803736,9.795832,-0.088383,-0.779993,9.83696,-0.107113,-0.944988,9.82349,210629,80911,20.1,34.61,38.18,24.82,0.56,0.05,2.43,9.76,0.85,0.75,6.03,17.84,2.99,2.11,5.81,12,1.2,13.07001,9.783604
"2021-06-29 07:20:00",104,13,26.57,26.12103,22.65731,18.2084,14.9078,11.4439,9.819056,9.817286,9.820398,9.802881,9.788538,-0.088123,-0.777813,9.84292,-0.107094,-0.944976,9.83053,210629,81911,20.055,34.45,38.05,24.73,0.38,0.03,2.05,8.21,0.77,0.67,5.98,17.71,2.99,2.113,5.81,12.01,1.21,13.06927,9.775857
"2021-06-29 07:30:00",105,13.01,27.59,26.18118,22.55667,18.25219,14.89132,11.41805,9.834192,9.813227,9.817682,9.801508,9.784296,-0.088272,-0.779193,9.84668,-0.106585,-0.940383,9.82568,210629,82911,19.929,34.39,38.08,24.75,-0.09,-0.01,2.33,9.37,0.98,0.88,5.89,17.43,3,2.116,5.81,12.1,1.2,13.07012,9.768021
"2021-06-29 07:40:00",106,12.93,28.64,26.15774,22.50817,18.26492,14.85269,11.44488,9.837458,9.812006,9.819178,9.802362,9.78161,-0.088316,-0.779552,9.84527,-0.10714,-0.945241,9.82412,210629,83911,19.934,34.38,38.06,24.74,-0.25,-0.02,2.31,9.28,0.94,0.84,5.91,17.48,3,2.12,5.81,11.96,1.21,13.06995,9.763881
"2021-06-29 07:50:00",107,13.02,29.55,26.17739,22.44897,18.21041,14.7933,11.514,9.83819,9.815607,9.819361,9.804346,9.781488,-0.088395,-0.780224,9.84386,-0.107845,-0.951453,9.82349,210629,84911,19.899,34.38,38.09,24.76,-0.33,-0.03,2.51,10.09,1,0.9,5.88,17.41,3.01,2.122,5.81,12.12,1.2,13.07049,9.763989
"2021-06-29 08:00:00",108,13.05,30.26,26.14028,22.43417,18.18179,14.70117,11.38876,9.821009,9.817713,9.819788,9.804193,9.781733,-0.088591,-0.781969,9.84448,-0.107981,-0.952573,9.82004,210629,85911,19.843,34.35,38.1,24.77,-0.45,-0.04,1.7,6.82,0.64,0.54,5.89,17.43,3.01,2.124,5.81,12.12,1.21,13.07036,9.763397
"2021-06-29 08:10:00",109,13.13,30.92,26.15557,22.39834,18.17639,14.57034,11.32403,9.822931,9.813959,9.819635,9.804407,9.779535,-0.087747,-0.7745,9.84354,-0.106921,-0.943236,9.82082,210629,90911,19.843,34.32,38.07,24.75,-0.32,-0.03,1.39,5.55,0.57,0.47,5.86,17.33,3.01,2.126,5.81,12.14,1.2,13.07056,9.762573
"2021-06-29 08:20:00",110,13.32,31.5,26.36389,22.26315,18.13769,14.47479,11.29153,9.814905,9.818293,9.820124,9.804163,9.798731,-0.088082,-0.777367,9.83837,-0.107223,-0.946373,9.84197,210629,91911,19.812,34.34,38.12,24.78,-0.5,-0.05,1.99,7.98,0.81,0.7,5.84,17.27,3.01,2.128,5.81,12.32,1.2,13.07082,9.782061
"2021-06-29 08:30:00",111,13.54,31.85,26.17452,22.20129,18.07412,14.414,11.20721,9.809656,9.818293,9.8323,9.803064,9.780878,-0.086333,-0.761933,9.83852,-0.106939,-0.943469,9.82411,210629,92911,19.758,34.37,38.2,24.83,-0.66,-0.06,1.95,7.81,0.76,0.65,5.8,17.16,3.02,2.13,5.81,12.58,1.2,13.07074,9.767018
"2021-06-29 08:40:00",112,13.59,32.24,26.1441,22.13815,18.05581,14.49316,11.26168,9.817225,9.815332,9.820307,9.801752,9.780298,-0.086351,-0.76213,9.84088,-0.107138,-0.94519,9.82255,210629,93911,19.729,34.35,38.2,24.83,-0.58,-0.05,1.56,6.25,0.55,0.45,5.78,17.1,3.02,2.131,5.81,12.69,1.21,13.06996,9.764114
"2021-06-29 08:50:00",113,13.59,32.7,26.16839,22.21691,18.07992,14.5386,11.35687,9.810236,9.815668,9.821558,9.801966,9.781885,-0.08745,-0.771711,9.83414,-0.107235,-0.946024,9.82177,210629,94911,19.749,34.35,38.18,24.82,-0.6,-0.05,2.07,8.28,0.74,0.64,5.81,17.19,3.02,2.13,5.81,12.65,1.2,13.07073,9.765512
"2021-06-29 09:00:00",114,13.54,33.06,26.10571,22.1448,18.03298,14.53658,11.32342,9.80163,9.818872,9.821985,9.802423,9.783197,-0.087106,-0.76849,9.82379,-0.106939,-0.94348,9.82443,210629,95911,19.618,34.39,38.33,24.92,-0.85,-0.08,1.79,7.15,0.74,0.64,5.76,17.05,3.02,2.13,5.81,12.63,1.21,13.07216,9.76682
"2021-06-29 09:10:00",115,13.55,33.4,25.98345,22.27474,18.1004,14.61675,11.40765,9.802423,9.814356,9.817255,9.803064,9.780695,-0.087303,-0.77022,9.82379,-0.106994,-0.943999,9.8263,210629,100911,19.693,34.43,38.32,24.91,-0.95,-0.09,1.98,7.93,0.65,0.55,5.79,17.14,3.02,2.131,5.81,12.64,1.21,13.0715,9.765871
"2021-06-29 09:20:00",116,13.55,33.64,26.09008,22.33938,18.27056,14.87008,11.52557,9.808313,9.816156,9.819605,9.80221,9.795465,-0.087589,-0.772922,9.83321,-0.10676,-0.941927,9.82584,210629,101911,19.818,34.55,38.34,24.92,-1.18,-0.11,2.75,11.04,0.81,0.71,5.9,17.47,3.02,2.129,5.81,12.62,1.21,13.07239,9.777327
"2021-06-29 09:30:00",117,13.55,33.71,26.13992,22.44576,18.30282,14.91397,11.59841,9.806604,9.81988,9.822962,9.803125,9.783442,-0.087985,-0.776277,9.82552,-0.106858,-0.942766,9.82459,210629,102911,19.887,34.45,38.17,24.81,-0.52,-0.05,1.47,5.89,0.52,0.42,5.92,17.53,3.02,2.128,5.81,12.6,1.2,13.07139,9.767717
"2021-06-29 09:40:00",118,13.59,33.52,26.23242,22.39666,18.39312,15.09509,11.66934,9.801661,9.816553,9.823603,9.805445,9.783625,-0.087889,-0.775366,9.82208,-0.108129,-0.953933,9.82255,210629,103911,19.84,34.37,38.13,24.78,-0.54,-0.05,1.43,5.72,0.65,0.55,5.86,17.33,3.02,2.129,5.8,12.66,1.2,13.07134,9.767466
"2021-06-29 09:50:00",119,13.58,33.53,26.47936,22.28427,18.50341,15.22973,11.82928,9.812952,9.821405,9.82638,9.807825,9.785151,-0.087435,-0.771634,9.83711,-0.10674,-0.941678,9.8227,210629,104911,19.96,34.48,38.16,24.8,-0.2,-0.02,2.44,9.8,0.99,0.89,5.95,17.62,3.02,2.128,5.81,12.65,1.2,13.0722,9.772216
"2021-06-29 10:00:00",120,13.56,33.74,26.86672,22.18279,18.48388,15.31408,11.85537,9.810297,9.818476,9.826075,9.810083,9.784876,-0.088247,-0.778714,9.83257,-0.106534,-0.93988,9.82349,210629,105911,20.055,34.58,38.19,24.82,0.36,0.03,5.31,21.43,2.02,1.93,5.96,17.65,3.02,2.128,5.81,12.64,1.2,13.07117,9.769115
"2021-06-29 10:10:00",121,13.55,33.88,26.73257,22.00131,18.51995,15.37841,11.87124,9.814051,9.821741,9.823572,9.805201,9.782282,-0.086784,-0.765894,9.83743,-0.107222,-0.945956,9.8238,210629,110911,19.91,34.42,38.13,24.78,0.13,0.01,4.03,16.22,1.81,1.71,5.9,17.46,3.02,2.13,5.81,12.61,1.2,13.07218,9.767161
"2021-06-29 10:20:00",122,13.55,33.99,26.54644,21.82934,18.67941,15.4898,11.67517,9.818872,9.819605,9.824579,9.804438,9.780085,-0.086881,-0.766819,9.84151,-0.106721,-0.941481,9.82114,210629,111911,20.075,34.7,38.3,24.9,2.49,0.23,5.57,22.45,1.99,1.9,5.94,17.57,3.02,2.13,5.81,12.62,1.2,13.07266,9.764509
"2021-06-29 10:30:00",123,13.58,34.09,26.16699,21.81872,18.97363,15.4042,11.54119,9.819422,9.819117,9.823664,9.804102,9.78097,-0.087923,-0.776062,9.84369,-0.106397,-0.938623,9.8213,210629,112911,20.38,35.06,38.45,24.99,4,0.36,4.71,18.99,1.25,1.15,6.14,18.17,3.02,2.129,5.81,12.66,1.21,13.07318,9.764293
"2021-06-29 10:40:00",124,13.56,34.13,26.02053,21.92617,18.88278,14.70028,11.16891,9.828363,9.823664,9.823816,9.804193,9.779779,-0.088171,-0.778267,9.84495,-0.107453,-0.947976,9.82286,210629,113911,20.494,35.1,38.41,24.96,6.56,0.59,1.68,6.72,0.78,0.67,6.25,18.51,3.01,2.125,5.81,12.64,1.2,13.07212,9.764311
"2021-06-29 10:50:00",125,13.56,34.03,25.99337,22.24362,18.96826,14.50271,11.18569,9.828028,9.824152,9.825769,9.804163,9.781763,-0.088315,-0.779551,9.84543,-0.107381,-0.947339,9.82271,210629,114911,20.561,35.32,38.59,25.08,7.88,0.71,1.73,6.94,0.74,0.64,6.34,18.78,3,2.119,5.81,12.63,1.2,13.07413,9.767322
"2021-06-29 11:00:00",126,13.58,34.07,25.90344,22.20748,18.65414,14.06942,11.02349,9.822229,9.82641,9.82815,9.805292,9.783686,-0.087972,-0.776524,9.84558,-0.107254,-0.946256,9.82443,210629,115911,20.704,35.67,38.86,25.26,10.45,0.94,1.34,5.35,0.6,0.49,6.38,18.89,2.99,2.114,5.81,12.66,1.21,13.0723,9.768057
"2021-06-29 11:10:00",127,13.57,34.12,25.53915,22.47393,18.40255,14.06387,11.31579,9.822168,9.827936,9.831598,9.807093,9.784296,-0.088872,-0.78446,9.8448,-0.107155,-0.945336,9.82255,210629,120911,20.541,35.48,38.78,25.21,7.38,0.66,2.7,10.85,1.04,0.94,6.27,18.58,2.99,2.108,5.81,12.66,1.2,13.07382,9.767501
"2021-06-29 11:20:00",128,13.59,34.27,25.22354,22.5325,18.34493,14.00424,11.27923,9.823267,9.82818,9.829248,9.805689,9.784082,-0.088212,-0.778614,9.84417,-0.107364,-0.94721,9.82365,210629,121911,20.548,35.27,38.54,25.05,7.47,0.67,1.73,6.94,0.81,0.7,6.28,18.6,2.98,2.105,5.81,12.66,1.21,13.07501,9.769223
"2021-06-29 11:30:00",129,13.59,34.45,25.20196,22.57675,17.99969,14.04196,11.25402,9.829554,9.825678,9.826807,9.807764,9.786432,-0.088411,-0.780379,9.84432,-0.108264,-0.955128,9.82286,210629,122911,20.387,35.01,38.39,24.95,5.17,0.47,2.36,9.48,0.89,0.79,6.19,18.31,2.98,2.105,5.81,12.66,1.2,13.07386,9.768899
"2021-06-29 11:40:00",130,13.57,34.53,25.59506,22.61309,18.16735,14.03161,11.31356,9.836206,9.824335,9.826777,9.804895,9.781488,-0.087459,-0.772001,9.84573,-0.107957,-0.952461,9.82459,210629,123911,20.245,34.88,38.37,24.94,4.27,0.39,2.78,11.17,1.02,0.92,6.12,18.1,2.98,2.105,5.81,12.66,1.2,13.07396,9.766695
"2021-06-29 11:50:00",131,13.28,34.51,25.72607,22.58938,18.19766,13.93804,11.21224,9.833521,9.823999,9.826929,9.807184,9.782892,-0.088026,-0.777082,9.8498,-0.107963,-0.952478,9.82286,210629,124911,20.063,34.51,38.11,24.77,3.34,0.3,2.02,8.08,0.83,0.73,6.05,17.91,2.99,2.107,5.81,12.54,1.21,13.07304,9.767591
"2021-06-29 12:00:00",132,13.27,34.55,25.12646,22.62686,18.29983,14.09304,11.06262,9.822016,9.825953,9.827417,9.807276,9.778559,-0.088521,-0.781374,9.84558,-0.106503,-0.939571,9.82177,210629,125911,20.299,34.75,38.18,24.82,4.79,0.43,1.38,5.52,0.75,0.65,6.25,18.51,2.98,2.104,5.81,12.45,1.2,13.0737,9.763361
"2021-06-29 12:10:00",133,15.46,34.51,25.23785,22.73443,18.38006,14.23849,11.09426,9.818445,9.821466,9.824945,9.801874,9.775476,-0.088586,-0.781928,9.8448,-0.106992,-0.943769,9.81675,210629,130911,20.437,35.29,38.66,25.13,6.05,0.55,1.71,6.84,0.8,0.7,6.29,18.62,2.98,2.101,5.8,12.33,1.2,13.07265,9.76019
"2021-06-29 12:20:00",134,13.27,34.54,25.26061,22.76995,18.34396,14.31378,11.27838,9.823175,9.821924,9.82342,9.800898,9.781763,-0.088687,-0.782837,9.84573,-0.106949,-0.943518,9.82255,210629,131911,20.408,35.26,38.65,25.12,6.53,0.59,1.94,7.78,0.88,0.77,6.21,18.38,2.97,2.097,5.81,12.27,1.2,13.07561,9.766301
"2021-06-29 12:30:00",135,13.9,34.59,24.97427,22.8981,18.71371,14.31054,11.43545,9.858301,9.820887,9.822596,9.801416,9.782221,-0.088248,-0.779379,9.86829,-0.107678,-0.949956,9.82271,210629,132911,20.383,35.09,38.48,25.01,5.94,0.54,1.21,4.83,0.54,0.43,6.25,18.52,2.97,2.094,5.81,12.3,1.2,13.07655,9.767
"2021-06-29 12:40:00",136,13.24,34.65,24.94686,23.03088,18.72997,14.74948,11.71157,9.884363,9.818354,9.822901,9.805536,9.787653,-0.087586,-0.773619,9.87298,-0.107201,-0.945789,9.82459,210629,133911,20.517,35.38,38.69,25.15,8.63,0.78,1.29,5.15,0.55,0.45,6.35,18.8,2.97,2.094,5.81,14.24,1.2,13.07135,9.77209
"2021-06-29 12:50:00",137,13.4,34.74,25.54644,23.32482,18.6976,14.83929,11.89666,10.07903,9.821619,9.823816,9.806604,9.783228,-0.088108,-0.779985,9.96831,-0.107506,-0.948459,9.82379,210629,134911,20.503,35.12,38.42,24.97,8.33,0.75,0.72,2.85,0.37,0.27,6.29,18.63,2.95,2.086,5.81,12.29,1.21,13.07499,9.767214
"2021-06-29 13:00:00",138,13.24,34.86,25.82797,23.25692,18.55889,14.79147,11.90554,9.994471,9.823053,9.825037,9.806269,9.78808,-0.088541,-0.783828,9.9691,-0.107811,-0.951196,9.82584,210629,135911,20.476,35.33,38.67,25.14,6.63,0.6,1.2,4.76,0.53,0.42,6.26,18.53,2.95,2.086,5.8,13.61,1.2,13.07319,9.772522
