"Plot Title: hobo46"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10789315, SEN S/N: 10789315)","Coupler Attached (LGR S/N: 10789315)","Coupler Detached (LGR S/N: 10789315)","Host Connected (LGR S/N: 10789315)","End Of File (LGR S/N: 10789315)"
13018,09/18/19 11:30:00 PM,24.255,,,,
13019,09/18/19 11:40:00 PM,24.158,,,,
13020,09/18/19 11:50:00 PM,24.158,,,,
13021,09/19/19 12:00:00 AM,24.158,,,,
13022,09/19/19 12:10:00 AM,24.158,,,,
13023,09/19/19 12:20:00 AM,24.158,,,,
13024,09/19/19 12:30:00 AM,24.158,,,,
13025,09/19/19 12:40:00 AM,24.158,,,,
13026,09/19/19 12:50:00 AM,24.158,,,,
13027,09/19/19 01:00:00 AM,24.062,,,,
13028,09/19/19 01:10:00 AM,24.062,,,,
13029,09/19/19 01:20:00 AM,24.062,,,,
13030,09/19/19 01:30:00 AM,24.062,,,,
13031,09/19/19 01:40:00 AM,24.062,,,,
13032,09/19/19 01:50:00 AM,24.062,,,,
13033,09/19/19 02:00:00 AM,23.966,,,,
13034,09/19/19 02:10:00 AM,23.966,,,,
13035,09/19/19 02:20:00 AM,23.966,,,,
13036,09/19/19 02:30:00 AM,23.966,,,,
13037,09/19/19 02:40:00 AM,23.966,,,,
13038,09/19/19 02:50:00 AM,23.966,,,,
13039,09/19/19 03:00:00 AM,23.966,,,,
13040,09/19/19 03:10:00 AM,23.966,,,,
13041,09/19/19 03:20:00 AM,23.966,,,,
13042,09/19/19 03:30:00 AM,23.966,,,,
13043,09/19/19 03:40:00 AM,23.869,,,,
13044,09/19/19 03:50:00 AM,23.869,,,,
13045,09/19/19 04:00:00 AM,23.869,,,,
13046,09/19/19 04:10:00 AM,23.869,,,,
13047,09/19/19 04:20:00 AM,23.869,,,,
13048,09/19/19 04:30:00 AM,23.869,,,,
13049,09/19/19 04:40:00 AM,23.869,,,,
13050,09/19/19 04:50:00 AM,23.869,,,,
13051,09/19/19 05:00:00 AM,23.869,,,,
13052,09/19/19 05:10:00 AM,23.773,,,,
13053,09/19/19 05:20:00 AM,23.773,,,,
13054,09/19/19 05:30:00 AM,23.773,,,,
13055,09/19/19 05:40:00 AM,23.773,,,,
13056,09/19/19 05:50:00 AM,23.773,,,,
13057,09/19/19 06:00:00 AM,23.773,,,,
13058,09/19/19 06:10:00 AM,23.773,,,,
13059,09/19/19 06:20:00 AM,23.773,,,,
13060,09/19/19 06:30:00 AM,23.677,,,,
13061,09/19/19 06:40:00 AM,23.677,,,,
13062,09/19/19 06:50:00 AM,23.677,,,,
13063,09/19/19 07:00:00 AM,23.677,,,,
13064,09/19/19 07:10:00 AM,23.677,,,,
13065,09/19/19 07:20:00 AM,23.677,,,,
13066,09/19/19 07:30:00 AM,23.677,,,,
13067,09/19/19 07:40:00 AM,23.677,,,,
13068,09/19/19 07:50:00 AM,23.677,,,,
13069,09/19/19 08:00:00 AM,23.677,,,,
13070,09/19/19 08:10:00 AM,23.677,,,,
13071,09/19/19 08:20:00 AM,23.677,,,,
13072,09/19/19 08:30:00 AM,23.677,,,,
13073,09/19/19 08:40:00 AM,23.677,,,,
13074,09/19/19 08:50:00 AM,23.677,,,,
13075,09/19/19 09:00:00 AM,23.677,,,,
13076,09/19/19 09:10:00 AM,23.581,,,,
13077,09/19/19 09:20:00 AM,23.581,,,,
13078,09/19/19 09:30:00 AM,23.581,,,,
13079,09/19/19 09:40:00 AM,23.581,,,,
13080,09/19/19 09:50:00 AM,23.581,,,,
13081,09/19/19 10:00:00 AM,23.581,,,,
13082,09/19/19 10:10:00 AM,23.581,,,,
13083,09/19/19 10:20:00 AM,23.581,,,,
13084,09/19/19 10:30:00 AM,23.581,,,,
13085,09/19/19 10:40:00 AM,23.581,,,,
13086,09/19/19 10:50:00 AM,23.581,,,,
13087,09/19/19 11:00:00 AM,23.581,,,,
13088,09/19/19 11:10:00 AM,23.581,,,,
13089,09/19/19 11:20:00 AM,23.581,,,,
13090,09/19/19 11:30:00 AM,23.677,,,,
13091,09/19/19 11:40:00 AM,23.869,,,,
13092,09/19/19 11:50:00 AM,24.062,,,,
13093,09/19/19 12:00:00 PM,24.062,,,,
13094,09/19/19 12:10:00 PM,23.966,,,,
13095,09/19/19 12:20:00 PM,23.966,,,,
13096,09/19/19 12:30:00 PM,24.255,,,,
13097,09/19/19 12:40:00 PM,24.158,,,,
13098,09/19/19 12:50:00 PM,23.966,,,,
13099,09/19/19 01:00:00 PM,23.869,,,,
13100,09/19/19 01:10:00 PM,23.773,,,,
13101,09/19/19 01:20:00 PM,23.869,,,,
13102,09/19/19 01:30:00 PM,23.869,,,,
13103,09/19/19 01:40:00 PM,24.351,,,,
13104,09/19/19 01:50:00 PM,23.966,,,,
13105,09/19/19 02:00:00 PM,24.062,,,,
13106,09/19/19 02:10:00 PM,24.158,,,,
13107,09/19/19 02:20:00 PM,24.448,,,,
13108,09/19/19 02:30:00 PM,24.448,,,,
13109,09/19/19 02:40:00 PM,24.448,,,,
13110,09/19/19 02:50:00 PM,24.062,,,,
13111,09/19/19 03:00:00 PM,23.966,,,,
13112,09/19/19 03:10:00 PM,23.966,,,,
13113,09/19/19 03:20:00 PM,23.966,,,,
13114,09/19/19 03:30:00 PM,23.966,,,,
13115,09/19/19 03:40:00 PM,23.966,,,,
13116,09/19/19 03:50:00 PM,23.966,,,,
13117,09/19/19 04:00:00 PM,23.966,,,,
13118,09/19/19 04:10:00 PM,23.966,,,,
13119,09/19/19 04:20:00 PM,23.966,,,,
13120,09/19/19 04:30:00 PM,24.062,,,,
13121,09/19/19 04:40:00 PM,23.869,,,,
13122,09/19/19 04:50:00 PM,24.062,,,,
13123,09/19/19 05:00:00 PM,24.062,,,,
13124,09/19/19 05:10:00 PM,23.966,,,,
13125,09/19/19 05:20:00 PM,23.966,,,,
13126,09/19/19 05:30:00 PM,23.966,,,,
13127,09/19/19 05:40:00 PM,23.966,,,,
13128,09/19/19 05:50:00 PM,23.869,,,,
13129,09/19/19 06:00:00 PM,23.869,,,,
13130,09/19/19 06:10:00 PM,23.773,,,,
13131,09/19/19 06:20:00 PM,23.773,,,,
13132,09/19/19 06:30:00 PM,23.677,,,,
13133,09/19/19 06:40:00 PM,23.677,,,,
13134,09/19/19 06:50:00 PM,23.677,,,,
13135,09/19/19 07:00:00 PM,23.581,,,,
13136,09/19/19 07:10:00 PM,23.581,,,,
13137,09/19/19 07:20:00 PM,23.581,,,,
13138,09/19/19 07:30:00 PM,23.581,,,,
13139,09/19/19 07:40:00 PM,23.581,,,,
13140,09/19/19 07:50:00 PM,23.581,,,,
13141,09/19/19 08:00:00 PM,23.484,,,,
13142,09/19/19 08:10:00 PM,23.581,,,,
13143,09/19/19 08:20:00 PM,23.484,,,,
13144,09/19/19 08:30:00 PM,23.484,,,,
13145,09/19/19 08:40:00 PM,23.484,,,,
13146,09/19/19 08:50:00 PM,23.484,,,,
13147,09/19/19 09:00:00 PM,23.484,,,,
13148,09/19/19 09:10:00 PM,23.484,,,,
13149,09/19/19 09:20:00 PM,23.484,,,,
13150,09/19/19 09:30:00 PM,23.484,,,,
13151,09/19/19 09:40:00 PM,23.388,,,,
13152,09/19/19 09:50:00 PM,23.388,,,,
13153,09/19/19 10:00:00 PM,23.388,,,,
13154,09/19/19 10:10:00 PM,23.388,,,,
13155,09/19/19 10:20:00 PM,23.388,,,,
13156,09/19/19 10:30:00 PM,23.388,,,,
13157,09/19/19 10:40:00 PM,23.388,,,,
13158,09/19/19 10:50:00 PM,23.388,,,,
13159,09/19/19 11:00:00 PM,23.292,,,,
13160,09/19/19 11:10:00 PM,23.292,,,,
13161,09/19/19 11:20:00 PM,23.292,,,,
13162,09/19/19 11:30:00 PM,23.292,,,,
13163,09/19/19 11:40:00 PM,23.292,,,,
13164,09/19/19 11:50:00 PM,23.292,,,,
13165,09/20/19 12:00:00 AM,23.292,,,,
13166,09/20/19 12:10:00 AM,23.292,,,,
13167,09/20/19 12:20:00 AM,23.292,,,,
13168,09/20/19 12:30:00 AM,23.292,,,,
13169,09/20/19 12:40:00 AM,23.196,,,,
13170,09/20/19 12:50:00 AM,23.196,,,,
13171,09/20/19 01:00:00 AM,23.196,,,,
13172,09/20/19 01:10:00 AM,23.196,,,,
13173,09/20/19 01:20:00 AM,23.196,,,,
13174,09/20/19 01:30:00 AM,23.196,,,,
13175,09/20/19 01:40:00 AM,23.196,,,,
13176,09/20/19 01:50:00 AM,23.196,,,,
13177,09/20/19 02:00:00 AM,23.196,,,,
13178,09/20/19 02:10:00 AM,23.100,,,,
13179,09/20/19 02:20:00 AM,23.100,,,,
13180,09/20/19 02:30:00 AM,23.100,,,,
13181,09/20/19 02:40:00 AM,23.100,,,,
13182,09/20/19 02:50:00 AM,23.100,,,,
13183,09/20/19 03:00:00 AM,23.100,,,,
13184,09/20/19 03:10:00 AM,23.100,,,,
13185,09/20/19 03:20:00 AM,23.100,,,,
13186,09/20/19 03:30:00 AM,23.004,,,,
13187,09/20/19 03:40:00 AM,23.004,,,,
13188,09/20/19 03:50:00 AM,23.004,,,,
13189,09/20/19 04:00:00 AM,23.004,,,,
13190,09/20/19 04:10:00 AM,23.004,,,,
13191,09/20/19 04:20:00 AM,23.004,,,,
13192,09/20/19 04:30:00 AM,23.004,,,,
13193,09/20/19 04:40:00 AM,23.004,,,,
13194,09/20/19 04:50:00 AM,23.004,,,,
13195,09/20/19 05:00:00 AM,23.004,,,,
13196,09/20/19 05:10:00 AM,22.908,,,,
13197,09/20/19 05:20:00 AM,22.908,,,,
13198,09/20/19 05:30:00 AM,22.908,,,,
13199,09/20/19 05:40:00 AM,22.908,,,,
13200,09/20/19 05:50:00 AM,22.908,,,,
13201,09/20/19 06:00:00 AM,22.908,,,,
13202,09/20/19 06:10:00 AM,22.908,,,,
13203,09/20/19 06:20:00 AM,22.908,,,,
13204,09/20/19 06:30:00 AM,22.908,,,,
13205,09/20/19 06:40:00 AM,22.908,,,,
13206,09/20/19 06:50:00 AM,22.908,,,,
13207,09/20/19 07:00:00 AM,22.812,,,,
13208,09/20/19 07:10:00 AM,22.812,,,,
13209,09/20/19 07:20:00 AM,22.812,,,,
13210,09/20/19 07:30:00 AM,22.812,,,,
13211,09/20/19 07:40:00 AM,22.812,,,,
13212,09/20/19 07:50:00 AM,22.812,,,,
13213,09/20/19 08:00:00 AM,22.812,,,,
13214,09/20/19 08:10:00 AM,22.812,,,,
13215,09/20/19 08:20:00 AM,22.812,,,,
13216,09/20/19 08:30:00 AM,22.812,,,,
13217,09/20/19 08:40:00 AM,22.812,,,,
13218,09/20/19 08:50:00 AM,22.908,,,,
13219,09/20/19 09:00:00 AM,22.908,,,,
13220,09/20/19 09:10:00 AM,22.908,,,,
13221,09/20/19 09:20:00 AM,23.004,,,,
13222,09/20/19 09:30:00 AM,23.004,,,,
13223,09/20/19 09:40:00 AM,23.004,,,,
13224,09/20/19 09:50:00 AM,23.100,,,,
13225,09/20/19 10:00:00 AM,23.100,,,,
13226,09/20/19 10:10:00 AM,23.100,,,,
13227,09/20/19 10:20:00 AM,23.196,,,,
13228,09/20/19 10:30:00 AM,23.196,,,,
13229,09/20/19 10:40:00 AM,23.292,,,,
13230,09/20/19 10:50:00 AM,23.292,,,,
13231,09/20/19 11:00:00 AM,23.388,,,,
13232,09/20/19 11:10:00 AM,23.484,,,,
13233,09/20/19 11:20:00 AM,23.581,,,,
13234,09/20/19 11:30:00 AM,23.581,,,,
13235,09/20/19 11:40:00 AM,23.677,,,,
13236,09/20/19 11:50:00 AM,23.677,,,,
13237,09/20/19 12:00:00 PM,23.773,,,,
13238,09/20/19 12:10:00 PM,23.869,,,,
13239,09/20/19 12:20:00 PM,23.869,,,,
13240,09/20/19 12:30:00 PM,24.062,,,,
13241,09/20/19 12:40:00 PM,24.062,,,,
13242,09/20/19 12:50:00 PM,23.966,,,,
13243,09/20/19 01:00:00 PM,24.062,,,,
13244,09/20/19 01:10:00 PM,23.966,,,,
13245,09/20/19 01:20:00 PM,23.966,,,,
13246,09/20/19 01:30:00 PM,24.158,,,,
13247,09/20/19 01:40:00 PM,24.062,,,,
13248,09/20/19 01:50:00 PM,24.158,,,,
13249,09/20/19 02:00:00 PM,24.062,,,,
13250,09/20/19 02:10:00 PM,24.062,,,,
13251,09/20/19 02:20:00 PM,24.062,,,,
13252,09/20/19 02:30:00 PM,23.966,,,,
13253,09/20/19 02:40:00 PM,23.869,,,,
13254,09/20/19 02:50:00 PM,23.869,,,,
13255,09/20/19 03:00:00 PM,23.966,,,,
13256,09/20/19 03:10:00 PM,23.966,,,,
13257,09/20/19 03:20:00 PM,23.966,,,,
13258,09/20/19 03:30:00 PM,23.869,,,,
13259,09/20/19 03:40:00 PM,23.966,,,,
13260,09/20/19 03:50:00 PM,23.869,,,,
13261,09/20/19 04:00:00 PM,23.869,,,,
13262,09/20/19 04:10:00 PM,23.869,,,,
13263,09/20/19 04:20:00 PM,23.773,,,,
13264,09/20/19 04:30:00 PM,23.869,,,,
13265,09/20/19 04:40:00 PM,23.773,,,,
13266,09/20/19 04:50:00 PM,23.773,,,,
13267,09/20/19 05:00:00 PM,23.677,,,,
13268,09/20/19 05:10:00 PM,23.581,,,,
13269,09/20/19 05:20:00 PM,23.581,,,,
13270,09/20/19 05:30:00 PM,23.581,,,,
13271,09/20/19 05:40:00 PM,23.581,,,,
13272,09/20/19 05:50:00 PM,23.677,,,,
13273,09/20/19 06:00:00 PM,23.581,,,,
13274,09/20/19 06:10:00 PM,23.484,,,,
13275,09/20/19 06:20:00 PM,23.581,,,,
13276,09/20/19 06:30:00 PM,23.581,,,,
13277,09/20/19 06:40:00 PM,23.581,,,,
13278,09/20/19 06:50:00 PM,23.581,,,,
13279,09/20/19 07:00:00 PM,23.581,,,,
13280,09/20/19 07:10:00 PM,23.581,,,,
13281,09/20/19 07:20:00 PM,23.581,,,,
13282,09/20/19 07:30:00 PM,23.581,,,,
13283,09/20/19 07:40:00 PM,23.581,,,,
13284,09/20/19 07:50:00 PM,23.581,,,,
13285,09/20/19 08:00:00 PM,23.581,,,,
13286,09/20/19 08:10:00 PM,23.677,,,,
13287,09/20/19 08:20:00 PM,23.677,,,,
13288,09/20/19 08:30:00 PM,23.677,,,,
13289,09/20/19 08:40:00 PM,23.677,,,,
13290,09/20/19 08:50:00 PM,23.677,,,,
13291,09/20/19 09:00:00 PM,23.773,,,,
13292,09/20/19 09:10:00 PM,23.677,,,,
13293,09/20/19 09:20:00 PM,23.773,,,,
13294,09/20/19 09:30:00 PM,23.677,,,,
13295,09/20/19 09:40:00 PM,23.677,,,,
13296,09/20/19 09:50:00 PM,23.773,,,,
13297,09/20/19 10:00:00 PM,23.677,,,,
13298,09/20/19 10:10:00 PM,23.677,,,,
13299,09/20/19 10:20:00 PM,23.677,,,,
13300,09/20/19 10:30:00 PM,23.677,,,,
13301,09/20/19 10:40:00 PM,23.581,,,,
13302,09/20/19 10:50:00 PM,23.581,,,,
13303,09/20/19 11:00:00 PM,23.581,,,,
13304,09/20/19 11:10:00 PM,23.581,,,,
13305,09/20/19 11:20:00 PM,23.581,,,,
13306,09/20/19 11:30:00 PM,23.484,,,,
13307,09/20/19 11:40:00 PM,23.484,,,,
13308,09/20/19 11:50:00 PM,23.484,,,,
13309,09/21/19 12:00:00 AM,23.484,,,,
13310,09/21/19 12:10:00 AM,23.388,,,,
13311,09/21/19 12:20:00 AM,23.388,,,,
13312,09/21/19 12:30:00 AM,23.388,,,,
13313,09/21/19 12:40:00 AM,23.388,,,,
13314,09/21/19 12:50:00 AM,23.388,,,,
13315,09/21/19 01:00:00 AM,23.388,,,,
13316,09/21/19 01:10:00 AM,23.388,,,,
13317,09/21/19 01:20:00 AM,23.388,,,,
13318,09/21/19 01:30:00 AM,23.292,,,,
13319,09/21/19 01:40:00 AM,23.292,,,,
13320,09/21/19 01:50:00 AM,23.292,,,,
13321,09/21/19 02:00:00 AM,23.292,,,,
13322,09/21/19 02:10:00 AM,23.292,,,,
13323,09/21/19 02:20:00 AM,23.292,,,,
13324,09/21/19 02:30:00 AM,23.292,,,,
13325,09/21/19 02:40:00 AM,23.196,,,,
13326,09/21/19 02:50:00 AM,23.196,,,,
13327,09/21/19 03:00:00 AM,23.196,,,,
13328,09/21/19 03:10:00 AM,23.196,,,,
13329,09/21/19 03:20:00 AM,23.196,,,,
13330,09/21/19 03:30:00 AM,23.196,,,,
13331,09/21/19 03:40:00 AM,23.196,,,,
13332,09/21/19 03:50:00 AM,23.196,,,,
13333,09/21/19 04:00:00 AM,23.100,,,,
13334,09/21/19 04:10:00 AM,23.100,,,,
13335,09/21/19 04:20:00 AM,23.100,,,,
13336,09/21/19 04:30:00 AM,23.100,,,,
13337,09/21/19 04:40:00 AM,23.100,,,,
13338,09/21/19 04:50:00 AM,23.100,,,,
13339,09/21/19 05:00:00 AM,23.100,,,,
13340,09/21/19 05:10:00 AM,23.004,,,,
13341,09/21/19 05:20:00 AM,23.004,,,,
13342,09/21/19 05:30:00 AM,23.004,,,,
13343,09/21/19 05:40:00 AM,23.004,,,,
13344,09/21/19 05:50:00 AM,23.004,,,,
13345,09/21/19 06:00:00 AM,23.004,,,,
13346,09/21/19 06:10:00 AM,23.004,,,,
13347,09/21/19 06:20:00 AM,23.004,,,,
13348,09/21/19 06:30:00 AM,23.004,,,,
13349,09/21/19 06:40:00 AM,23.004,,,,
13350,09/21/19 06:50:00 AM,23.004,,,,
13351,09/21/19 07:00:00 AM,23.004,,,,
13352,09/21/19 07:10:00 AM,22.908,,,,
13353,09/21/19 07:20:00 AM,23.004,,,,
13354,09/21/19 07:30:00 AM,22.908,,,,
13355,09/21/19 07:40:00 AM,22.908,,,,
13356,09/21/19 07:50:00 AM,22.908,,,,
13357,09/21/19 08:00:00 AM,22.908,,,,
13358,09/21/19 08:10:00 AM,22.908,,,,
13359,09/21/19 08:20:00 AM,22.908,,,,
13360,09/21/19 08:30:00 AM,22.908,,,,
13361,09/21/19 08:40:00 AM,22.908,,,,
13362,09/21/19 08:50:00 AM,23.004,,,,
13363,09/21/19 09:00:00 AM,23.004,,,,
13364,09/21/19 09:10:00 AM,23.004,,,,
13365,09/21/19 09:20:00 AM,23.004,,,,
13366,09/21/19 09:30:00 AM,23.004,,,,
13367,09/21/19 09:40:00 AM,23.004,,,,
13368,09/21/19 09:50:00 AM,23.004,,,,
13369,09/21/19 10:00:00 AM,23.004,,,,
13370,09/21/19 10:10:00 AM,23.100,,,,
13371,09/21/19 10:20:00 AM,23.196,,,,
13372,09/21/19 10:30:00 AM,23.100,,,,
13373,09/21/19 10:40:00 AM,23.100,,,,
13374,09/21/19 10:50:00 AM,23.100,,,,
13375,09/21/19 11:00:00 AM,23.100,,,,
13376,09/21/19 11:10:00 AM,23.100,,,,
13377,09/21/19 11:20:00 AM,23.196,,,,
13378,09/21/19 11:30:00 AM,23.388,,,,
13379,09/21/19 11:40:00 AM,23.484,,,,
13380,09/21/19 11:50:00 AM,23.484,,,,
13381,09/21/19 12:00:00 PM,23.484,,,,
13382,09/21/19 12:10:00 PM,23.484,,,,
13383,09/21/19 12:20:00 PM,23.484,,,,
13384,09/21/19 12:30:00 PM,23.581,,,,
13385,09/21/19 12:40:00 PM,23.677,,,,
13386,09/21/19 12:50:00 PM,23.966,,,,
13387,09/21/19 01:00:00 PM,24.062,,,,
13388,09/21/19 01:10:00 PM,24.351,,,,
13389,09/21/19 01:20:00 PM,24.351,,,,
13390,09/21/19 01:30:00 PM,24.351,,,,
13391,09/21/19 01:40:00 PM,24.351,,,,
13392,09/21/19 01:50:00 PM,24.351,,,,
13393,09/21/19 02:00:00 PM,24.545,,,,
13394,09/21/19 02:10:00 PM,24.545,,,,
13395,09/21/19 02:20:00 PM,24.448,,,,
13396,09/21/19 02:30:00 PM,24.448,,,,
13397,09/21/19 02:40:00 PM,24.351,,,,
13398,09/21/19 02:50:00 PM,24.448,,,,
13399,09/21/19 03:00:00 PM,24.545,,,,
13400,09/21/19 03:10:00 PM,25.125,,,,
13401,09/21/19 03:20:00 PM,25.125,,,,
13402,09/21/19 03:30:00 PM,24.835,,,,
13403,09/21/19 03:40:00 PM,25.125,,,,
13404,09/21/19 03:50:00 PM,25.028,,,,
13405,09/21/19 04:00:00 PM,24.931,,,,
13406,09/21/19 04:10:00 PM,24.641,,,,
13407,09/21/19 04:20:00 PM,24.641,,,,
13408,09/21/19 04:30:00 PM,24.641,,,,
13409,09/21/19 04:40:00 PM,24.448,,,,
13410,09/21/19 04:50:00 PM,24.448,,,,
13411,09/21/19 05:00:00 PM,24.255,,,,
13412,09/21/19 05:10:00 PM,24.255,,,,
13413,09/21/19 05:20:00 PM,24.255,,,,
13414,09/21/19 05:30:00 PM,24.255,,,,
13415,09/21/19 05:40:00 PM,24.255,,,,
13416,09/21/19 05:50:00 PM,24.158,,,,
13417,09/21/19 06:00:00 PM,24.158,,,,
13418,09/21/19 06:10:00 PM,24.062,,,,
13419,09/21/19 06:20:00 PM,23.966,,,,
13420,09/21/19 06:30:00 PM,23.966,,,,
13421,09/21/19 06:40:00 PM,23.966,,,,
13422,09/21/19 06:50:00 PM,23.869,,,,
13423,09/21/19 07:00:00 PM,23.966,,,,
13424,09/21/19 07:10:00 PM,23.869,,,,
13425,09/21/19 07:20:00 PM,23.869,,,,
13426,09/21/19 07:30:00 PM,23.869,,,,
13427,09/21/19 07:40:00 PM,23.773,,,,
13428,09/21/19 07:50:00 PM,23.869,,,,
13429,09/21/19 08:00:00 PM,23.869,,,,
13430,09/21/19 08:10:00 PM,23.869,,,,
13431,09/21/19 08:20:00 PM,23.869,,,,
13432,09/21/19 08:30:00 PM,23.869,,,,
13433,09/21/19 08:40:00 PM,23.869,,,,
13434,09/21/19 08:50:00 PM,23.966,,,,
13435,09/21/19 09:00:00 PM,24.062,,,,
13436,09/21/19 09:10:00 PM,24.062,,,,
13437,09/21/19 09:20:00 PM,24.255,,,,
13438,09/21/19 09:30:00 PM,24.255,,,,
13439,09/21/19 09:40:00 PM,24.255,,,,
13440,09/21/19 09:50:00 PM,24.255,,,,
13441,09/21/19 10:00:00 PM,24.158,,,,
13442,09/21/19 10:10:00 PM,24.158,,,,
13443,09/21/19 10:20:00 PM,24.062,,,,
13444,09/21/19 10:30:00 PM,24.062,,,,
13445,09/21/19 10:40:00 PM,24.062,,,,
13446,09/21/19 10:50:00 PM,24.062,,,,
13447,09/21/19 11:00:00 PM,24.062,,,,
13448,09/21/19 11:10:00 PM,24.062,,,,
13449,09/21/19 11:20:00 PM,23.966,,,,
13450,09/21/19 11:30:00 PM,23.966,,,,
13451,09/21/19 11:40:00 PM,23.966,,,,
13452,09/21/19 11:50:00 PM,23.869,,,,
13453,09/22/19 12:00:00 AM,23.869,,,,
13454,09/22/19 12:10:00 AM,23.869,,,,
13455,09/22/19 12:20:00 AM,23.869,,,,
13456,09/22/19 12:30:00 AM,23.869,,,,
13457,09/22/19 12:40:00 AM,23.773,,,,
13458,09/22/19 12:50:00 AM,23.773,,,,
13459,09/22/19 01:00:00 AM,23.773,,,,
13460,09/22/19 01:10:00 AM,23.773,,,,
13461,09/22/19 01:20:00 AM,23.773,,,,
13462,09/22/19 01:30:00 AM,23.773,,,,
13463,09/22/19 01:40:00 AM,23.773,,,,
13464,09/22/19 01:50:00 AM,23.773,,,,
13465,09/22/19 02:00:00 AM,23.773,,,,
13466,09/22/19 02:10:00 AM,23.677,,,,
13467,09/22/19 02:20:00 AM,23.677,,,,
13468,09/22/19 02:30:00 AM,23.677,,,,
13469,09/22/19 02:40:00 AM,23.677,,,,
13470,09/22/19 02:50:00 AM,23.677,,,,
13471,09/22/19 03:00:00 AM,23.677,,,,
13472,09/22/19 03:10:00 AM,23.677,,,,
13473,09/22/19 03:20:00 AM,23.581,,,,
13474,09/22/19 03:30:00 AM,23.581,,,,
13475,09/22/19 03:40:00 AM,23.581,,,,
13476,09/22/19 03:50:00 AM,23.581,,,,
13477,09/22/19 04:00:00 AM,23.581,,,,
13478,09/22/19 04:10:00 AM,23.581,,,,
13479,09/22/19 04:20:00 AM,23.484,,,,
13480,09/22/19 04:30:00 AM,23.484,,,,
13481,09/22/19 04:40:00 AM,23.484,,,,
13482,09/22/19 04:50:00 AM,23.484,,,,
13483,09/22/19 05:00:00 AM,23.484,,,,
13484,09/22/19 05:10:00 AM,23.484,,,,
13485,09/22/19 05:20:00 AM,23.388,,,,
13486,09/22/19 05:30:00 AM,23.388,,,,
13487,09/22/19 05:40:00 AM,23.388,,,,
13488,09/22/19 05:50:00 AM,23.388,,,,
13489,09/22/19 06:00:00 AM,23.388,,,,
13490,09/22/19 06:10:00 AM,23.388,,,,
13491,09/22/19 06:20:00 AM,23.292,,,,
13492,09/22/19 06:30:00 AM,23.292,,,,
13493,09/22/19 06:40:00 AM,23.292,,,,
13494,09/22/19 06:50:00 AM,23.292,,,,
13495,09/22/19 07:00:00 AM,23.292,,,,
13496,09/22/19 07:10:00 AM,23.292,,,,
13497,09/22/19 07:20:00 AM,23.292,,,,
13498,09/22/19 07:30:00 AM,23.196,,,,
13499,09/22/19 07:40:00 AM,23.292,,,,
13500,09/22/19 07:50:00 AM,23.292,,,,
13501,09/22/19 08:00:00 AM,23.292,,,,
13502,09/22/19 08:10:00 AM,23.292,,,,
13503,09/22/19 08:20:00 AM,23.292,,,,
13504,09/22/19 08:30:00 AM,23.292,,,,
13505,09/22/19 08:40:00 AM,23.292,,,,
13506,09/22/19 08:50:00 AM,23.292,,,,
13507,09/22/19 09:00:00 AM,23.388,,,,
13508,09/22/19 09:10:00 AM,23.388,,,,
13509,09/22/19 09:20:00 AM,23.388,,,,
13510,09/22/19 09:30:00 AM,23.484,,,,
13511,09/22/19 09:40:00 AM,23.581,,,,
13512,09/22/19 09:50:00 AM,23.581,,,,
13513,09/22/19 10:00:00 AM,23.581,,,,
13514,09/22/19 10:10:00 AM,23.581,,,,
13515,09/22/19 10:20:00 AM,23.677,,,,
13516,09/22/19 10:30:00 AM,23.677,,,,
13517,09/22/19 10:40:00 AM,23.773,,,,
13518,09/22/19 10:50:00 AM,23.869,,,,
13519,09/22/19 11:00:00 AM,24.062,,,,
13520,09/22/19 11:10:00 AM,24.158,,,,
13521,09/22/19 11:20:00 AM,24.255,,,,
13522,09/22/19 11:30:00 AM,24.351,,,,
13523,09/22/19 11:40:00 AM,24.351,,,,
13524,09/22/19 11:50:00 AM,24.448,,,,
13525,09/22/19 12:00:00 PM,24.545,,,,
13526,09/22/19 12:10:00 PM,24.545,,,,
13527,09/22/19 12:20:00 PM,24.641,,,,
13528,09/22/19 12:30:00 PM,24.738,,,,
13529,09/22/19 12:40:00 PM,24.835,,,,
13530,09/22/19 12:50:00 PM,24.835,,,,
13531,09/22/19 01:00:00 PM,24.835,,,,
13532,09/22/19 01:10:00 PM,24.835,,,,
13533,09/22/19 01:20:00 PM,24.931,,,,
13534,09/22/19 01:30:00 PM,25.028,,,,
13535,09/22/19 01:40:00 PM,25.028,,,,
13536,09/22/19 01:50:00 PM,25.125,,,,
13537,09/22/19 02:00:00 PM,25.125,,,,
13538,09/22/19 02:10:00 PM,25.222,,,,
13539,09/22/19 02:20:00 PM,25.028,,,,
13540,09/22/19 02:30:00 PM,24.931,,,,
13541,09/22/19 02:40:00 PM,24.835,,,,
13542,09/22/19 02:50:00 PM,24.641,,,,
13543,09/22/19 03:00:00 PM,24.545,,,,
13544,09/22/19 03:10:00 PM,24.545,,,,
13545,09/22/19 03:20:00 PM,24.448,,,,
13546,09/22/19 03:30:00 PM,24.448,,,,
13547,09/22/19 03:40:00 PM,24.351,,,,
13548,09/22/19 03:50:00 PM,24.062,,,,
13549,09/22/19 04:00:00 PM,24.255,,,,
13550,09/22/19 04:10:00 PM,24.158,,,,
