"Plot Title: hobo23"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10647209, SEN S/N: 10647209)","Host Connected (LGR S/N: 10647209)","Coupler Attached (LGR S/N: 10647209)","Stopped (LGR S/N: 10647209)","End Of File (LGR S/N: 10647209)"
6232,06/26/20 07:00:00 PM,12.207,,,,
6233,06/26/20 07:10:00 PM,12.110,,,,
6234,06/26/20 07:20:00 PM,12.110,,,,
6235,06/26/20 07:30:00 PM,12.207,,,,
6236,06/26/20 07:40:00 PM,12.207,,,,
6237,06/26/20 07:50:00 PM,12.304,,,,
6238,06/26/20 08:00:00 PM,12.207,,,,
6239,06/26/20 08:10:00 PM,12.110,,,,
6240,06/26/20 08:20:00 PM,12.110,,,,
6241,06/26/20 08:30:00 PM,12.110,,,,
6242,06/26/20 08:40:00 PM,12.013,,,,
6243,06/26/20 08:50:00 PM,12.013,,,,
6244,06/26/20 09:00:00 PM,12.110,,,,
6245,06/26/20 09:10:00 PM,12.013,,,,
6246,06/26/20 09:20:00 PM,12.013,,,,
6247,06/26/20 09:30:00 PM,12.013,,,,
6248,06/26/20 09:40:00 PM,12.013,,,,
6249,06/26/20 09:50:00 PM,12.013,,,,
6250,06/26/20 10:00:00 PM,12.110,,,,
6251,06/26/20 10:10:00 PM,12.110,,,,
6252,06/26/20 10:20:00 PM,12.110,,,,
6253,06/26/20 10:30:00 PM,12.110,,,,
6254,06/26/20 10:40:00 PM,12.110,,,,
6255,06/26/20 10:50:00 PM,12.110,,,,
6256,06/26/20 11:00:00 PM,12.207,,,,
6257,06/26/20 11:10:00 PM,12.207,,,,
6258,06/26/20 11:20:00 PM,12.207,,,,
6259,06/26/20 11:30:00 PM,12.304,,,,
6260,06/26/20 11:40:00 PM,12.304,,,,
6261,06/26/20 11:50:00 PM,12.304,,,,
6262,06/27/20 12:00:00 AM,12.304,,,,
6263,06/27/20 12:10:00 AM,12.304,,,,
6264,06/27/20 12:20:00 AM,12.304,,,,
6265,06/27/20 12:30:00 AM,12.304,,,,
6266,06/27/20 12:40:00 AM,12.304,,,,
6267,06/27/20 12:50:00 AM,12.401,,,,
6268,06/27/20 01:00:00 AM,12.401,,,,
6269,06/27/20 01:10:00 AM,12.401,,,,
6270,06/27/20 01:20:00 AM,12.304,,,,
6271,06/27/20 01:30:00 AM,12.304,,,,
6272,06/27/20 01:40:00 AM,12.304,,,,
6273,06/27/20 01:50:00 AM,12.304,,,,
6274,06/27/20 02:00:00 AM,12.304,,,,
6275,06/27/20 02:10:00 AM,12.304,,,,
6276,06/27/20 02:20:00 AM,12.304,,,,
6277,06/27/20 02:30:00 AM,12.304,,,,
6278,06/27/20 02:40:00 AM,12.207,,,,
6279,06/27/20 02:50:00 AM,12.304,,,,
6280,06/27/20 03:00:00 AM,12.304,,,,
6281,06/27/20 03:10:00 AM,12.207,,,,
6282,06/27/20 03:20:00 AM,12.304,,,,
6283,06/27/20 03:30:00 AM,12.304,,,,
6284,06/27/20 03:40:00 AM,12.401,,,,
6285,06/27/20 03:50:00 AM,12.401,,,,
6286,06/27/20 04:00:00 AM,12.401,,,,
6287,06/27/20 04:10:00 AM,12.497,,,,
6288,06/27/20 04:20:00 AM,12.497,,,,
6289,06/27/20 04:30:00 AM,12.594,,,,
6290,06/27/20 04:40:00 AM,12.594,,,,
6291,06/27/20 04:50:00 AM,12.594,,,,
6292,06/27/20 05:00:00 AM,12.594,,,,
6293,06/27/20 05:10:00 AM,12.401,,,,
6294,06/27/20 05:20:00 AM,12.401,,,,
6295,06/27/20 05:30:00 AM,12.401,,,,
6296,06/27/20 05:40:00 AM,12.304,,,,
6297,06/27/20 05:50:00 AM,12.207,,,,
6298,06/27/20 06:00:00 AM,12.207,,,,
6299,06/27/20 06:10:00 AM,12.110,,,,
6300,06/27/20 06:20:00 AM,12.013,,,,
6301,06/27/20 06:30:00 AM,11.916,,,,
6302,06/27/20 06:40:00 AM,11.916,,,,
6303,06/27/20 06:50:00 AM,11.916,,,,
6304,06/27/20 07:00:00 AM,12.013,,,,
6305,06/27/20 07:10:00 AM,12.110,,,,
6306,06/27/20 07:20:00 AM,12.110,,,,
6307,06/27/20 07:30:00 AM,12.110,,,,
6308,06/27/20 07:40:00 AM,12.207,,,,
6309,06/27/20 07:50:00 AM,12.110,,,,
6310,06/27/20 08:00:00 AM,12.110,,,,
6311,06/27/20 08:10:00 AM,12.110,,,,
6312,06/27/20 08:20:00 AM,12.110,,,,
6313,06/27/20 08:30:00 AM,12.207,,,,
6314,06/27/20 08:40:00 AM,12.304,,,,
6315,06/27/20 08:50:00 AM,12.401,,,,
6316,06/27/20 09:00:00 AM,12.401,,,,
6317,06/27/20 09:10:00 AM,12.401,,,,
6318,06/27/20 09:20:00 AM,12.401,,,,
6319,06/27/20 09:30:00 AM,12.304,,,,
6320,06/27/20 09:40:00 AM,12.304,,,,
6321,06/27/20 09:50:00 AM,12.207,,,,
6322,06/27/20 10:00:00 AM,12.207,,,,
6323,06/27/20 10:10:00 AM,12.207,,,,
6324,06/27/20 10:20:00 AM,12.304,,,,
6325,06/27/20 10:30:00 AM,12.304,,,,
6326,06/27/20 10:40:00 AM,12.207,,,,
6327,06/27/20 10:50:00 AM,12.207,,,,
6328,06/27/20 11:00:00 AM,12.304,,,,
6329,06/27/20 11:10:00 AM,12.304,,,,
6330,06/27/20 11:20:00 AM,12.207,,,,
6331,06/27/20 11:30:00 AM,12.207,,,,
6332,06/27/20 11:40:00 AM,12.110,,,,
6333,06/27/20 11:50:00 AM,12.110,,,,
6334,06/27/20 12:00:00 PM,12.110,,,,
6335,06/27/20 12:10:00 PM,12.110,,,,
6336,06/27/20 12:20:00 PM,12.110,,,,
6337,06/27/20 12:30:00 PM,12.110,,,,
6338,06/27/20 12:40:00 PM,12.207,,,,
6339,06/27/20 12:50:00 PM,12.207,,,,
6340,06/27/20 01:00:00 PM,12.110,,,,
6341,06/27/20 01:10:00 PM,12.013,,,,
6342,06/27/20 01:20:00 PM,12.110,,,,
6343,06/27/20 01:30:00 PM,12.013,,,,
6344,06/27/20 01:40:00 PM,12.013,,,,
6345,06/27/20 01:50:00 PM,11.916,,,,
6346,06/27/20 02:00:00 PM,12.013,,,,
6347,06/27/20 02:10:00 PM,12.013,,,,
6348,06/27/20 02:20:00 PM,11.916,,,,
6349,06/27/20 02:30:00 PM,11.916,,,,
6350,06/27/20 02:40:00 PM,12.013,,,,
6351,06/27/20 02:50:00 PM,12.013,,,,
6352,06/27/20 03:00:00 PM,12.013,,,,
6353,06/27/20 03:10:00 PM,11.916,,,,
6354,06/27/20 03:20:00 PM,12.013,,,,
6355,06/27/20 03:30:00 PM,12.110,,,,
6356,06/27/20 03:40:00 PM,12.207,,,,
6357,06/27/20 03:50:00 PM,12.304,,,,
6358,06/27/20 04:00:00 PM,12.497,,,,
6359,06/27/20 04:10:00 PM,12.497,,,,
6360,06/27/20 04:20:00 PM,12.594,,,,
6361,06/27/20 04:30:00 PM,12.497,,,,
6362,06/27/20 04:40:00 PM,12.594,,,,
6363,06/27/20 04:50:00 PM,12.594,,,,
6364,06/27/20 05:00:00 PM,12.594,,,,
6365,06/27/20 05:10:00 PM,12.594,,,,
6366,06/27/20 05:20:00 PM,12.594,,,,
6367,06/27/20 05:30:00 PM,12.594,,,,
6368,06/27/20 05:40:00 PM,12.594,,,,
6369,06/27/20 05:50:00 PM,12.497,,,,
6370,06/27/20 06:00:00 PM,12.497,,,,
6371,06/27/20 06:10:00 PM,12.401,,,,
6372,06/27/20 06:20:00 PM,12.401,,,,
6373,06/27/20 06:30:00 PM,12.304,,,,
6374,06/27/20 06:40:00 PM,12.304,,,,
6375,06/27/20 06:50:00 PM,12.207,,,,
6376,06/27/20 07:00:00 PM,12.207,,,,
6377,06/27/20 07:10:00 PM,12.110,,,,
6378,06/27/20 07:20:00 PM,12.013,,,,
6379,06/27/20 07:30:00 PM,12.110,,,,
6380,06/27/20 07:40:00 PM,12.207,,,,
6381,06/27/20 07:50:00 PM,12.304,,,,
6382,06/27/20 08:00:00 PM,12.304,,,,
6383,06/27/20 08:10:00 PM,12.401,,,,
6384,06/27/20 08:20:00 PM,12.304,,,,
6385,06/27/20 08:30:00 PM,12.304,,,,
6386,06/27/20 08:40:00 PM,12.304,,,,
6387,06/27/20 08:50:00 PM,12.207,,,,
6388,06/27/20 09:00:00 PM,12.110,,,,
6389,06/27/20 09:10:00 PM,12.110,,,,
6390,06/27/20 09:20:00 PM,12.110,,,,
6391,06/27/20 09:30:00 PM,12.110,,,,
6392,06/27/20 09:40:00 PM,12.013,,,,
6393,06/27/20 09:50:00 PM,11.916,,,,
6394,06/27/20 10:00:00 PM,12.013,,,,
6395,06/27/20 10:10:00 PM,12.110,,,,
6396,06/27/20 10:20:00 PM,12.110,,,,
6397,06/27/20 10:30:00 PM,12.110,,,,
6398,06/27/20 10:40:00 PM,12.207,,,,
6399,06/27/20 10:50:00 PM,12.110,,,,
6400,06/27/20 11:00:00 PM,12.110,,,,
6401,06/27/20 11:10:00 PM,12.013,,,,
6402,06/27/20 11:20:00 PM,12.110,,,,
6403,06/27/20 11:30:00 PM,12.110,,,,
6404,06/27/20 11:40:00 PM,12.013,,,,
6405,06/27/20 11:50:00 PM,12.110,,,,
6406,06/28/20 12:00:00 AM,12.110,,,,
6407,06/28/20 12:10:00 AM,12.207,,,,
6408,06/28/20 12:20:00 AM,12.110,,,,
6409,06/28/20 12:30:00 AM,12.110,,,,
6410,06/28/20 12:40:00 AM,12.013,,,,
6411,06/28/20 12:50:00 AM,12.013,,,,
6412,06/28/20 01:00:00 AM,12.110,,,,
6413,06/28/20 01:10:00 AM,12.110,,,,
6414,06/28/20 01:20:00 AM,12.304,,,,
6415,06/28/20 01:30:00 AM,12.304,,,,
6416,06/28/20 01:40:00 AM,12.401,,,,
6417,06/28/20 01:50:00 AM,12.401,,,,
6418,06/28/20 02:00:00 AM,12.497,,,,
6419,06/28/20 02:10:00 AM,12.497,,,,
6420,06/28/20 02:20:00 AM,12.594,,,,
6421,06/28/20 02:30:00 AM,12.690,,,,
6422,06/28/20 02:40:00 AM,12.690,,,,
6423,06/28/20 02:50:00 AM,12.690,,,,
6424,06/28/20 03:00:00 AM,12.787,,,,
6425,06/28/20 03:10:00 AM,12.690,,,,
6426,06/28/20 03:20:00 AM,12.690,,,,
6427,06/28/20 03:30:00 AM,12.594,,,,
6428,06/28/20 03:40:00 AM,12.497,,,,
6429,06/28/20 03:50:00 AM,12.497,,,,
6430,06/28/20 04:00:00 AM,12.401,,,,
6431,06/28/20 04:10:00 AM,12.304,,,,
6432,06/28/20 04:20:00 AM,12.304,,,,
6433,06/28/20 04:30:00 AM,12.304,,,,
6434,06/28/20 04:40:00 AM,12.207,,,,
6435,06/28/20 04:50:00 AM,12.207,,,,
6436,06/28/20 05:00:00 AM,12.110,,,,
6437,06/28/20 05:10:00 AM,12.013,,,,
6438,06/28/20 05:20:00 AM,11.916,,,,
6439,06/28/20 05:30:00 AM,11.819,,,,
6440,06/28/20 05:40:00 AM,11.916,,,,
6441,06/28/20 05:50:00 AM,11.916,,,,
6442,06/28/20 06:00:00 AM,11.819,,,,
6443,06/28/20 06:10:00 AM,11.916,,,,
6444,06/28/20 06:20:00 AM,11.916,,,,
6445,06/28/20 06:30:00 AM,12.013,,,,
6446,06/28/20 06:40:00 AM,12.013,,,,
6447,06/28/20 06:50:00 AM,12.013,,,,
6448,06/28/20 07:00:00 AM,12.013,,,,
6449,06/28/20 07:10:00 AM,12.207,,,,
6450,06/28/20 07:20:00 AM,12.207,,,,
6451,06/28/20 07:30:00 AM,12.207,,,,
6452,06/28/20 07:40:00 AM,12.304,,,,
6453,06/28/20 07:50:00 AM,12.304,,,,
6454,06/28/20 08:00:00 AM,12.304,,,,
6455,06/28/20 08:10:00 AM,12.304,,,,
6456,06/28/20 08:20:00 AM,12.401,,,,
6457,06/28/20 08:30:00 AM,12.401,,,,
6458,06/28/20 08:40:00 AM,12.401,,,,
6459,06/28/20 08:50:00 AM,12.304,,,,
6460,06/28/20 09:00:00 AM,12.304,,,,
6461,06/28/20 09:10:00 AM,12.207,,,,
6462,06/28/20 09:20:00 AM,12.207,,,,
6463,06/28/20 09:30:00 AM,12.207,,,,
6464,06/28/20 09:40:00 AM,12.304,,,,
6465,06/28/20 09:50:00 AM,12.207,,,,
6466,06/28/20 10:00:00 AM,12.110,,,,
6467,06/28/20 10:10:00 AM,12.110,,,,
6468,06/28/20 10:20:00 AM,12.110,,,,
6469,06/28/20 10:30:00 AM,12.207,,,,
6470,06/28/20 10:40:00 AM,12.207,,,,
6471,06/28/20 10:50:00 AM,12.110,,,,
6472,06/28/20 11:00:00 AM,12.110,,,,
6473,06/28/20 11:10:00 AM,12.207,,,,
6474,06/28/20 11:20:00 AM,12.207,,,,
6475,06/28/20 11:30:00 AM,12.304,,,,
6476,06/28/20 11:40:00 AM,12.304,,,,
6477,06/28/20 11:50:00 AM,12.304,,,,
6478,06/28/20 12:00:00 PM,12.401,,,,
6479,06/28/20 12:10:00 PM,12.401,,,,
6480,06/28/20 12:20:00 PM,12.497,,,,
6481,06/28/20 12:30:00 PM,12.401,,,,
6482,06/28/20 12:40:00 PM,12.401,,,,
6483,06/28/20 12:50:00 PM,12.401,,,,
6484,06/28/20 01:00:00 PM,12.304,,,,
6485,06/28/20 01:10:00 PM,12.304,,,,
6486,06/28/20 01:20:00 PM,12.110,,,,
6487,06/28/20 01:30:00 PM,12.110,,,,
6488,06/28/20 01:40:00 PM,12.013,,,,
6489,06/28/20 01:50:00 PM,11.916,,,,
6490,06/28/20 02:00:00 PM,11.916,,,,
6491,06/28/20 02:10:00 PM,11.916,,,,
6492,06/28/20 02:20:00 PM,11.916,,,,
6493,06/28/20 02:30:00 PM,12.013,,,,
6494,06/28/20 02:40:00 PM,12.110,,,,
6495,06/28/20 02:50:00 PM,12.013,,,,
6496,06/28/20 03:00:00 PM,12.013,,,,
6497,06/28/20 03:10:00 PM,12.013,,,,
6498,06/28/20 03:20:00 PM,12.110,,,,
6499,06/28/20 03:30:00 PM,12.110,,,,
6500,06/28/20 03:40:00 PM,12.110,,,,
6501,06/28/20 03:50:00 PM,12.110,,,,
6502,06/28/20 04:00:00 PM,12.207,,,,
6503,06/28/20 04:10:00 PM,12.304,,,,
6504,06/28/20 04:20:00 PM,12.304,,,,
6505,06/28/20 04:30:00 PM,12.304,,,,
6506,06/28/20 04:40:00 PM,12.304,,,,
6507,06/28/20 04:50:00 PM,12.304,,,,
6508,06/28/20 05:00:00 PM,12.401,,,,
6509,06/28/20 05:10:00 PM,12.401,,,,
6510,06/28/20 05:20:00 PM,12.497,,,,
6511,06/28/20 05:30:00 PM,12.497,,,,
6512,06/28/20 05:40:00 PM,12.497,,,,
6513,06/28/20 05:50:00 PM,12.497,,,,
6514,06/28/20 06:00:00 PM,12.594,,,,
6515,06/28/20 06:10:00 PM,12.497,,,,
6516,06/28/20 06:20:00 PM,12.497,,,,
6517,06/28/20 06:30:00 PM,12.497,,,,
6518,06/28/20 06:40:00 PM,12.497,,,,
6519,06/28/20 06:50:00 PM,12.401,,,,
6520,06/28/20 07:00:00 PM,12.401,,,,
6521,06/28/20 07:10:00 PM,12.304,,,,
6522,06/28/20 07:20:00 PM,12.304,,,,
6523,06/28/20 07:30:00 PM,12.401,,,,
6524,06/28/20 07:40:00 PM,12.304,,,,
6525,06/28/20 07:50:00 PM,12.304,,,,
6526,06/28/20 08:00:00 PM,12.304,,,,
6527,06/28/20 08:10:00 PM,12.304,,,,
6528,06/28/20 08:20:00 PM,12.304,,,,
6529,06/28/20 08:30:00 PM,12.304,,,,
6530,06/28/20 08:40:00 PM,12.401,,,,
6531,06/28/20 08:50:00 PM,12.304,,,,
6532,06/28/20 09:00:00 PM,12.304,,,,
6533,06/28/20 09:10:00 PM,12.304,,,,
6534,06/28/20 09:20:00 PM,12.304,,,,
6535,06/28/20 09:30:00 PM,12.304,,,,
6536,06/28/20 09:40:00 PM,12.304,,,,
6537,06/28/20 09:50:00 PM,12.304,,,,
6538,06/28/20 10:00:00 PM,12.304,,,,
6539,06/28/20 10:10:00 PM,12.207,,,,
6540,06/28/20 10:20:00 PM,12.207,,,,
6541,06/28/20 10:30:00 PM,12.110,,,,
6542,06/28/20 10:40:00 PM,12.110,,,,
6543,06/28/20 10:50:00 PM,12.013,,,,
6544,06/28/20 11:00:00 PM,12.013,,,,
6545,06/28/20 11:10:00 PM,12.110,,,,
6546,06/28/20 11:20:00 PM,12.013,,,,
6547,06/28/20 11:30:00 PM,12.013,,,,
6548,06/28/20 11:40:00 PM,12.013,,,,
6549,06/28/20 11:50:00 PM,12.013,,,,
6550,06/29/20 12:00:00 AM,12.110,,,,
6551,06/29/20 12:10:00 AM,12.207,,,,
6552,06/29/20 12:20:00 AM,12.013,,,,
6553,06/29/20 12:30:00 AM,12.013,,,,
6554,06/29/20 12:40:00 AM,12.013,,,,
6555,06/29/20 12:50:00 AM,12.110,,,,
6556,06/29/20 01:00:00 AM,12.110,,,,
6557,06/29/20 01:10:00 AM,12.110,,,,
6558,06/29/20 01:20:00 AM,12.110,,,,
6559,06/29/20 01:30:00 AM,12.207,,,,
6560,06/29/20 01:40:00 AM,12.110,,,,
6561,06/29/20 01:50:00 AM,12.110,,,,
6562,06/29/20 02:00:00 AM,12.110,,,,
6563,06/29/20 02:10:00 AM,12.110,,,,
6564,06/29/20 02:20:00 AM,12.207,,,,
6565,06/29/20 02:30:00 AM,12.207,,,,
6566,06/29/20 02:40:00 AM,12.110,,,,
6567,06/29/20 02:50:00 AM,12.207,,,,
6568,06/29/20 03:00:00 AM,12.207,,,,
6569,06/29/20 03:10:00 AM,12.207,,,,
6570,06/29/20 03:20:00 AM,12.304,,,,
6571,06/29/20 03:30:00 AM,12.207,,,,
6572,06/29/20 03:40:00 AM,12.304,,,,
6573,06/29/20 03:50:00 AM,12.304,,,,
6574,06/29/20 04:00:00 AM,12.304,,,,
6575,06/29/20 04:10:00 AM,12.304,,,,
6576,06/29/20 04:20:00 AM,12.304,,,,
6577,06/29/20 04:30:00 AM,12.207,,,,
6578,06/29/20 04:40:00 AM,12.304,,,,
6579,06/29/20 04:50:00 AM,12.304,,,,
6580,06/29/20 05:00:00 AM,12.401,,,,
6581,06/29/20 05:10:00 AM,12.304,,,,
6582,06/29/20 05:20:00 AM,12.304,,,,
6583,06/29/20 05:30:00 AM,12.304,,,,
6584,06/29/20 05:40:00 AM,12.304,,,,
6585,06/29/20 05:50:00 AM,12.207,,,,
6586,06/29/20 06:00:00 AM,12.207,,,,
6587,06/29/20 06:10:00 AM,12.207,,,,
6588,06/29/20 06:20:00 AM,12.207,,,,
6589,06/29/20 06:30:00 AM,12.110,,,,
6590,06/29/20 06:40:00 AM,12.110,,,,
6591,06/29/20 06:50:00 AM,12.110,,,,
6592,06/29/20 07:00:00 AM,12.110,,,,
6593,06/29/20 07:10:00 AM,12.110,,,,
6594,06/29/20 07:20:00 AM,12.013,,,,
6595,06/29/20 07:30:00 AM,12.013,,,,
6596,06/29/20 07:40:00 AM,12.110,,,,
6597,06/29/20 07:50:00 AM,12.110,,,,
6598,06/29/20 08:00:00 AM,12.110,,,,
6599,06/29/20 08:10:00 AM,12.110,,,,
6600,06/29/20 08:20:00 AM,12.110,,,,
6601,06/29/20 08:30:00 AM,12.207,,,,
6602,06/29/20 08:40:00 AM,12.207,,,,
6603,06/29/20 08:50:00 AM,12.304,,,,
6604,06/29/20 09:00:00 AM,12.304,,,,
6605,06/29/20 09:10:00 AM,12.304,,,,
6606,06/29/20 09:20:00 AM,12.304,,,,
6607,06/29/20 09:30:00 AM,12.401,,,,
6608,06/29/20 09:40:00 AM,12.401,,,,
6609,06/29/20 09:50:00 AM,12.401,,,,
6610,06/29/20 10:00:00 AM,12.401,,,,
6611,06/29/20 10:10:00 AM,12.401,,,,
6612,06/29/20 10:20:00 AM,12.497,,,,
6613,06/29/20 10:30:00 AM,12.497,,,,
6614,06/29/20 10:40:00 AM,12.401,,,,
6615,06/29/20 10:50:00 AM,12.401,,,,
6616,06/29/20 11:00:00 AM,12.304,,,,
6617,06/29/20 11:10:00 AM,12.304,,,,
6618,06/29/20 11:20:00 AM,12.304,,,,
6619,06/29/20 11:30:00 AM,12.304,,,,
6620,06/29/20 11:40:00 AM,12.207,,,,
6621,06/29/20 11:50:00 AM,12.401,,,,
6622,06/29/20 12:00:00 PM,12.401,,,,
6623,06/29/20 12:10:00 PM,12.401,,,,
6624,06/29/20 12:20:00 PM,12.401,,,,
6625,06/29/20 12:30:00 PM,12.304,,,,
6626,06/29/20 12:40:00 PM,12.401,,,,
6627,06/29/20 12:50:00 PM,12.497,,,,
6628,06/29/20 01:00:00 PM,12.401,,,,
6629,06/29/20 01:10:00 PM,12.304,,,,
6630,06/29/20 01:20:00 PM,12.207,,,,
6631,06/29/20 01:30:00 PM,12.207,,,,
6632,06/29/20 01:40:00 PM,12.207,,,,
6633,06/29/20 01:50:00 PM,12.207,,,,
6634,06/29/20 02:00:00 PM,12.207,,,,
6635,06/29/20 02:10:00 PM,12.013,,,,
6636,06/29/20 02:20:00 PM,12.110,,,,
6637,06/29/20 02:30:00 PM,11.916,,,,
6638,06/29/20 02:40:00 PM,11.819,,,,
6639,06/29/20 02:50:00 PM,11.819,,,,
6640,06/29/20 03:00:00 PM,11.916,,,,
6641,06/29/20 03:10:00 PM,12.110,,,,
6642,06/29/20 03:20:00 PM,12.110,,,,
6643,06/29/20 03:30:00 PM,12.013,,,,
6644,06/29/20 03:40:00 PM,12.013,,,,
6645,06/29/20 03:50:00 PM,12.013,,,,
6646,06/29/20 04:00:00 PM,12.207,,,,
6647,06/29/20 04:10:00 PM,12.207,,,,
6648,06/29/20 04:20:00 PM,12.207,,,,
6649,06/29/20 04:30:00 PM,12.207,,,,
6650,06/29/20 04:40:00 PM,12.110,,,,
6651,06/29/20 04:50:00 PM,12.207,,,,
6652,06/29/20 05:00:00 PM,12.304,,,,
6653,06/29/20 05:10:00 PM,12.207,,,,
6654,06/29/20 05:20:00 PM,12.207,,,,
6655,06/29/20 05:30:00 PM,12.110,,,,
6656,06/29/20 05:40:00 PM,12.013,,,,
6657,06/29/20 05:50:00 PM,12.013,,,,
6658,06/29/20 06:00:00 PM,12.110,,,,
6659,06/29/20 06:10:00 PM,12.110,,,,
6660,06/29/20 06:20:00 PM,12.207,,,,
6661,06/29/20 06:30:00 PM,12.207,,,,
6662,06/29/20 06:40:00 PM,12.207,,,,
6663,06/29/20 06:50:00 PM,12.207,,,,
6664,06/29/20 07:00:00 PM,12.304,,,,
6665,06/29/20 07:10:00 PM,12.304,,,,
6666,06/29/20 07:20:00 PM,12.304,,,,
6667,06/29/20 07:30:00 PM,12.401,,,,
6668,06/29/20 07:40:00 PM,12.401,,,,
6669,06/29/20 07:50:00 PM,12.497,,,,
6670,06/29/20 08:00:00 PM,12.497,,,,
6671,06/29/20 08:10:00 PM,12.401,,,,
6672,06/29/20 08:20:00 PM,12.304,,,,
6673,06/29/20 08:30:00 PM,12.304,,,,
6674,06/29/20 08:40:00 PM,12.304,,,,
6675,06/29/20 08:50:00 PM,12.304,,,,
6676,06/29/20 09:00:00 PM,12.304,,,,
6677,06/29/20 09:10:00 PM,12.304,,,,
6678,06/29/20 09:20:00 PM,12.304,,,,
6679,06/29/20 09:30:00 PM,12.304,,,,
6680,06/29/20 09:40:00 PM,12.304,,,,
6681,06/29/20 09:50:00 PM,12.304,,,,
6682,06/29/20 10:00:00 PM,12.304,,,,
6683,06/29/20 10:10:00 PM,12.304,,,,
6684,06/29/20 10:20:00 PM,12.401,,,,
6685,06/29/20 10:30:00 PM,12.304,,,,
6686,06/29/20 10:40:00 PM,12.304,,,,
6687,06/29/20 10:50:00 PM,12.304,,,,
6688,06/29/20 11:00:00 PM,12.207,,,,
6689,06/29/20 11:10:00 PM,12.110,,,,
6690,06/29/20 11:20:00 PM,12.110,,,,
6691,06/29/20 11:30:00 PM,12.013,,,,
6692,06/29/20 11:40:00 PM,12.013,,,,
6693,06/29/20 11:50:00 PM,12.013,,,,
6694,06/30/20 12:00:00 AM,11.916,,,,
6695,06/30/20 12:10:00 AM,11.916,,,,
6696,06/30/20 12:20:00 AM,12.013,,,,
6697,06/30/20 12:30:00 AM,12.013,,,,
6698,06/30/20 12:40:00 AM,12.013,,,,
6699,06/30/20 12:50:00 AM,12.013,,,,
6700,06/30/20 01:00:00 AM,12.110,,,,
6701,06/30/20 01:10:00 AM,12.110,,,,
6702,06/30/20 01:20:00 AM,12.110,,,,
6703,06/30/20 01:30:00 AM,12.207,,,,
6704,06/30/20 01:40:00 AM,12.207,,,,
6705,06/30/20 01:50:00 AM,12.207,,,,
6706,06/30/20 02:00:00 AM,12.207,,,,
6707,06/30/20 02:10:00 AM,12.207,,,,
6708,06/30/20 02:20:00 AM,12.207,,,,
6709,06/30/20 02:30:00 AM,12.207,,,,
6710,06/30/20 02:40:00 AM,12.207,,,,
6711,06/30/20 02:50:00 AM,12.304,,,,
6712,06/30/20 03:00:00 AM,12.304,,,,
6713,06/30/20 03:10:00 AM,12.304,,,,
6714,06/30/20 03:20:00 AM,12.304,,,,
6715,06/30/20 03:30:00 AM,12.304,,,,
6716,06/30/20 03:40:00 AM,12.304,,,,
6717,06/30/20 03:50:00 AM,12.304,,,,
6718,06/30/20 04:00:00 AM,12.304,,,,
6719,06/30/20 04:10:00 AM,12.304,,,,
6720,06/30/20 04:20:00 AM,12.401,,,,
6721,06/30/20 04:30:00 AM,12.401,,,,
6722,06/30/20 04:40:00 AM,12.401,,,,
6723,06/30/20 04:50:00 AM,12.401,,,,
6724,06/30/20 05:00:00 AM,12.401,,,,
6725,06/30/20 05:10:00 AM,12.401,,,,
6726,06/30/20 05:20:00 AM,12.401,,,,
6727,06/30/20 05:30:00 AM,12.497,,,,
6728,06/30/20 05:40:00 AM,12.401,,,,
6729,06/30/20 05:50:00 AM,12.401,,,,
6730,06/30/20 06:00:00 AM,12.401,,,,
6731,06/30/20 06:10:00 AM,12.401,,,,
6732,06/30/20 06:20:00 AM,12.401,,,,
6733,06/30/20 06:30:00 AM,12.401,,,,
6734,06/30/20 06:40:00 AM,12.304,,,,
6735,06/30/20 06:50:00 AM,12.304,,,,
6736,06/30/20 07:00:00 AM,12.304,,,,
6737,06/30/20 07:10:00 AM,12.304,,,,
6738,06/30/20 07:20:00 AM,12.207,,,,
6739,06/30/20 07:30:00 AM,12.207,,,,
6740,06/30/20 07:40:00 AM,12.207,,,,
6741,06/30/20 07:50:00 AM,12.207,,,,
6742,06/30/20 08:00:00 AM,12.207,,,,
6743,06/30/20 08:10:00 AM,12.207,,,,
6744,06/30/20 08:20:00 AM,12.110,,,,
6745,06/30/20 08:30:00 AM,12.110,,,,
6746,06/30/20 08:40:00 AM,12.110,,,,
6747,06/30/20 08:50:00 AM,12.110,,,,
6748,06/30/20 09:00:00 AM,12.110,,,,
6749,06/30/20 09:10:00 AM,12.110,,,,
6750,06/30/20 09:20:00 AM,12.110,,,,
6751,06/30/20 09:30:00 AM,12.110,,,,
6752,06/30/20 09:40:00 AM,12.110,,,,
6753,06/30/20 09:50:00 AM,12.013,,,,
6754,06/30/20 10:00:00 AM,12.110,,,,
6755,06/30/20 10:10:00 AM,12.110,,,,
6756,06/30/20 10:20:00 AM,12.110,,,,
6757,06/30/20 10:30:00 AM,12.110,,,,
6758,06/30/20 10:40:00 AM,12.207,,,,
6759,06/30/20 10:50:00 AM,12.110,,,,
6760,06/30/20 11:00:00 AM,12.110,,,,
6761,06/30/20 11:10:00 AM,12.110,,,,
6762,06/30/20 11:20:00 AM,12.110,,,,
6763,06/30/20 11:30:00 AM,12.110,,,,
6764,06/30/20 11:40:00 AM,12.013,,,,
